Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	AMPK signaling pathway	7/120	1.7037424702692457e-11	1.243732003296549e-09	0	0	94.66916269571136	2347.379517796699	PRKAA2;LEP;ADIPOQ;LEPR;PPARG;IGF1;INS
KEGG_2021_Human	Adipocytokine signaling pathway	6/69	5.0354776106135477e-11	1.837949327873945e-09	0	0	135.48979591836735	3212.724237201057	POMC;PRKAA2;LEP;ADIPOQ;LEPR;AGRP
KEGG_2021_Human	Neuroactive ligand-receptor interaction	8/341	6.93387561904627e-10	1.687243067301259e-08	0	0	39.333333333333336	829.5176594798579	GLP1R;POMC;MC4R;GH1;LEP;LEPR;GCG;OXT
KEGG_2021_Human	Non-alcoholic fatty liver disease	6/155	6.965822859915329e-09	1.2712626719345474e-07	0	0	57.04026845637584	1071.3445876088217	PRKAA2;LEP;ADIPOQ;LEPR;PPARG;INS
KEGG_2021_Human	Longevity regulating pathway	5/102	4.5588850445368234e-08	6.655972165023761e-07	0	0	68.32646048109966	1154.9633390068798	PRKAA2;ADIPOQ;PPARG;IGF1;INS
KEGG_2021_Human	cAMP signaling pathway	4/216	5.596580619988481e-05	0.0006809173087652652	0	0	23.31132075471698	228.23577191679829	GLP1R;POMC;GCG;OXT
KEGG_2021_Human	Insulin secretion	3/86	8.299850468693465e-05	0.0008655558345923185	0	0	42.30403968816442	397.5178606573078	GLP1R;GCG;INS
KEGG_2021_Human	FoxO signaling pathway	3/131	0.00028855049794020246	0.0026330232937043	0	0	27.36948529411765	223.07883396526145	PRKAA2;IGF1;INS
KEGG_2021_Human	PI3K-Akt signaling pathway	4/354	0.00037354493274437866	0.0030298644544821	0	0	14.021428571428572	110.66373602829673	GH1;PRKAA2;IGF1;INS
KEGG_2021_Human	mTOR signaling pathway	3/154	0.0004635609402429824	0.0033839948637737	0	0	23.17374366965329	177.89492808520583	PRKAA2;IGF1;INS
KEGG_2021_Human	JAK-STAT signaling pathway	3/162	0.0005373999824485817	0.0035663817017042	0	0	21.99889012208657	165.6245376645394	GH1;LEP;LEPR
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	2/37	0.0006195695304718364	0.003769047977037	0	0	63.31746031746032	467.69351055771176	IGF1;INS
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0009576675617417908	0.0053776716928577	0	0	50.343434343434346	349.9377081556704	ADIPOQ;INS
KEGG_2021_Human	Ovarian steroidogenesis	2/51	0.0011762077962531	0.0061330835090343	0	0	45.19501133786848	304.8611297728522	IGF1;INS
KEGG_2021_Human	Regulation of lipolysis in adipocytes	2/55	0.0013666584956143	0.0065187697531054	0	0	41.77568134171908	275.5267677897696	PLAAT3;INS
KEGG_2021_Human	Thermogenesis	3/232	0.0015180696685314	0.0065187697531054	0	0	15.220395581813513	98.78517249790646	PRKAA2;GCG;PPARG
KEGG_2021_Human	Ras signaling pathway	3/232	0.0015180696685314	0.0065187697531054	0	0	15.220395581813513	98.78517249790646	PLAAT3;IGF1;INS
KEGG_2021_Human	PPAR signaling pathway	2/74	0.0024576407666974	0.0099670986649397	0	0	30.72222222222222	184.5961136225927	ADIPOQ;PPARG
