gene_id	gene_symbol	count	tfidf	rank_tfidf
3931	LCAT	2364	1.6889376191485046	1
335	APOA1	1308	0.7030393550916723	2
19	ABCA1	663	0.4273410369574345	3
338	APOB	416	0.2160956326038227	4
23659	PLA2G15	200	0.1984876766722434	5
348	APOE	316	0.15011842935825476	6
9370	ADIPOQ	259	0.13057616017093102	7
1803	DPP4	224	0.1279753724289637	8
4023	LPL	189	0.10732586047375849	9
1071	CETP	146	0.09940541285296528	10
8834	TMEM11	100	0.09424822787274878	11
336	APOA2	116	0.08360012360678452	12
3988	LIPA	113	0.08268797937171532	13
3630	INS	286	0.08238944034264956	14
1296	COL8A2	61	0.05662652477112802	15
3949	LDLR	90	0.05157732474017491	16
7753	ZNF202	47	0.051356652883522085	17
347	APOD	60	0.04809152965932709	18
53369	HDL3	54	0.04399332085672471	19
3663	IRF5	54	0.04008281772526624	20
51092	SIDT2	37	0.03886932671609432	21
83959	SLC4A11	41	0.03868051238205385	22
7045	TGFBI	51	0.038453001762270435	23
22796	COG2	54	0.0379585280164428	24
3952	LEP	80	0.037546185557978555	25
116519	APOA5	46	0.03679485912155177	26
4018	LPA	57	0.03602687227066605	27
3569	IL6	119	0.03559747037765999	28
338328	GPIHBP1	37	0.034176159191563506	29
5360	PLTP	41	0.03409730295550738	30
135250	RAET1E	34	0.032752899789597716	31
64788	LMF1	34	0.03263673387477151	32
949	SCARB1	45	0.03180932427007525	33
3990	LIPC	53	0.03038615964125713	34
56729	RETN	44	0.02851529113002212	35
57338	JPH3	35	0.02801032659133891	36
23522	KAT6B	29	0.025410269173032667	37
10113	PREB	25	0.023571478693403515	38
345	APOC3	33	0.023014802728519364	39
8435	SOAT2	23	0.02209848452106654	40
5468	PPARG	45	0.02172686720020256	41
7124	TNF	74	0.020307105909068996	42
4166	CHST6	20	0.020260646308557236	43
114548	APOA1	38	0.020159539788221655	44
5465	PPARA	37	0.019843195798560396	45
26503	SLC17A5	43	0.01926490115066638	46
1401	CRP	61	0.019092396082206347	47
213	ALB	55	0.018970081292577608	48
9388	LIPG	22	0.018818678495069213	49
94120	SYTL3	17	0.01775817258080415	50
4547	MTTP	21	0.01646302029322162	51
344	APOC2	20	0.015367104643213333	52
5319	PLA2G1B	24	0.014115941599383598	53
6646	SOAT1	16	0.013569871228218578	54
9619	ABCG1	18	0.013459832127089195	55
5444	PON1	20	0.013292481799787178	56
29914	UBIAD1	13	0.013073912922563479	57
337	APOA4	17	0.013038161171843421	58
2934	GSN	17	0.012229679253174364	59
6904	TBCD	12	0.011682721743160086	60
4629	MYH11	16	0.011605246967163755	61
255738	PCSK9	18	0.01143938453498461	62
4864	NPC1	15	0.010848186166919255	63
9971	NR1H4	16	0.010675693259784423	64
2678	GGT1	19	0.010586008287145917	65
7273	TTN	16	0.010307733609239169	66
6303	SAT1	13	0.010160274023043933	67
10058	ABCB6	16	0.010092368591559372	68
3859	KRT12	12	0.009676365499421323	69
2646	GCKR	12	0.009630472960485033	70
4070	TACSTD2	12	0.009534375393019663	71
51128	SAR1B	10	0.009186664303633246	72
51741	WWOX	11	0.009047762128882619	73
968	CD68	17	0.008976834928561172	74
38	ACAT1	11	0.008633259521604538	75
5624	PROC	14	0.008564318729419613	76
368	ABCC6	10	0.008234904146534302	77
4621	MYH3	9	0.008185244423722027	78
1583	CYP11A1	11	0.008140218910644141	79
920	CD4	26	0.008051308400527627	80
84700	MYO18B	8	0.008014912189452278	81
341	APOC1	10	0.007820111016761588	82
925	CD8A	22	0.007667294925062909	83
2194	FASN	12	0.0075254892991412714	84
2244	FGB	17	0.00732699956735188	85
3586	IL10	19	0.007269994000085508	86
6690	SPINK1	10	0.0072258639464789125	87
4842	NOS1	11	0.007030290581077698	88
6296	ACSM3	10	0.00702407424432888	89
154664	ABCA13	7	0.006781582874877938	90
10020	GNE	9	0.006652410421461845	91
3240	HP	11	0.006620071244806716	92
4035	LRP1	10	0.006580244716435523	93
2147	F2	15	0.006466229055639758	94
3850	KRT3	7	0.00625301684511377	95
250	ALPP	12	0.006229615431699312	96
23166	STAB1	7	0.006178315198123327	97
11026	LILRA3	6	0.005995042532742274	98
6935	ZEB1	10	0.005978210419366794	99
114876	OSBPL1A	6	0.005954630300167302	100
