Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Hepatitis C	13/157	7.163976055757581e-17	7.808733900775764e-15	0	0	48.325450450450454	1796.4928909820849	RNASEL;RSAD2;IFNA1;DDX58;STAT1;IFNB1;EIF2AK2;IFIT1;MAVS;TBK1;IRF3;TP53;JAK1
KEGG_2021_Human	Influenza A	13/172	2.3927902056387323e-16	1.1529761299481951e-14	0	0	43.73329933707292	1573.0387296895371	RNASEL;RSAD2;IFNA1;DDX58;STAT1;IFNB1;EIF2AK2;ADAR;IFIH1;MAVS;TBK1;IRF3;JAK1
KEGG_2021_Human	Coronavirus disease	14/232	3.487543051547508e-16	1.1529761299481951e-14	0	0	35.19979612640163	1252.8369163673422	IFNA1;DDX58;STAT1;IFNB1;EIF2AK2;CGAS;ADAR;ISG15;IFIH1;MAVS;TBK1;IRF3;STING1;JAK1
KEGG_2021_Human	Cytosolic DNA-sensing pathway	10/63	4.231105064030074e-16	1.1529761299481951e-14	0	0	93.85377358490568	3322.3201847498244	MAVS;TBK1;IRF3;STING1;IFNA1;DDX58;IFNB1;TREX1;CGAS;ADAR
KEGG_2021_Human	Measles	12/139	7.5853125670216895e-16	1.6535981396107283e-14	0	0	49.29050973891422	1716.0563751607738	IFIH1;MAVS;TBK1;IRF3;IFNA1;DDX58;STAT1;IFNB1;EIF2AK2;ADAR;TP53;JAK1
KEGG_2021_Human	RIG-I-like receptor signaling pathway	10/70	1.2967097097697212e-15	2.3556893060816604e-14	0	0	82.875	2840.8676772068384	IFIH1;MAVS;TBK1;IRF3;STING1;IFNA1;DDX58;IFNB1;DHX58;ISG15
KEGG_2021_Human	Hepatitis B	12/162	4.911788829668349e-15	7.648356891912145e-14	0	0	41.68421052631579	1373.3754447888732	CCNA2;IFIH1;MAVS;PCNA;TBK1;IRF3;IFNA1;DDX58;STAT1;IFNB1;TP53;JAK1
KEGG_2021_Human	Epstein-Barr virus infection	12/202	7.034259910389635e-14	9.58417912790588e-13	0	0	32.8421052631579	994.6362559163604	CCNA2;MAVS;TBK1;IRF3;IFNA1;DDX58;STAT1;IFNB1;EIF2AK2;ISG15;TP53;JAK1
KEGG_2021_Human	Herpes simplex virus 1 infection	14/498	1.2123313440649679e-11	1.46826796114535e-10	0	0	15.64072543617998	393.14356638480126	RNASEL;IFNA1;DDX58;STAT1;IFNB1;EIF2AK2;CGAS;IFIH1;MAVS;TBK1;IRF3;STING1;TP53;JAK1
KEGG_2021_Human	NOD-like receptor signaling pathway	10/181	2.1553731890807805e-11	2.3493567760980507e-10	0	0	28.916666666666668	710.2069860710109	MAVS;RNASEL;TBK1;IRF3;STING1;IFNA1;STAT1;IFNB1;MEFV;JAK1
KEGG_2021_Human	Human papillomavirus infection	11/331	4.541155213422526e-10	4.499871984209594e-09	0	0	17.302083333333332	372.2140003761445	CCNA2;JAG1;TBK1;IRF3;IFNA1;STAT1;IFNB1;EIF2AK2;ISG15;TP53;JAK1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	9/212	2.450551841615935e-09	2.2259179228011418e-08	0	0	21.35323801513877	423.36963790317503	DCAF1;CD4;TBK1;IRF3;STING1;IFNA1;IFNB1;CGAS;SAMHD1
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	8/193	2.4679184814515092e-08	2.069254726755496e-07	0	0	20.35006435006435	356.4782975969936	TBK1;IRF3;IFNA1;STAT1;IFNB1;EIF2AK2;TP53;JAK1
KEGG_2021_Human	DNA replication	5/36	2.8270278380362273e-08	2.2010431024710625e-07	0	0	71.39426523297492	1240.936195417598	RNASEH2C;RNASEH2B;PCNA;RNASEH2A;RNASEH1
KEGG_2021_Human	Human cytomegalovirus infection	8/225	8.099137412883795e-08	5.885373186695558e-07	0	0	17.321044546851	282.83400580602716	TBK1;IRF3;STING1;IFNA1;IFNB1;CGAS;TP53;JAK1
KEGG_2021_Human	Toll-like receptor signaling pathway	5/104	6.070787982586676e-06	4.1357243131371736e-05	0	0	22.27946127946128	267.6213822766063	TBK1;IRF3;IFNA1;STAT1;IFNB1
KEGG_2021_Human	Yersinia infection	5/137	2.3181611457894815e-05	0.00014863503817120794	0	0	16.681818181818183	178.03088597976304	CD4;TBK1;IRF3;IFNB1;MEFV
KEGG_2021_Human	Shigellosis	6/246	3.29105445676067e-05	0.00019929163099272943	0	0	11.198863636363637	115.59150619287536	TBK1;IRF3;STING1;IFNB1;CGAS;TP53
KEGG_2021_Human	Necroptosis	5/159	4.732647558049258e-05	0.00027150451780387844	0	0	14.282828282828282	142.23469822045013	IFNA1;STAT1;IFNB1;EIF2AK2;JAK1
KEGG_2021_Human	Th1 and Th2 cell differentiation	4/92	8.212184135698631e-05	0.0004475640353955754	0	0	19.626482213438734	184.6323345485555	CD4;JAG1;STAT1;JAK1
KEGG_2021_Human	Viral carcinogenesis	5/203	0.00014991240938124243	0.0007781167915502583	0	0	11.084175084175085	97.60125337455574	CCNA2;IRF3;EIF2AK2;TP53;JAK1
KEGG_2021_Human	Lipid and atherosclerosis	5/215	0.0001958873822022167	0.0009705329390928008	0	0	10.444444444444445	89.17436006445801	TBK1;IRF3;IFNA1;IFNB1;TP53
KEGG_2021_Human	JAK-STAT signaling pathway	4/162	0.0007146982745422648	0.0033870483445698	0	0	10.892680242157402	78.90276430338815	IFNA1;STAT1;IFNB1;JAK1
KEGG_2021_Human	Pancreatic cancer	3/76	0.0009089746531003116	0.0041282598828305	0	0	17.38006412124745	121.71594945135638	STAT1;TP53;JAK1
KEGG_2021_Human	Tuberculosis	4/180	0.0010579811014412	0.0046127976022838	0	0	9.769762845849804	66.93648290024086	IFNA1;STAT1;IFNB1;JAK1
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	3/89	0.0014352931477222	0.0060171905039125	0	0	14.743196437407224	96.51465720793364	CD4;STAT1;JAK1
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	0.0018621488147273	0.0075175637335287	0	0	6.240369309137217	39.22711237773203	IFNA1;IFNB1;EFNA5;TP53;JAK1
KEGG_2021_Human	Pathways in cancer	6/531	0.0020089194260962	0.007820436337303	0	0	5.045454545454546	31.33307142487865	CCNA2;JAG1;IFNA1;STAT1;TP53;JAK1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	0.0021717796001183	0.008162895738376	0	0	7.981799797775531	48.94605941026051	CCNA2;CD4;TP53;JAK1
KEGG_2021_Human	Th17 cell differentiation	3/107	0.0024307608837506	0.0088317645442939	0	0	12.180441898527006	73.32079059873531	CD4;STAT1;JAK1
KEGG_2021_Human	Cell cycle	3/124	0.0036867515545537	0.0129630941756889	0	0	10.460172322841569	58.60844537950275	CCNA2;PCNA;TP53
KEGG_2021_Human	Osteoclast differentiation	3/127	0.0039424476157876	0.0134289621912768	0	0	10.205559368565543	56.49750237396662	STAT1;IFNB1;JAK1
KEGG_2021_Human	Mitophagy	2/68	0.0125608922452035	0.0414890077190056	0	0	12.553030303030305	54.94671101969335	TBK1;TP53
KEGG_2021_Human	Leishmaniasis	2/77	0.0159057771109684	0.0509920501498693	0	0	11.041666666666666	45.72434655376785	STAT1;JAK1
KEGG_2021_Human	TNF signaling pathway	2/112	0.031976077624072	0.0968164572506625	0	0	7.515151515151516	25.872917364872013	JAG1;IFNB1
