Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lipid and atherosclerosis	16/215	6.449263319583678e-20	1.0383313944529722e-17	0	0	46.706473544191546	2063.853320108377	ABCA1;MAP2K4;APOA1;APOA4;TICAM1;VAV1;SELP;MAPK9;MAPK8;CD40LG;PPARG;CD36;APOB;TLR4;LDLR;MYD88
KEGG_2021_Human	Cholesterol metabolism	11/50	2.540792246569387e-19	2.045337758488357e-17	0	0	143.99802761341223	6165.51182803227	ABCA1;SCARB1;ABCG8;ABCG5;PCSK9;APOA1;APOA4;CD36;APOE;APOB;LDLR
KEGG_2021_Human	Fat digestion and absorption	8/43	1.149612865204504e-13	6.1695890432641706e-12	0	0	108.38095238095238	3229.121708091038	ABCA1;SCARB1;ABCG8;ABCG5;APOA1;APOA4;CD36;APOB
KEGG_2021_Human	Platelet activation	8/124	7.501351717262073e-10	3.0192940661979845e-08	0	0	32.568144499178985	684.2817183838047	FGB;VWF;ITGB3;ITGA2B;GP1BA;GP6;F2;RASGRP2
KEGG_2021_Human	ECM-receptor interaction	7/88	2.145108827228875e-09	6.90725042367698e-08	0	0	39.93195521102498	797.0448428931808	VWF;ITGB3;ITGA2B;GP1BA;CD36;GP6;THBS1
KEGG_2021_Human	Malaria	6/50	2.6157770257966094e-09	7.01900168588757e-08	0	0	61.69214876033058	1219.1420225178751	SELP;CD40LG;CD36;TLR4;THBS1;MYD88
KEGG_2021_Human	Toxoplasmosis	7/112	1.1700021010097365e-08	2.691004832322394e-07	0	0	30.767441860465116	561.9265648562503	MAPK9;MAPK8;CD40LG;TLR4;LDLR;IRGM;MYD88
KEGG_2021_Human	Focal adhesion	8/201	3.3845171759510874e-08	6.811340816601562e-07	0	0	19.498642980508265	335.4053122108249	MAPK9;MAPK8;VWF;ITGB3;ITGA2B;THBS1;VAV1;VEGFA
KEGG_2021_Human	Yersinia infection	7/137	4.738417055356742e-08	8.476501621249284e-07	0	0	24.81932021466905	418.5772799289303	MAP2K4;MAPK9;MAPK8;TICAM1;TLR4;VAV1;MYD88
KEGG_2021_Human	Coronavirus disease	8/232	1.0252816154063469e-07	1.500639455276562e-06	0	0	16.773809523809526	269.94306923900865	FGB;SELP;MAPK9;MAPK8;VWF;F2;TLR4;MYD88
KEGG_2021_Human	Phagosome	7/152	9.682314073043412e-08	1.500639455276562e-06	0	0	22.234963913392143	359.10311235411035	SCARB1;ITGB3;HLA-C;CD36;HLA-A;TLR4;THBS1
KEGG_2021_Human	Chagas disease	6/102	2.00937711227083e-07	2.6959142922966966e-06	0	0	28.201704545454547	434.87792312348313	MAP2K4;MAPK9;MAPK8;TICAM1;TLR4;MYD88
KEGG_2021_Human	Toll-like receptor signaling pathway	6/104	2.2557680249092858e-07	2.7936819385415e-06	0	0	27.623376623376625	422.76487208763496	MAP2K4;MAPK9;MAPK8;TICAM1;TLR4;MYD88
