Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Mineral absorption	6/60	8.087040431801317e-09	1.0027930135433633e-06	0	0	50.24242424242424	936.1672417991872	SLC9A3;TF;ATP7B;SLC11A2;ATP7A;SLC39A4
KEGG_2021_Human	Pantothenate and CoA biosynthesis	3/21	1.8942018936649912e-05	0.0011744051740722	0	0	70.68085106382979	768.592613095972	ALDH3A2;PANK2;COASY
KEGG_2021_Human	Pathogenic Escherichia coli infection	5/197	0.00013028819614507536	0.0045437058489143	0	0	11.43402777777778	102.28608740263395	TJP1;JUN;ARF1;CLDN3;MYO5B
KEGG_2021_Human	Ferroptosis	3/41	0.00014657115641659294	0.0045437058489143	0	0	33.4468085106383	295.2684100827493	TF;SLC11A2;CP
KEGG_2021_Human	Lysosome	4/128	0.00029350113438598394	0.0072788281327724	0	0	13.903225806451612	113.08368135915453	SLC11A2;AP1B1;AP1S2;AP1S1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	4/212	0.0019299146354208	0.0398849024653644	0	0	8.253344481605351	51.585709880853	JUN;AP1B1;AP1S2;AP1S1
KEGG_2021_Human	Vibrio cholerae infection	2/50	0.0069502994651568	0.1231195905256365	0	0	17.276041666666668	85.84414194819459	TJP1;ARF1
KEGG_2021_Human	Tight junction	3/169	0.0086855707883278	0.1346263472190818	0	0	7.60728018456806	36.10485284505071	TJP1;JUN;CLDN3
KEGG_2021_Human	Salmonella infection	3/249	0.0243223453048841	0.1774100481062138	0	0	5.112610275038921	19.00029925474201	JUN;ARF1;MYC
KEGG_2021_Human	TGF-beta signaling pathway	2/94	0.0231314233527167	0.1774100481062138	0	0	8.993659420289855	33.87518721331595	MYC;HAMP
KEGG_2021_Human	Chemical carcinogenesis	3/239	0.0218717971802917	0.1774100481062138	0	0	5.331950955643707	20.381687899834347	GSTK1;JUN;MYC
KEGG_2021_Human	Gap junction	2/88	0.0204505278871254	0.1774100481062138	0	0	9.624031007751938	37.43504172973695	TJP1;GJA1
KEGG_2021_Human	ErbB signaling pathway	2/85	0.0191627543313976	0.1774100481062138	0	0	9.973393574297187	39.44264488506008	JUN;MYC
KEGG_2021_Human	Peroxisome	2/82	0.0179108739546233	0.1774100481062138	0	0	10.348958333333334	41.62710426921145	GSTK1;SOD1
KEGG_2021_Human	Thyroid hormone synthesis	2/75	0.0151327357621299	0.1774100481062138	0	0	11.345319634703197	47.54704276850611	HSPA5;SLC26A4
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	2/70	0.013274200561286	0.1774100481062138	0	0	12.182598039215684	52.65237170003471	TJP1;JUN
KEGG_2021_Human	Colorectal cancer	2/86	0.0195880530452788	0.1774100481062138	0	0	9.854166666666666	38.754815869716495	JUN;MYC
KEGG_2021_Human	TNF signaling pathway	2/112	0.031976077624072	0.2202796458547184	0	0	7.515151515151516	25.872917364872013	JUN;JUNB
KEGG_2021_Human	Osteoclast differentiation	2/127	0.0402005574491777	0.2623615328262124	0	0	6.608333333333333	21.238353436089685	JUN;JUNB
KEGG_2021_Human	Hepatitis B	2/162	0.0620359971863136	0.2895938171464137	0	0	5.153645833333333	14.327343946785978	JUN;MYC
KEGG_2021_Human	Fatty acid elongation	1/27	0.0653921522588676	0.2895938171464137	0	0	15.638932496075354	42.652889831563165	ELOVL4
KEGG_2021_Human	Wnt signaling pathway	2/166	0.0647425290365929	0.2895938171464137	0	0	5.0269308943089435	13.760403766207606	JUN;MYC
KEGG_2021_Human	Hepatitis C	2/157	0.058709917979055	0.2895938171464137	0	0	5.321236559139785	15.086485770152208	CLDN3;MYC
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	1/27	0.0653921522588676	0.2895938171464137	0	0	15.638932496075354	42.652889831563165	ELOVL4
KEGG_2021_Human	Protein export	1/23	0.0559757805878795	0.2895938171464137	0	0	18.4860853432282	53.29235549319145	HSPA5
KEGG_2021_Human	Histidine metabolism	1/22	0.0536071985992547	0.2895938171464137	0	0	19.367346938775512	56.67024999786951	ALDH3A2
KEGG_2021_Human	Breast cancer	2/147	0.0522559027547516	0.2895938171464137	0	0	5.691091954022989	16.797840801779476	JUN;MYC
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	1/23	0.0559757805878795	0.2895938171464137	0	0	18.4860853432282	53.29235549319145	SLC9A3
KEGG_2021_Human	Ascorbate and aldarate metabolism	1/30	0.0723939657090184	0.2992283915972761	0	0	14.019000703729768	36.80874147674154	ALDH3A2
KEGG_2021_Human	beta-Alanine metabolism	1/30	0.0723939657090184	0.2992283915972761	0	0	14.019000703729768	36.80874147674154	ALDH3A2
KEGG_2021_Human	SNARE interactions in vesicular transport	1/33	0.0793443657059371	0.3173774628237484	0	0	12.70280612244898	32.18837516559274	VAMP4
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	2/219	0.1039543502969196	0.3222584859204508	0	0	3.788978494623656	8.577502457974575	JUN;MYC
KEGG_2021_Human	Fatty acid degradation	1/43	0.1021457742794159	0.3222584859204508	0	0	9.673469387755102	22.068611238785657	ALDH3A2
