gene_id	gene_symbol	count	tfidf	rank_tfidf
3081	HGD	978	5.168176846895717	1
3242	HPD	51	0.25334447229292034	2
200894	ARL13B	28	0.14340155182062095	3
7173	TPO	41	0.14203224462891217	4
325	APCS	30	0.1289018411811439	5
2934	GSN	25	0.10457725145353805	6
1509	CTSD	23	0.08592522271636825	7
1471	CST3	18	0.06343428022077771	8
3549	IHH	11	0.04969696468267584	9
2735	GLI1	12	0.04489200093643521	10
7431	VIM	17	0.04464009287402673	11
7184	HSP90B1	10	0.041261143323440386	12
6608	SMO	9	0.03596724439142761	13
3576	CXCL8	15	0.03395405860204592	14
1410	CRYAB	8	0.03385050255654328	15
5034	P4HB	8	0.03288649626582322	16
5727	PTCH1	8	0.031173617520924967	17
5741	PTH	11	0.03079536019961334	18
56246	MRAP	8	0.028792666452114105	19
1401	CRP	15	0.02729938909737993	20
5052	PRDX1	6	0.026295323412317793	21
9446	GSTO1	5	0.025265752644695254	22
6490	PMEL	6	0.025253776011282775	23
4982	TNFRSF11B	7	0.025183396570243204	24
3553	IL1B	12	0.02488953210958695	25
10015	PDCD6IP	6	0.024742695273995464	26
3569	IL6	14	0.024351811907597838	27
11315	PARK7	6	0.024276477227482062	28
7124	TNF	15	0.023935287158337395	29
6622	SNCA	8	0.023879244896460733	30
9588	PRDX6	5	0.02339545253098189	31
3106	HLA-B	7	0.023358045527959444	32
8600	TNFSF11	7	0.02315630257360463	33
871	SERPINH1	5	0.02251948526982223	34
3586	IL10	10	0.022249052485743687	35
1915	EEF1A1	5	0.021282077959317188	36
1409	CRYAA	4	0.021027974816391726	37
7299	TYR	6	0.020781539468216145	38
2950	GSTP1	5	0.018873976627271985	39
2069	EREG	7	0.018818708391397414	40
847	CAT	7	0.018300393702021522	41
4051	CYP4F3	6	0.01812159027266399	42
2737	GLI3	4	0.01754812226934611	43
1644	DDC	4	0.017019821311892645	44
1356	CP	5	0.016160163246350473	45
3308	HSPA4	5	0.01588545048899568	46
4735	SEPTIN2	3	0.015716018816588347	47
5720	PSME1	3	0.015580738443365235	48
5033	P4HA1	3	0.015414692833950036	49
307	ANXA4	3	0.015204043132442524	50
351	APP	6	0.014752613504677844	51
100187828	HBD	3	0.01442602335014699	52
7018	TF	5	0.014382701579474575	53
2539	G6PD	4	0.014112531857020999	54
3240	HP	4	0.013997840433797834	55
391051	UOX	3	0.013947951662449212	56
2548	GAA	3	0.01376000962576279	57
100682260	HPPD	2	0.013728242485516432	58
6469	SHH	4	0.013669934142453663	59
5037	PEBP1	3	0.013658788177380888	60
85340	KRT90P	3	0.013405103781274729	61
3313	HSPA9	3	0.013341376297076745	62
308	ANXA5	5	0.013280724345073427	63
4830	NME1	3	0.013178656479849567	64
5091	PC	4	0.013167551829117455	65
6876	TAGLN	3	0.013076305427458992	66
2597	GAPDH	6	0.012890183574005811	67
1431	CS	4	0.012749754138567137	68
2736	GLI2	3	0.01260534125652316	69
5269	SERPINB6	2	0.01101660906951546	70
374654	KIF7	2	0.010980452369637208	71
1544	CYP1A2	3	0.010808859204697182	72
1557	CYP2C19	3	0.010710236639735655	73
2593	GAMT	2	0.010541103974975178	74
2628	GATM	2	0.010326050645625797	75
8100	IFT88	2	0.010259594204238038	76
1118	CHIT1	2	0.010210412977806727	77
2184	FAH	2	0.010023378039529268	78
6430	SRSF5	2	0.00980513394719176	79
7318	UBA7	2	0.009796271023819733	80
1808	DPYSL2	2	0.009778745530739139	81
34	ACADM	2	0.009588133011572667	82
7984	ARHGEF5	2	0.009533096784484697	83
3945	LDHB	2	0.009110296849876832	84
5245	PHB	2	0.008980436441059853	85
3145	HMBS	2	0.008865085736881674	86
7170	TPM3	2	0.00881540030078885	87
354	KLK3	3	0.00845764101161183	88
50964	SOST	2	0.008246930597906684	89
7415	VCP	2	0.008187377648738657	90
5592	PRKG1	2	0.008146136418183915	91
3048	HBG2	2	0.008111566625618145	92
213	ALB	4	0.008022275323939588	93
3718	JAK3	2	0.007745608664469037	94
3105	HLA-A	3	0.007685149772322738	95
6476	SI	2	0.007513615732420206	96
5045	FURIN	2	0.007433769561097984	97
176	ACAN	2	0.00737412198111871	98
3958	LGALS3	2	0.0072292629654547025	99
1499	CTNNB1	3	0.007167712895298935	100
