Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lysosome	8/128	2.226132605138741e-12	1.4469861933401815e-10	0	0	77.86274509803921	2089.116260229624	CTSA;CLN3;ASAH1;NEU1;PPT1;TPP1;CTSS;CLN5
KEGG_2021_Human	Insulin resistance	3/108	0.00032299160956106147	0.0104972273107344	0	0	25.805194805194805	207.419167903748	GYS1;PPP1R3C;MTOR
KEGG_2021_Human	Insulin signaling pathway	3/137	0.0006475851090030031	0.014031010695065	0	0	20.190976933514246	148.24740897404638	GYS1;PPP1R3C;MTOR
KEGG_2021_Human	Starch and sucrose metabolism	2/36	0.0009207209919278048	0.0149617161188268	0	0	51.0	356.5080289062332	GYS1;GBE1
KEGG_2021_Human	Sphingolipid metabolism	2/49	0.0017016730877234	0.0221217501404044	0	0	36.869565217391305	235.0856328071935	ASAH1;NEU1
KEGG_2021_Human	PI3K-Akt signaling pathway	3/354	0.0094746927651969	0.090876253164402	0	0	7.623931623931624	35.52089582310672	GYS1;SGK1;MTOR
KEGG_2021_Human	AMPK signaling pathway	2/120	0.0097866734177048	0.090876253164402	0	0	14.63301400147384	67.7030586339645	GYS1;MTOR
KEGG_2021_Human	Ubiquitin mediated proteolysis	2/140	0.013135271458696	0.1067240806019055	0	0	12.499684940138629	54.154312383046474	NHLRC1;TRIM32
KEGG_2021_Human	mTOR signaling pathway	2/154	0.0157356896277941	0.1136466473118466	0	0	11.340389016018309	47.083298399153314	SGK1;MTOR
KEGG_2021_Human	Other glycan degradation	1/18	0.0222717298790694	0.1447662442139514	0	0	48.916666666666664	186.10038260880103	NEU1
KEGG_2021_Human	Diabetic cardiomyopathy	2/203	0.0263860392421062	0.1536889128906695	0	0	8.554618213281419	31.095354763087023	GYS1;MTOR
KEGG_2021_Human	Renin-angiotensin system	1/23	0.0283733377644313	0.1536889128906695	0	0	37.78977272727273	134.6187109177605	CTSA
KEGG_2021_Human	Fatty acid elongation	1/27	0.0332282900970065	0.1661414504850325	0	0	31.96955128205128	108.83565874121032	PPT1
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	0.0452640027356933	0.210154298415719	0	0	23.077546296296298	71.43061833824453	SGK1
KEGG_2021_Human	Type II diabetes mellitus	1/46	0.0559730535406075	0.242549898675966	0	0	18.453703703703702	53.19990358724921	MTOR
KEGG_2021_Human	Phagosome	1/152	0.1737353519520413	0.2626232064391322	0	0	5.470198675496689	9.574062631860778	CTSS
