Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Type II diabetes mellitus	6/46	1.885960758771425e-08	2.7401941727262813e-06	0	0	43.22826086956522	768.8683681386881	KCNJ11;ABCC8;CACNA1A;GCK;CACNA1G;INS
KEGG_2021_Human	Insulin secretion	7/86	3.321447482092462e-08	2.7401941727262813e-06	0	0	25.860387192851825	445.3231101137945	PRKCG;KCNJ11;ABCC8;ATP1A2;GCK;ATF4;INS
KEGG_2021_Human	Vitamin digestion and absorption	4/24	1.8306365438259372e-06	0.00010068500991042654	0	0	56.070422535211264	740.7377628773261	SLC46A1;SLC19A3;SLC19A1;SLC19A2
KEGG_2021_Human	Citrate cycle (TCA cycle)	4/30	4.641598921588559e-06	0.00019146595551552804	0	0	43.1180931744312	529.50965872386	PDHA1;ACO1;SUCLG1;ACO2
KEGG_2021_Human	Propanoate metabolism	4/34	7.76609458273691e-06	0.000256281121230318	0	0	37.36150234741784	439.58584022999423	BCKDHA;DBT;BCKDHB;SUCLG1
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	4/43	2.014537217052915e-05	0.0005539977346895517	0	0	28.726616106897797	310.6075698058777	ALAD;ALAS2;FECH;CP
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	4/66	0.0001102293412355218	0.0021389593794713	0	0	18.049068605179464	164.48021358108932	TRNG;LARS2;DARS2;YARS2
KEGG_2021_Human	Diabetic cardiomyopathy	6/203	0.00011422548651199724	0.0021389593794713	0	0	8.708011476495255	79.04554703304245	PRKCG;PDHA1;SP1;NDUFB11;ATP6;INS
KEGG_2021_Human	MAPK signaling pathway	7/294	0.0001166705116075288	0.0021389593794713	0	0	7.043758967001435	63.78938521616504	PRKCG;CACNB4;DDIT3;CACNA1A;ATF4;INS;CACNA1G
KEGG_2021_Human	Thyroid hormone synthesis	4/75	0.00018122154774760375	0.0029901555378354	0	0	15.754017060107122	135.7333066556358	PRKCG;HSPA5;ATP1A2;ATF4
KEGG_2021_Human	Spinocerebellar ataxia	5/143	0.00020113386957375031	0.0030170080436062	0	0	10.241718426501036	87.17279455873303	PRKCG;FGF14;SP1;KCND3;CACNA1A
KEGG_2021_Human	Non-alcoholic fatty liver disease	5/155	0.0002922386821514301	0.0040182818795821	0	0	9.416666666666666	76.63226536671637	NDUFB11;DDIT3;EIF2AK3;ATF4;INS
KEGG_2021_Human	Parkinson disease	6/249	0.0003444566941324162	0.0042317491887177	0	0	7.043120415101091	56.15861772165311	HSPA5;NDUFB11;DDIT3;ATP6;EIF2AK3;ATF4
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	3/37	0.000359057506921508	0.0042317491887177	0	0	24.376225490196077	193.35290302245005	PRKCG;ATP1A2;INS
KEGG_2021_Human	Amyotrophic lateral sclerosis	7/364	0.000428479135899889	0.0047132704948987	0	0	5.642445213379469	43.75867769472528	SETX;HSPA5;NDUFB11;DDIT3;ATP6;EIF2AK3;ATF4
KEGG_2021_Human	Protein processing in endoplasmic reticulum	5/171	0.0004587516542849258	0.0047308764348132	0	0	8.502151462994837	65.35605149589769	HSPA5;WFS1;DDIT3;EIF2AK3;ATF4
KEGG_2021_Human	Aldosterone synthesis and secretion	4/98	0.0005046987348283963	0.0048985465439226	0	0	11.885525921486366	90.22955089526334	PRKCG;ATP1A2;ATF4;CACNA1G
KEGG_2021_Human	Prion disease	6/273	0.0005604812037142818	0.0051377443673809	0	0	6.402214623025566	47.931555296652704	HSPA5;NDUFB11;DDIT3;ATP6;EIF2AK3;ATF4
KEGG_2021_Human	HIF-1 signaling pathway	4/109	0.0007535315325474209	0.006401758595066	0	0	10.634473507712944	76.46973076253701	PRKCG;PDHA1;EPO;INS
KEGG_2021_Human	Valine, leucine and isoleucine degradation	3/48	0.0007759707387958862	0.006401758595066	0	0	18.40740740740741	131.82272910651656	BCKDHA;DBT;BCKDHB
KEGG_2021_Human	Cortisol synthesis and secretion	3/65	0.0018722914206693	0.01404218565502	0	0	13.348790322580646	83.83830890815584	SP1;ATF4;CACNA1G
KEGG_2021_Human	GnRH secretion	3/64	0.0017906703303783	0.01404218565502	0	0	13.568306010928962	85.8217775865402	PRKCG;KCNJ11;CACNA1G
KEGG_2021_Human	Pathways of neurodegeneration	7/475	0.0020133840747549	0.0144438422754157	0	0	4.279757415786827	26.56847020440411	PRKCG;HSPA5;NDUFB11;DDIT3;ATP6;EIF2AK3;ATF4
KEGG_2021_Human	Mitophagy	3/68	0.0021309667969927	0.0146503967293254	0	0	12.73076923076923	78.30924679986884	SP1;EIF2AK3;ATF4
KEGG_2021_Human	Alzheimer disease	6/369	0.0026152873576968	0.0172608965607995	0	0	4.686070188046473	27.865160133322	NDUFB11;DDIT3;ATP6;EIF2AK3;ATF4;INS
KEGG_2021_Human	Maturity onset diabetes of the young	2/26	0.0042541608079847	0.0269975589737495	0	0	22.718036529680365	124.03724806860926	GCK;INS
KEGG_2021_Human	Bile secretion	3/90	0.0047099372662997	0.0287829499607204	0	0	9.50095785440613	50.9068988190426	SCT;SLC22A1;ATP1A2
KEGG_2021_Human	TGF-beta signaling pathway	3/94	0.0053169489639688	0.0313320206805307	0	0	9.081501831501832	47.558514114647465	SP1;INHBA;AMH
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	2/30	0.0056391916203922	0.032085055771197	0	0	19.468688845401175	100.8091541783213	ACO1;ACO2
KEGG_2021_Human	Choline metabolism in cancer	3/98	0.0059689742106584	0.0328293581586214	0	0	8.697368421052632	44.540790866082354	PRKCG;SP1;SLC22A1
KEGG_2021_Human	Pancreatic secretion	3/102	0.0066668684311598	0.0354849448755283	0	0	8.344276094276093	41.80987176868925	PRKCG;SCT;ATP1A2
KEGG_2021_Human	Glucagon signaling pathway	3/107	0.0076049340481688	0.0380246702408442	0	0	7.941105769230769	38.744321723939294	PDHA1;GCK;ATF4
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	3/106	0.0074114198532965	0.0380246702408442	0	0	8.018608414239482	39.32913526714848	PRKCG;SP1;ATF4
KEGG_2021_Human	Lipid and atherosclerosis	4/215	0.0087083870745688	0.0414485702118185	0	0	5.263734063146653	24.9683577007149	HSPA5;DDIT3;EIF2AK3;ATF4
KEGG_2021_Human	Cholinergic synapse	3/113	0.0088287935968109	0.0414485702118185	0	0	7.505681818181818	35.49990024913238	PRKCG;CACNA1A;ATF4
KEGG_2021_Human	Glutamatergic synapse	3/114	0.0090433244098513	0.0414485702118185	0	0	7.437687687687688	34.99973838850623	PRKCG;SLC1A3;CACNA1A
KEGG_2021_Human	ABC transporters	2/45	0.0123777668781223	0.0551981495916268	0	0	12.667728575979613	55.63480693587288	ABCB7;ABCC8
KEGG_2021_Human	Dopaminergic synapse	3/132	0.0134324306601517	0.0583250278664485	0	0	6.39405684754522	27.558917621679303	PRKCG;CACNA1A;ATF4
KEGG_2021_Human	Apoptosis	3/142	0.016311496194024	0.0690101762054862	0	0	5.9310551558753	24.411541731900503	DDIT3;EIF2AK3;ATF4
