Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Spinocerebellar ataxia	3/143	0.00015290592299372138	0.0042813658438241	0	0	35.4375	311.34280815520987	PSMB5;ATXN1;ATXN10
KEGG_2021_Human	Notch signaling pathway	2/59	0.0008763853887510972	0.0122693954425153	0	0	53.78677462887989	378.64300597230147	NOTCH2;ATXN1
KEGG_2021_Human	Amyotrophic lateral sclerosis	3/364	0.00231206078161	0.0215792339616933	0	0	13.590027700831024	82.48625010197594	PSMB5;HNRNPA2B1;SQSTM1
KEGG_2021_Human	Pathways of neurodegeneration	3/475	0.0048959542341579	0.0342716796391059	0	0	10.335275423728811	54.97690682554888	PSMB5;ATXN1;SQSTM1
KEGG_2021_Human	RNA transport	2/186	0.0083415537283673	0.046712700878857	0	0	16.556020066889634	79.24548577041114	FMR1;RAN
KEGG_2021_Human	Proteasome	1/46	0.0339615467251988	0.1584872180509278	0	0	31.650793650793652	107.05964425258333	PSMB5
KEGG_2021_Human	Necroptosis	1/159	0.1128740036540262	0.1755817834618186	0	0	8.963381555153708	19.55346533005323	SQSTM1
KEGG_2021_Human	Cellular senescence	1/156	0.1108591350543099	0.1755817834618186	0	0	9.138248847926269	20.099532075567456	SQSTM1
KEGG_2021_Human	Spliceosome	1/150	0.1068165780037886	0.1755817834618186	0	0	9.509108341323106	21.268472427628502	TRA2A
KEGG_2021_Human	Breast cancer	1/147	0.1047888727398731	0.1755817834618186	0	0	9.7059686888454	21.894798796311715	NOTCH2
KEGG_2021_Human	Autophagy	1/137	0.0979987829751249	0.1755817834618186	0	0	10.424894957983192	24.214948291558056	SQSTM1
KEGG_2021_Human	Fluid shear stress and atherosclerosis	1/139	0.0993606343978926	0.1755817834618186	0	0	10.272774327122152	23.719828483584102	SQSTM1
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.0870345765895788	0.1755817834618186	0	0	11.824404761904765	28.868690726427467	NOTCH2
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	1/108	0.07803470234836	0.1755817834618186	0	0	13.269692923898532	33.84570065779822	RAN
KEGG_2021_Human	Th1 and Th2 cell differentiation	1/92	0.0668442628656717	0.1755817834618186	0	0	15.615384615384617	42.24570226347746	NOTCH2
KEGG_2021_Human	Amphetamine addiction	1/69	0.0505357551625392	0.1755817834618186	0	0	20.92121848739496	62.4513889160488	ARC
KEGG_2021_Human	Mitophagy	1/68	0.0498206911792053	0.1755817834618186	0	0	21.23454157782516	63.6892892034775	SQSTM1
KEGG_2021_Human	Osteoclast differentiation	1/127	0.0911606491646467	0.1755817834618186	0	0	11.257936507936508	26.96424346033221	SQSTM1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	1/219	0.1522873805112544	0.2181140787037502	0	0	6.476736566186108	12.189126778529142	RAN
KEGG_2021_Human	Chemical carcinogenesis	1/239	0.1650577237383112	0.2181140787037502	0	0	5.926470588235294	10.676299856553056	NOTCH2
KEGG_2021_Human	Shigellosis	1/246	0.1694847607774618	0.2181140787037502	0	0	5.755102040816326	10.215261595921609	SQSTM1
KEGG_2021_Human	Parkinson disease	1/249	0.1713753475529466	0.2181140787037502	0	0	5.684619815668203	10.02709585103008	PSMB5
KEGG_2021_Human	Prion disease	1/273	0.1863560784546836	0.2268682694230931	0	0	5.176733193277311	8.697408912815549	PSMB5
KEGG_2021_Human	Huntington disease	1/306	0.2065421534739203	0.2340317645521978	0	0	4.608899297423887	7.2693898936668	PSMB5
KEGG_2021_Human	MicroRNAs in cancer	1/310	0.2089569326358909	0.2340317645521978	0	0	4.548312528895053	7.12096140997213	NOTCH2
KEGG_2021_Human	Human papillomavirus infection	1/331	0.2215223878240645	0.2385625715028387	0	0	4.254329004329004	6.412259201065364	NOTCH2
KEGG_2021_Human	Alzheimer disease	1/369	0.2437875973969537	0.252816767670915	0	0	3.8076475155279503	5.374334300494412	PSMB5
KEGG_2021_Human	Pathways in cancer	1/531	0.3322054533794769	0.3322054533794769	0	0	2.621967654986523	2.889412723953966	NOTCH2
