gene_id	gene_symbol	count	tfidf	rank_tfidf
23394	ADNP	406	0.14850363357549173	1
8473	OGT	368	0.11113197845733784	2
4204	MECP2	365	0.09851487398507772	3
80816	ASXL3	219	0.0878620951770305	4
11284	PNKP	242	0.07812618451169404	5
1460	CSNK2B	226	0.07666067203045586	6
9839	ZEB2	282	0.07546302676571243	7
85358	SHANK3	227	0.07471404738751444	8
26053	AUTS2	197	0.07349415518461695	9
6595	SMARCA2	232	0.07232008650894231	10
55690	PACS1	167	0.06604791419706342	11
7025	NR2F1	193	0.06487637525266791	12
2332	FMR1	235	0.06266753909503589	13
56899	ANKS1B	156	0.06260473189880113	14
5813	PURA	173	0.06259304501818479	15
9968	MED12	190	0.06250983612193782	16
3756	KCNH1	175	0.06155529140945782	17
1859	DYRK1A	198	0.060939045959556966	18
23389	MED13L	148	0.058243474503540914	19
253738	EBF3	150	0.057019134738730264	20
6925	TCF4	205	0.05598674443197405	21
8260	NAA10	141	0.05213247635473918	22
7994	KAT6A	153	0.052098532363504535	23
57492	ARID1B	160	0.052071765543427156	24
57666	FBRSL1	116	0.051799374038139105	25
282808	RAB40AL	118	0.05120662434080563	26
53335	BCL11A	161	0.051131424413987166	27
51611	DPH5	111	0.0501484080439697	28
7862	BRPF1	123	0.04905755898652267	29
10752	CHL1	135	0.04820160489502171	30
23229	ARHGEF9	118	0.04651703368662348	31
7518	XRCC4	147	0.04620355991920543	32
55656	INTS8	107	0.04584056173657563	33
129285	PPP1R21	99	0.04523189541048048	34
1499	CTNNB1	265	0.04442872080293076	35
1826	DSCAM	119	0.04369092619170296	36
10463	SLC30A9	98	0.040663242994361345	37
54551	MAGEL2	104	0.03987606693761689	38
7337	UBE3A	132	0.03983724462880612	39
57453	DSCAML1	94	0.03983175726631043	40
29123	ANKRD11	104	0.038786922226051	41
50801	KCNK4	99	0.03848710316186661	42
4208	MEF2C	130	0.038461545880669294	43
10280	SIGMAR1	107	0.03700244701602705	44
776	CACNA1D	111	0.03632485438072676	45
1315	COPB1	95	0.03591453150523709	46
55777	MBD5	89	0.03477003578504076	47
51317	PHF21A	81	0.03232389572670079	48
6323	SCN1A	106	0.031784190620042854	49
8831	SYNGAP1	87	0.031481249616706376	50
7150	TOP1	102	0.031173937792911076	51
10013	HDAC6	106	0.029509846936887293	52
3785	KCNQ2	89	0.02941799886650158	53
27255	CNTN6	74	0.02879978003166034	54
3720	JARID2	83	0.028678305916173628	55
54681	P4HTM	69	0.0284466859494357	56
139411	PTCHD1	68	0.028316085703601526	57
80155	NAA15	72	0.02794202334002255	58
2972	BRF1	72	0.026860807986255942	59
4763	NF1	115	0.026765147334938125	60
6659	SOX4	89	0.0267296973460582	61
6928	HNF1B	89	0.026514051530207448	62
171023	ASXL1	92	0.02649784163377106	63
3782	KCNN3	75	0.026133836098642962	64
894	CCND2	94	0.02595256447041593	65
57680	CHD8	74	0.025722825586026992	66
55593	OTUD5	64	0.02567659402433768	67
442117	GALNTL6	58	0.025648632073315362	68
79738	BBS10	65	0.025636463148418737	69
11193	WBP4	58	0.025541182289433865	70
27086	FOXP1	83	0.025468609605134876	71
2895	GRID2	64	0.02484808655179212	72
472	ATM	110	0.023271461568575257	73
8905	AP1S2	60	0.023215723660282177	74
23097	CDK19	62	0.02321035289561542	75
4191	MDH2	70	0.0228463597204979	76
55775	TDP1	63	0.02252130143937336	77
8481	OFD1	62	0.022454064030237395	78
84522	JAGN1	52	0.022423015276580867	79
1654	DDX3X	71	0.022027643621374757	80
55023	PHIP	56	0.021995614607425943	81
10381	TUBB3	73	0.02197874535494728	82
9378	NRXN1	66	0.021849442161275143	83
57551	TAOK1	57	0.021574964813878772	84
152330	CNTN4	56	0.02128714363579263	85
4081	MAB21L1	48	0.02125701709864388	86
79791	FBXO31	52	0.021185877024319767	87
6792	CDKL5	61	0.02116270837666415	88
6664	SOX11	63	0.020583850220690838	89
10479	SLC9A6	53	0.020546372989704246	90
57531	HACE1	53	0.02041854046388161	91
4297	KMT2A	82	0.020360444656960963	92
9448	MAP4K4	58	0.019894566714481837	93
5718	PSMD12	51	0.019487201473461817	94
51741	WWOX	58	0.019465525847955457	95
148789	B3GALNT2	45	0.019415415217732917	96
8815	BANF1	60	0.01911191584363986	97
23522	KAT6B	53	0.018948585472230467	98
6531	SLC6A3	76	0.018631615025918903	99
5080	PAX6	68	0.018293995788202292	100
