Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Arginine and proline metabolism	7/50	7.672362590570175e-13	3.529286791662281e-11	0	0	141.04044489383216	3934.4616571534216	SMOX;ODC1;AMD1;SMS;SAT2;SAT1;SRM
KEGG_2021_Human	Ferroptosis	3/41	3.123742232540663e-05	0.0006545139788509948	0	0	58.280701754385966	604.5978075814852	MAP1LC3A;SAT2;SAT1
KEGG_2021_Human	Autophagy	4/137	5.028191239100909e-05	0.0006545139788509948	0	0	22.94621168305379	227.11850871597983	LAMP1;CTSL;SQSTM1;CTSD
KEGG_2021_Human	Cysteine and methionine metabolism	3/50	5.691425903052129e-05	0.0006545139788509948	0	0	47.09929078014184	460.3468031322656	AMD1;SMS;SRM
KEGG_2021_Human	Glutathione metabolism	3/57	8.43655478823948e-05	0.0007761630405180321	0	0	40.97942386831276	384.4013976994155	ODC1;SMS;SRM
KEGG_2021_Human	Lysosome	3/128	0.0009161590489382272	0.0070238860418597	0	0	17.64	123.39745492801976	LAMP1;CTSL;CTSD
KEGG_2021_Human	Diabetic cardiomyopathy	3/203	0.0034181522884767	0.0224621436099899	0	0	10.983333333333333	62.37056229240534	COX8A;GAPDH;CTSD
KEGG_2021_Human	Fluid shear stress and atherosclerosis	2/139	0.0183689479493251	0.0977260406403602	0	0	10.340458811261731	41.331782267442875	CTSL;SQSTM1
KEGG_2021_Human	Apoptosis	2/142	0.0191203122992009	0.0977260406403602	0	0	10.11734693877551	40.03438268908486	CTSL;CTSD
KEGG_2021_Human	Phagosome	2/152	0.0217170439806354	0.0998984023109232	0	0	9.438095238095238	36.14467589357818	LAMP1;CTSL
KEGG_2021_Human	Tuberculosis	2/180	0.0297100575159264	0.1149786405751183	0	0	7.942215088282504	27.926969897277015	LAMP1;CTSD
KEGG_2021_Human	Alcoholism	2/186	0.0315548195504109	0.1149786405751183	0	0	7.680900621118012	26.545414851325493	HDAC10;HDAC9
KEGG_2021_Human	Neutrophil extracellular trap formation	2/189	0.0324939636407943	0.1149786405751183	0	0	7.556531703590527	25.893974299590777	HDAC10;HDAC9
KEGG_2021_Human	Viral carcinogenesis	2/203	0.0370206464175897	0.1216392668006519	0	0	7.025230987917555	23.157124963281667	HDAC10;HDAC9
KEGG_2021_Human	beta-Alanine metabolism	1/30	0.0440658550450575	0.135135288804843	0	0	23.711058263971463	74.02758505991471	SMOX
KEGG_2021_Human	Huntington disease	2/306	0.0766890529239489	0.2204810271563533	0	0	4.62077067669173	11.866122031801153	COX8A;TGM2
KEGG_2021_Human	ECM-receptor interaction	1/88	0.1239981456512226	0.2281565879982496	0	0	7.880697582243361	16.45086689819455	IBSP
KEGG_2021_Human	Cardiac muscle contraction	1/87	0.1226764127722187	0.2281565879982496	0	0	7.972734562951082	16.728432964250334	COX8A
KEGG_2021_Human	Antigen processing and presentation	1/78	0.1106937446588701	0.2281565879982496	0	0	8.908643081056875	19.607816054535498	CTSL
KEGG_2021_Human	Thyroid hormone synthesis	1/75	0.1066644800819346	0.2281565879982496	0	0	9.271202236719478	20.749572437350395	TTR
KEGG_2021_Human	Peroxisome	1/82	0.1160387787872419	0.2281565879982496	0	0	8.46700723712218	18.236501342427736	PAOX
KEGG_2021_Human	Amyotrophic lateral sclerosis	2/364	0.1030076584534248	0.2281565879982496	0	0	3.868981846882399	8.79400979314804	COX8A;SQSTM1
KEGG_2021_Human	Mitophagy	1/68	0.0971941163755111	0.2281565879982496	0	0	10.243437982501286	23.87791592101611	SQSTM1
KEGG_2021_Human	Glycolysis / Gluconeogenesis	1/67	0.0958333099563512	0.2281565879982496	0	0	10.399164054336469	24.387547080252187	GAPDH
KEGG_2021_Human	Alzheimer disease	2/369	0.1053832883912008	0.2281565879982496	0	0	3.815297781237836	8.584996917471212	COX8A;GAPDH
KEGG_2021_Human	Rheumatoid arthritis	1/93	0.130577989553445	0.2310225969022488	0	0	7.450524737631184	15.167663594496686	CTSL
KEGG_2021_Human	HIF-1 signaling pathway	1/109	0.1513140092641029	0.2577942380055086	0	0	6.341634738186462	11.975530799282826	GAPDH
KEGG_2021_Human	Pathways of neurodegeneration	2/475	0.1588403535499445	0.2601861094837026	0	0	2.9442766535789793	5.4170440271148275	COX8A;SQSTM1
KEGG_2021_Human	Sphingolipid signaling pathway	1/119	0.1640303733701603	0.2601861094837026	0	0	5.801285797779077	10.487005597367974	CTSD
KEGG_2021_Human	Osteoclast differentiation	1/127	0.1740706605220296	0.2669083461337787	0	0	5.430760810071155	9.494566361812383	SQSTM1
KEGG_2021_Human	Oxidative phosphorylation	1/133	0.1815242758910291	0.2680322020887406	0	0	5.182340647857889	8.842969274321403	COX8A
KEGG_2021_Human	Estrogen signaling pathway	1/137	0.1864571840617326	0.2680322020887406	0	0	5.028904665314402	8.446315147566118	CTSD
KEGG_2021_Human	Necroptosis	1/159	0.2130786765097357	0.2800462605556527	0	0	4.323876036665212	6.6851179676652475	SQSTM1
KEGG_2021_Human	Cellular senescence	1/156	0.2094986982516284	0.2800462605556527	0	0	4.4082313681868746	6.890232053472163	SQSTM1
KEGG_2021_Human	Non-alcoholic fatty liver disease	1/155	0.2083018774030301	0.2800462605556527	0	0	4.437080161218092	6.9607445684533715	COX8A
KEGG_2021_Human	Pathogenic Escherichia coli infection	1/197	0.2570903983018182	0.3220580641624999	0	0	3.4788881069669246	4.725469425364806	GAPDH
KEGG_2021_Human	Focal adhesion	1/201	0.2615823120745377	0.3220580641624999	0	0	3.4086206896551725	4.57098173760038	IBSP
KEGG_2021_Human	Proteoglycans in cancer	1/205	0.2660479660472825	0.3220580641624999	0	0	3.341108857336038	4.423890948661195	CTSL
KEGG_2021_Human	Thermogenesis	1/232	0.2955154938047619	0.3433339674730894	0	0	2.9465591879384982	3.5919558655424773	COX8A
KEGG_2021_Human	Shigellosis	1/246	0.3103413436693897	0.3433339674730894	0	0	2.7762139338494016	3.2483992810296334	SQSTM1
KEGG_2021_Human	Salmonella infection	1/249	0.3134788398667338	0.3433339674730894	0	0	2.742213570634038	3.1810319580645494	GAPDH
KEGG_2021_Human	Parkinson disease	1/249	0.3134788398667338	0.3433339674730894	0	0	2.742213570634038	3.1810319580645494	COX8A
KEGG_2021_Human	Prion disease	1/273	0.3380869067508666	0.3616743653613921	0	0	2.497210953346856	2.7081061519140195	COX8A
KEGG_2021_Human	MicroRNAs in cancer	1/310	0.374361960883141	0.3913784136505565	0	0	2.1940631625934603	2.1557375738800304	MIR23B
KEGG_2021_Human	Human papillomavirus infection	1/331	0.3940875972572577	0.4028450994185301	0	0	2.052246603970742	1.9110152333069073	IBSP
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	0.4150019802043119	0.4150019802043119	0	0	1.9162840675979291	1.685318156943543	IBSP
