gene_id	gene_symbol	count	tfidf	rank_tfidf
5959	RDH5	696	1.3835413229861715	1
2202	EFEMP1	709	1.2497633540633488	2
6017	RLBP1	501	0.930950819201821	3
285440	CYP4V2	297	0.5668956991193949	4
3075	CFH	289	0.3964325551788423	5
6121	RPE65	201	0.32564860941949353	6
5961	PRPH2	96	0.16982217373668293	7
5654	HTRA1	90	0.14625451023493527	8
583	BBS2	67	0.1230609298741916	9
84100	ARL6	53	0.10644065562860384	10
6247	RS1	52	0.09644062546829235	11
9227	LRAT	51	0.09479978930289158	12
7078	TIMP3	65	0.09418470009978755	13
6101	RP1	45	0.07949892257491982	14
6010	RHO	71	0.07949302688575298	15
5362	PLXNA2	41	0.06483832779659493	16
24	ABCA4	45	0.06280271676007004	17
145226	RDH12	29	0.058216232422716334	18
7448	VTN	47	0.05686937932312153	19
157506	RDH10	26	0.0536805500851646	20
9249	DHRS3	25	0.05090782961931546	21
10002	NR2E3	26	0.04832930435049374	22
51109	RDH11	22	0.04656430156978368	23
3000	GUCY2D	24	0.0460200219276889	24
5630	PRPH	25	0.04407789850890271	25
6103	RPGR	23	0.04024011348132743	26
1950	EGF	43	0.03875955504794213	27
1406	CRX	22	0.03824197644428099	28
387715	ARMS2	21	0.03805062719587818	29
114902	C1QTNF5	17	0.03516624891931104	30
388531	RGS9BP	15	0.03425967058859811	31
2978	GUCA1A	17	0.03417806748038756	32
3371	TNC	24	0.032423441036263725	33
7422	VEGFA	44	0.03240997379133658	34
7439	BEST1	18	0.03218536951514489	35
8787	RGS9	15	0.03057428576995854	36
169522	KCNV2	15	0.030486338648471386	37
131	ADH7	16	0.030256029386233965	38
112724	RDH13	13	0.02957064602894145	39
50700	RDH8	12	0.027295980949792107	40
405753	DUOXA2	13	0.026576113203059196	41
718	C3	22	0.02503723207581607	42
1287	COL4A5	13	0.02250731295854326	43
6011	GRK1	12	0.022220901462532666	44
4313	MMP2	22	0.02205042303553768	45
348	APOE	20	0.020079185165510802	46
7057	THBS1	15	0.01966002676926706	47
4308	TRPM1	10	0.01885645944386906	48
23418	CRB1	10	0.018569226946983097	49
2780	GNAT2	9	0.018526954720556023	50
60506	NYX	9	0.0180864700402246	51
7204	TRIO	10	0.018052602534425824	52
64072	CDH23	10	0.0180248633502992	53
54714	CNGB3	9	0.017947646547053157	54
1261	CNGA3	9	0.017755123869057678	55
778	CACNA1F	9	0.01719806548974794	56
629	CFB	11	0.016788599953999984	57
57665	RDH14	7	0.01650059013741914	58
10516	FBLN5	9	0.016259205149634786	59
84839	RAX2	7	0.016241740702388405	60
23746	AIPL1	8	0.016209995337505438	61
64802	NMNAT1	8	0.01481557281032772	62
3426	CFI	9	0.014753675243614291	63
5146	PDE6C	7	0.014402238105034361	64
5950	RBP4	10	0.014375871811321179	65
7287	TULP1	7	0.014116506257467925	66
6521	SLC4A1	9	0.014081823088832537	67
30008	EFEMP2	7	0.013585797385960567	68
2916	GRM6	7	0.01325437400374385	69
2335	FN1	14	0.012934500447679884	70
2006	ELN	11	0.012691982814860355	71
1893	ECM1	7	0.01250702469106473	72
83715	ESPN	6	0.012432377683252964	73
80184	CEP290	7	0.012267443136074196	74
345193	LRIT3	5	0.012010451390728098	75
10015	PDCD6IP	8	0.011990128397866945	76
3818	KLKB1	7	0.011887417797372317	77
10692	RRH	5	0.011763918200371929	78
7274	TTPA	6	0.011545914248700502	79
22926	ATF6	8	0.011329671558871138	80
6102	RP2	6	0.011041142197392124	81
5949	RBP3	6	0.010884900296386842	82
5149	PDE6H	5	0.010828196100226442	83
3273	HRG	6	0.010731184744048331	84
4653	MYOC	6	0.010353744130867759	85
92667	MGME1	5	0.010231827689364629	86
79738	BBS10	5	0.010213962490862679	87
6094	ROM1	5	0.010030879222683989	88
2931	GSK3A	6	0.009868063597483736	89
7184	HSP90B1	6	0.008997681148539174	90
3309	HSPA5	7	0.008776693218240395	91
201163	FLCN	5	0.008710666724804422	92
2932	GSK3B	8	0.008626251184313394	93
26503	SLC17A5	9	0.008521381296173452	94
2160	F11	5	0.008390162407336733	95
1066	CES1	5	0.008136499683454137	96
2923	PDIA3	5	0.008116198141788412	97
3320	HSP90AA1	7	0.007967122996331571	98
7276	TTR	6	0.007829295922768188	99
5176	SERPINF1	5	0.0077322003743876995	100
