Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Glycerolipid metabolism	2/61	0.00040532855479229646	0.0110450482947962	0	0	84.45338983050847	659.6495991492784	GK;DGKB
KEGG_2021_Human	Cortisol synthesis and secretion	2/65	0.0004602103456165109	0.0110450482947962	0	0	79.07539682539682	607.6016612487723	POMC;NR0B1
KEGG_2021_Human	Insulin secretion	2/86	0.000804171683586709	0.0128667469373873	0	0	59.24404761904762	422.1551782881061	GCG;INS
KEGG_2021_Human	Phospholipase D signaling pathway	2/148	0.0023541173283238	0.0282494079398859	0	0	33.97945205479452	205.62969286743447	DGKB;INS
KEGG_2021_Human	cAMP signaling pathway	2/216	0.0049346987226642	0.0473731077375768	0	0	23.102803738317757	122.70970243239832	POMC;GCG
KEGG_2021_Human	Phosphatidylinositol signaling system	1/97	0.0474652783026245	0.0851104990358706	0	0	23.02546296296296	70.17601174086535	DGKB
KEGG_2021_Human	Prostate cancer	1/97	0.0474652783026245	0.0851104990358706	0	0	23.02546296296296	70.17601174086535	INS
KEGG_2021_Human	Aldosterone synthesis and secretion	1/98	0.047943865635835	0.0851104990358706	0	0	22.786941580756015	69.220448859451	POMC
KEGG_2021_Human	Glycerophospholipid metabolism	1/98	0.047943865635835	0.0851104990358706	0	0	22.786941580756015	69.220448859451	DGKB
KEGG_2021_Human	Progesterone-mediated oocyte maturation	1/100	0.0489003911418304	0.0851104990358706	0	0	22.32435465768799	67.37423003045056	INS
KEGG_2021_Human	Longevity regulating pathway	1/102	0.0498560516752303	0.0851104990358706	0	0	21.88008800880088	65.60996868685889	INS
KEGG_2021_Human	Dilated cardiomyopathy	1/96	0.0469864744639164	0.0851104990358706	0	0	23.269005847953217	71.15418818005004	DMD
KEGG_2021_Human	Glucagon signaling pathway	1/107	0.0522414233078482	0.0851104990358706	0	0	20.842767295597483	61.52533852087739	GCG
KEGG_2021_Human	Insulin resistance	1/108	0.0527178503782264	0.0851104990358706	0	0	20.64693665628245	60.75982922373895	INS
KEGG_2021_Human	HIF-1 signaling pathway	1/109	0.0531940618974191	0.0851104990358706	0	0	20.454732510288064	60.01026825392258	INS
KEGG_2021_Human	Melanogenesis	1/101	0.0493783294859182	0.0851104990358706	0	0	22.1	66.48218412151981	POMC
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	0.0441090999770031	0.0851104990358706	0	0	24.845193508114857	77.54406436315156	DMD
KEGG_2021_Human	Choline metabolism in cancer	1/98	0.047943865635835	0.0851104990358706	0	0	22.786941580756015	69.220448859451	DGKB
KEGG_2021_Human	PPAR signaling pathway	1/74	0.0363978383040335	0.0851104990358706	0	0	30.315068493150687	100.4412761916998	GK
KEGG_2021_Human	Prolactin signaling pathway	1/70	0.0344612964819566	0.0851104990358706	0	0	32.07890499194847	108.03913520130236	INS
KEGG_2021_Human	Adipocytokine signaling pathway	1/69	0.033976614095502	0.0851104990358706	0	0	32.552287581699346	110.09453231300331	POMC
KEGG_2021_Human	Viral myocarditis	1/60	0.0296046094730556	0.0851104990358706	0	0	37.53483992467043	132.1160756075347	DMD
KEGG_2021_Human	Regulation of lipolysis in adipocytes	1/55	0.0271680313352525	0.0851104990358706	0	0	41.02057613168724	147.90847858667095	INS
KEGG_2021_Human	Ovarian steroidogenesis	1/51	0.0252148061968427	0.0851104990358706	0	0	44.31111111111111	163.07924167915206	INS
KEGG_2021_Human	Type II diabetes mellitus	1/46	0.0227683122669265	0.0851104990358706	0	0	49.24691358024691	186.27081295676348	INS
KEGG_2021_Human	Type I diabetes mellitus	1/43	0.0212977650246516	0.0851104990358706	0	0	52.77248677248677	203.12938317607103	INS
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	0.0183506949831896	0.0851104990358706	0	0	61.58641975308642	246.2279153977221	INS
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	0.0129269855424658	0.0851104990358706	0	0	88.73333333333333	385.85142072369416	INS
KEGG_2021_Human	Neuroactive ligand-receptor interaction	2/341	0.011915429053849	0.0851104990358706	0	0	14.49188790560472	64.19792087449784	POMC;GCG
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.0378479500125182	0.0851104990358706	0	0	29.114035087719294	95.32454660857232	DMD
KEGG_2021_Human	Autophagy	1/137	0.0664408221450691	0.0885877628600922	0	0	16.220588235294116	43.98121048429159	INS
KEGG_2021_Human	Estrogen signaling pathway	1/137	0.0664408221450691	0.0885877628600922	0	0	16.220588235294116	43.98121048429159	POMC
KEGG_2021_Human	Insulin signaling pathway	1/137	0.0664408221450691	0.0885877628600922	0	0	16.220588235294116	43.98121048429159	INS
KEGG_2021_Human	FoxO signaling pathway	1/131	0.0636163562830486	0.0885877628600922	0	0	16.974358974358974	46.76240127804881	INS
KEGG_2021_Human	AMPK signaling pathway	1/120	0.0584181871042884	0.0885877628600922	0	0	18.55368814192344	52.69484946624011	INS
KEGG_2021_Human	Oocyte meiosis	1/129	0.0626731600524217	0.0885877628600922	0	0	17.241319444444443	47.75538577401706	INS
KEGG_2021_Human	mTOR signaling pathway	1/154	0.0744018854995079	0.0921455690809689	0	0	14.405954974582423	37.43061817969281	INS
KEGG_2021_Human	Cushing syndrome	1/155	0.0748682748782873	0.0921455690809689	0	0	14.311688311688313	37.09625453392642	POMC
KEGG_2021_Human	Non-alcoholic fatty liver disease	1/155	0.0748682748782873	0.0921455690809689	0	0	14.311688311688313	37.09625453392642	INS
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	0.0804484739304522	0.0965381687165426	0	0	13.269076305220883	33.439908396149875	INS
KEGG_2021_Human	Diabetic cardiomyopathy	1/203	0.0970077921963338	0.1135700981810738	0	0	10.884488448844884	25.39311940245665	INS
KEGG_2021_Human	Rap1 signaling pathway	1/210	0.100196315553176	0.1145100749179154	0	0	10.516214779372676	24.193854658645943	INS
KEGG_2021_Human	Regulation of actin cytoskeleton	1/218	0.1038279318915281	0.1159009472277523	0	0	10.12442396313364	22.93202530703912	INS
KEGG_2021_Human	Thermogenesis	1/232	0.1101515314641288	0.1174949668950707	0	0	9.504088504088504	20.96505269691893	GCG
KEGG_2021_Human	Ras signaling pathway	1/232	0.1101515314641288	0.1174949668950707	0	0	9.504088504088504	20.96505269691893	INS
KEGG_2021_Human	MAPK signaling pathway	1/294	0.1376760925405506	0.1436620096075311	0	0	7.469472885855138	14.81085557729292	INS
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	0.163580733072039	0.1670611742012313	0	0	6.180988353792887	11.1903618987592	INS
KEGG_2021_Human	Alzheimer disease	1/369	0.169946460366191	0.169946460366191	0	0	5.924516908212561	10.499854426089636	INS
