gene_id	gene_symbol	count	tfidf	rank_tfidf
3630	INS	4438	0.6858865837186126	1
6462	SHBG	802	0.2546382266259254	2
1588	CYP19A1	595	0.18239543658729152	3
2099	ESR1	815	0.17894554726189943	4
9370	ADIPOQ	447	0.12090134788232604	5
268	AMH	294	0.09983403735369471	6
3952	LEP	378	0.0951759291717952	7
2492	FSHR	193	0.07766095902566426	8
26998	FETUB	144	0.07329025190012757	9
2688	GH1	266	0.0681400122046622	10
3479	IGF1	240	0.05684320228668331	11
116085	SLC22A12	125	0.05684126977317498	12
8888	MCM3AP	110	0.05485035084719447	13
5176	SERPINF1	138	0.054175448152498404	14
5919	RARRES2	125	0.053073129096493074	15
2796	GNRH1	168	0.0503834334075065	16
5617	PRL	174	0.045665473010964436	17
5241	PGR	184	0.04477956125731286	18
23327	NEDD4L	104	0.0443353953916927	19
2100	ESR2	141	0.04429943073351646	20
207	AKT1	242	0.043365310788502746	21
2852	GPER1	107	0.04263294552365591	22
2101	ESRRA	100	0.04224494307965851	23
406987	MIR204	106	0.042134136383809154	24
10682	EBP	85	0.039050443874560144	25
367	AR	141	0.03858599365439941	26
4851	NOTCH1	126	0.03797521015196855	27
5290	PIK3CA	133	0.037223830760880185	28
9547	CXCL14	80	0.034392798593001546	29
1482	NKX2-5	86	0.03365543658621028	30
3643	INSR	110	0.03250402037517544	31
6256	RXRA	99	0.03231242257988703	32
5950	RBP4	83	0.030290233033054538	33
5563	PRKAA2	94	0.02914549252430881	34
3480	IGF1R	95	0.02827811787911725	35
3146	HMGB1	92	0.028151744046815714	36
7124	TNF	188	0.02767793300289868	37
3569	IL6	169	0.027121791369654747	38
1401	CRP	152	0.02552311508752898	39
2740	GLP1R	78	0.02330755297857424	40
2069	EREG	92	0.022819599673923396	41
2641	GCG	84	0.022086619147291174	42
2475	MTOR	103	0.02181350801806787	43
4023	LPL	67	0.020411591492064295	44
5468	PPARG	76	0.019686008973838817	45
7436	VLDLR	46	0.019528867013152977	46
6517	SLC2A4	55	0.018256724318777305	47
7422	VEGFA	96	0.01795095536258653	48
1632	ECI1	34	0.01764923073811049	49
5443	POMC	68	0.017543151946462873	50
200186	CRTC2	39	0.01748244841787467	51
3667	IRS1	52	0.017194018492794692	52
56729	RETN	47	0.016341144928972207	53
79811	SLTM	56	0.015787017554323598	54
820	CAMP	46	0.015479591143918683	55
3481	IGF2	49	0.015295714000882818	56
672	BRCA1	59	0.014961547030170918	57
5972	REN	61	0.014385785652721568	58
5564	PRKAB1	44	0.014384983565613465	59
145264	SERPINA12	30	0.014091490593250815	60
5295	PIK3R1	56	0.014000118161891223	61
8862	APLN	34	0.013669256409016126	62
59272	ACE2	52	0.013634453975511478	63
1385	CREB1	45	0.013337078236310109	64
2064	ERBB2	62	0.012993431629049215	65
5728	PTEN	52	0.012641030107442212	66
2194	FASN	37	0.012448433709436872	67
8836	GGH	42	0.012174865558620188	68
1906	EDN1	41	0.012092236222893798	69
93659	CGB5	36	0.012082861603260595	70
338	APOB	42	0.01170473107280357	71
6277	S100A6	30	0.01165608273935516	72
2104	ESRRG	26	0.011598566009450906	73
3484	IGFBP1	31	0.011291625092533467	74
2932	GSK3B	41	0.011222931194829292	75
3572	IL6ST	31	0.01107487199005846	76
5594	MAPK1	52	0.0109268996476756	77
9807	IP6K1	20	0.010919820146033035	78
5465	PPARA	37	0.01064562363539355	79
4790	NFKB1	57	0.010204243650383398	80
10777	ARPP21	19	0.010063807460589193	81
1956	EGFR	50	0.009799695197414473	82
5294	PIK3CG	27	0.009519797465745676	83
9968	MED12	22	0.009516719585555021	84
142	PARP1	36	0.009429524311577236	85
5054	SERPINE1	32	0.00922766666949532	86
10135	NAMPT	25	0.009019442342032625	87
10891	PPARGC1A	29	0.008935317062194593	88
1636	ACE	32	0.008828902541745922	89
3091	HIF1A	37	0.008818037308568807	90
406900	MIR106B	22	0.008771974300742754	91
4544	MTNR1B	19	0.008673030720591168	92
26503	SLC17A5	34	0.008172157663970888	93
3172	HNF4A	26	0.008129486647149983	94
6347	CCL2	34	0.008104300451333774	95
4880	NPPC	18	0.008013766611219275	96
3845	KRAS	33	0.007920526533566417	97
2908	NR3C1	26	0.007904922451094958	98
23411	SIRT1	27	0.007773054902081133	99
364	AQP7	16	0.007724908674318443	100
