Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	12/100	2.4893223277469434e-15	3.335691919180904e-13	0	0	42.93722943722944	1443.8401617789218	COL1A1;SMAD2;EDN1;TGFB2;COL3A1;TGFB1;COL1A2;SMAD3;TGFB3;FN1;TGFBR1;TGFBR2
KEGG_2021_Human	Diabetic cardiomyopathy	12/203	1.2871778502827424e-11	8.624091596894374e-10	0	0	19.67988032909499	493.49236256301106	COL1A1;SMAD2;TGFB2;COL3A1;TGFB1;COL1A2;SMAD3;TGFB3;MMP9;GAPDH;TGFBR1;TGFBR2
KEGG_2021_Human	Relaxin signaling pathway	10/129	5.086648380370948e-11	2.2720362765656904e-09	0	0	25.60568842921784	606.9013382535672	ACTA2;COL1A1;SMAD2;EDN1;COL3A1;TGFB1;COL1A2;MMP9;TGFBR1;TGFBR2
KEGG_2021_Human	TGF-beta signaling pathway	9/94	7.362513808648427e-11	2.466442125897223e-09	0	0	31.828877005347593	742.6324595176429	SMAD2;TGFB2;TGFB1;SMAD3;TGFB3;TGFBR1;DCN;TGFBR2;FBN1
KEGG_2021_Human	Protein digestion and absorption	9/103	1.6912246598002834e-10	4.53248208826476e-09	0	0	28.7683752417795	647.2998931178421	COL1A1;COL3A1;COL1A2;COL2A1;COL5A1;COL25A1;COL7A1;ELN;COL5A2
KEGG_2021_Human	Focal adhesion	11/201	2.2432840463113736e-10	5.010001036762067e-09	0	0	17.85238486842105	396.6426811066161	COL1A1;COL1A2;TNXB;COL2A1;VWF;FN1;TNC;ILK;FLNA;FLNB;MYLK
KEGG_2021_Human	Colorectal cancer	8/86	1.118461862296848e-09	2.1410555649682522e-08	0	0	30.38193647148871	626.2115545443726	SMAD2;TGFB2;TGFB1;SMAD3;MSH2;TGFB3;TGFBR1;TGFBR2
KEGG_2021_Human	Human papillomavirus infection	12/331	3.555217979924975e-09	5.9549901163743326e-08	0	0	11.706821913718466	227.75445797631173	COL1A1;BCAP31;COL1A2;TNXB;COL2A1;IFNA6;NOTCH1;VWF;FN1;TNC;TSC2;TSC1
KEGG_2021_Human	Proteoglycans in cancer	10/205	4.771030776678173e-09	7.103534711943059e-08	0	0	15.566074950690336	298.2569461608919	COL1A1;SMAD2;TGFB2;TGFB1;COL1A2;FN1;FLNA;FLNB;MMP9;DCN
KEGG_2021_Human	Cellular senescence	9/156	6.859012231440227e-09	9.191076390129905e-08	0	0	18.346938775510203	344.88029496430033	SMAD2;TGFB2;TGFB1;SMAD3;TGFB3;TSC2;TSC1;TGFBR1;TGFBR2
KEGG_2021_Human	Hippo signaling pathway	9/163	1.0074634898218485e-08	1.227273705782979e-07	0	0	17.506788665879576	322.35678831065667	SMAD2;TGFB2;TGFB1;SMAD3;TGFB3;SNAI2;CCN2;TGFBR1;TGFBR2
KEGG_2021_Human	Pancreatic cancer	7/76	1.3922459038940257e-08	1.5546745926816618e-07	0	0	29.6231884057971	535.8764440139574	SMAD2;TGFB2;TGFB1;SMAD3;TGFB3;TGFBR1;TGFBR2
KEGG_2021_Human	ECM-receptor interaction	7/88	3.9009240365918775e-08	4.020952468487012e-07	0	0	25.219317356572255	430.2281194303231	COL1A1;COL1A2;TNXB;COL2A1;VWF;FN1;TNC
KEGG_2021_Human	Pathways in cancer	13/531	7.915341003171544e-08	7.57611210303562e-07	0	0	7.855617137875202	128.45409280494792	SMAD2;EDN1;TGFB2;TGFB1;SMAD3;IFNA6;NOTCH1;TGFB3;FN1;MMP9;TGFBR1;TGFBR2;MSH2
