gene_id	gene_symbol	count	tfidf	rank_tfidf
9370	ADIPOQ	4153	2.0767487280909482	1
3630	INS	1092	0.31202259965185203	2
51094	ADIPOR1	360	0.28347962066924953	3
5564	PRKAB1	285	0.1722661533197212	4
3952	LEP	356	0.1657233585106067	5
338872	C1QTNF9	133	0.1339956691319055	6
79602	ADIPOR2	156	0.12594655491610038	7
5950	RBP4	102	0.06882133556699409	8
1012	CDH13	79	0.06147457979514227	9
100313843	MIR711	48	0.05075725159335106	10
5563	PRKAA2	85	0.04872601262502447	11
5919	RARRES2	60	0.04709928708264828	12
10139	ARFRP1	42	0.04139583944577753	13
5054	SERPINE1	77	0.04105169064325925	14
290	ANPEP	65	0.04066079446085561	15
26291	FGF21	56	0.039086565926672194	16
925	CD8A	109	0.0376793913513773	17
351	APP	88	0.03690856925944959	18
5562	PRKAA1	60	0.03574674691838749	19
26060	APPL1	34	0.02952008686717832	20
10135	NAMPT	42	0.028014789969732622	21
3949	LDLR	49	0.027852890736387866	22
4000	LMNA	45	0.026958198182087254	23
56729	RETN	39	0.025069613204807842	24
1401	CRP	78	0.02421492320293005	25
836	CASP3	61	0.023940853811543823	26
5468	PPARG	47	0.022508178305992024	27
7124	TNF	82	0.022319684912701823	28
23411	SIRT1	40	0.02129052471042757	29
811	CALR	34	0.021186451527960715	30
252995	FNDC5	28	0.021165671960176335	31
3934	LCN2	34	0.02078143452213613	32
5594	MAPK1	53	0.020590546950667737	33
1499	CTNNB1	50	0.02037774740912129	34
8314	BAP1	28	0.019458527250191197	35
207	AKT1	56	0.018552973606592926	36
348	APOE	39	0.018376780551032278	37
3479	IGF1	37	0.01620195497635394	38
7018	TF	32	0.015701721403375276	39
2475	MTOR	40	0.015661980645968878	40
7037	TFRC	27	0.015126609872707869	41
4313	MMP2	31	0.014582925996729718	42
5728	PTEN	32	0.014382272163694223	43
3991	LIPE	19	0.013763475733420799	44
6774	STAT3	31	0.013454095718775263	45
23071	ERP44	14	0.013130003217897132	46
1675	CFD	18	0.012854351095857804	47
1029	CDKN2A	27	0.01254903950173771	48
55717	WDR11	14	0.01250538388060114	49
8600	TNFSF11	22	0.012414255525344057	50
3569	IL6	40	0.011868342207566255	51
7296	TXNRD1	16	0.011828918004303211	52
6401	SELE	20	0.0116140115548324	53
26580	BSCL2	13	0.011332458356864965	54
6347	CCL2	25	0.011017296246226549	55
10891	PPARGC1A	19	0.010823406586829253	56
7295	TXN	18	0.010684158112399601	57
6195	RPS6KA1	14	0.010507673538722326	58
284119	CAVIN1	12	0.010309721886183338	59
4790	NFKB1	31	0.010260441782389105	60
959	CD40LG	18	0.010200120556708376	61
93649	MYOCD	12	0.009799577706810605	62
1950	EGF	23	0.009730314919415428	63
4087	SMAD2	16	0.009725903140471072	64
5443	POMC	20	0.009539532905887688	65
5184	PEPD	11	0.009310826271769056	66
6721	SREBF2	13	0.009276661734313069	67
4982	TNFRSF11B	15	0.009205223709182506	68
4318	MMP9	21	0.00920496750175974	69
153	ADRB1	13	0.009119998677623947	70
10555	AGPAT2	10	0.009093118163365948	71
712	C1QA	15	0.0090311964867308	72
9927	MFN2	13	0.008997805488677285	73
857	CAV1	15	0.008912599105331981	74
1009	CDH11	13	0.008642972597485536	75
59	ACTA2	13	0.008641702141128057	76
595	CCND1	19	0.008631986826534434	77
2315	MLANA	13	0.008432241163691692	78
7077	TIMP2	13	0.008317821021866267	79
346007	EYS	9	0.00823591059297593	80
3643	INSR	15	0.008194718847524981	81
2263	FGFR2	13	0.008124594116213727	82
2932	GSK3B	16	0.008097311166176693	83
5465	PPARA	15	0.00797919439102788	84
3667	IRS1	13	0.007947230340503222	85
4137	MAPT	17	0.007803164275504773	86
1240	CMKLR1	9	0.0076255480661018915	87
6794	STK11	12	0.007353724896764801	88
183	AGT	15	0.00727600264371191	89
5290	PIK3CA	14	0.007244290579714479	90
55198	APPL2	7	0.0071642969858542556	91
2688	GH1	15	0.00710411907063991	92
1906	EDN1	13	0.0070886661091174525	93
5295	PIK3R1	15	0.0069331937320509926	94
4846	NOS3	13	0.006890536307284833	95
1443	CSH2	9	0.006625527053367281	96
3953	LEPR	10	0.006603286417367548	97
5599	MAPK8	14	0.006368340355954717	98
10413	YAP1	11	0.0062951583790361604	99
6722	SRF	9	0.0062226096378350864	100
