Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Proteoglycans in cancer	8/205	5.124165693697694e-10	7.942456825231427e-08	0	0	36.498384863867095	780.7691863483948	TGFB1;STAT3;GPC3;CTNNB1;AKT1;TP53;HIF1A;VEGFA
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	7/193	1.1788317197115034e-08	6.288850367711044e-07	0	0	32.37213651238897	590.9908021916027	IL6;STAT3;CTNNB1;AKT1;TP53;HIF1A;VEGFA
KEGG_2021_Human	HIF-1 signaling pathway	6/109	1.2171968453634281e-08	6.288850367711044e-07	0	0	48.220873786407765	878.7834820788024	IL6;PFKFB3;STAT3;AKT1;HIF1A;VEGFA
KEGG_2021_Human	Pathways in cancer	9/531	5.3310498616954895e-08	2.065781821407002e-06	0	0	15.967159277504106	267.4041329151542	IL6;TGFB1;TERT;STAT3;CTNNB1;AKT1;TP53;HIF1A;VEGFA
KEGG_2021_Human	Pancreatic cancer	5/76	9.17166890581546e-08	2.6866585807658784e-06	0	0	56.053521126760565	908.3227291553476	TGFB1;STAT3;AKT1;TP53;VEGFA
KEGG_2021_Human	Cellular senescence	6/156	1.0399968699738884e-07	2.6866585807658784e-06	0	0	33.03333333333333	531.1389348641003	IL6;TGFB1;CDK1;AKT1;FOXM1;TP53
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	5/100	3.645208180442666e-07	8.071532399551618e-06	0	0	41.8421052631579	620.2959119819114	IL6;TGFB1;STAT3;AKT1;VEGFA
KEGG_2021_Human	Human cytomegalovirus infection	6/225	8.984381704205471e-07	1.74072395518981e-05	0	0	22.54680365296804	313.9103077253344	IL6;STAT3;CTNNB1;AKT1;TP53;VEGFA
KEGG_2021_Human	Gastric cancer	5/149	2.6308629289368767e-06	4.530930599835732e-05	0	0	27.53611111111111	353.7894257617805	TGFB1;TERT;CTNNB1;AKT1;TP53
KEGG_2021_Human	Renal cell carcinoma	4/69	3.3220476133616343e-06	4.959607874070605e-05	0	0	47.11242603550296	594.3199195440914	TGFB1;AKT1;HIF1A;VEGFA
KEGG_2021_Human	Central carbon metabolism in cancer	4/70	3.519721717082364e-06	4.959607874070605e-05	0	0	46.3962703962704	582.6039352777034	PKM;AKT1;TP53;HIF1A
KEGG_2021_Human	Hepatitis B	5/162	3.9649043960444356e-06	5.1213348448907294e-05	0	0	25.23949044585987	313.9295094449745	IL6;TGFB1;STAT3;AKT1;TP53
KEGG_2021_Human	Hepatocellular carcinoma	5/168	4.736509267292864e-06	5.6473764340799535e-05	0	0	24.303067484662577	297.9607142885786	TGFB1;TERT;CTNNB1;AKT1;TP53
KEGG_2021_Human	Colorectal cancer	4/86	8.017254432532232e-06	8.616830090656256e-05	0	0	37.313320825515945	437.8313175754628	TGFB1;CTNNB1;AKT1;TP53
KEGG_2021_Human	Human papillomavirus infection	6/331	8.338867829667344e-06	8.616830090656256e-05	0	0	15.111538461538462	176.72314234731067	PKM;TERT;CTNNB1;AKT1;TP53;VEGFA
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	4/89	9.189380471765909e-06	8.902212332023224e-05	0	0	35.990950226244344	417.4036789305376	CD274;STAT3;AKT1;HIF1A
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	5/219	1.714402730155179e-05	0.00015631319010238397	0	0	18.463551401869157	202.61644124636877	IL6;TGFB1;TERT;AKT1;TP53
KEGG_2021_Human	Th17 cell differentiation	4/107	1.906239565693206e-05	0.00016414840704580386	0	0	29.674383868558625	322.49506061380083	IL6;TGFB1;STAT3;HIF1A
KEGG_2021_Human	Thyroid hormone signaling pathway	4/121	3.09269272079687e-05	0.00025229861669658673	0	0	26.105193951347797	271.07328811135426	CTNNB1;AKT1;TP53;HIF1A
KEGG_2021_Human	FoxO signaling pathway	4/131	4.221223573947962e-05	0.0003271448269809671	0	0	24.03755299818292	242.12547423671083	IL6;TGFB1;STAT3;AKT1
KEGG_2021_Human	Fluid shear stress and atherosclerosis	4/139	5.320637647806756e-05	0.0003748631070045669	0	0	22.603988603988604	222.4533633875737	CTNNB1;AKT1;TP53;VEGFA
KEGG_2021_Human	Measles	4/139	5.320637647806756e-05	0.0003748631070045669	0	0	22.603988603988604	222.4533633875737	IL6;STAT3;AKT1;TP53
KEGG_2021_Human	Hepatitis C	4/157	8.541935813816672e-05	0.000573999811061694	0	0	19.926596279537456	186.6711146472406	STAT3;CTNNB1;AKT1;TP53
KEGG_2021_Human	Endometrial cancer	3/58	8.887739009987521e-05	0.000573999811061694	0	0	40.23232323232323	375.2972809322434	CTNNB1;AKT1;TP53
KEGG_2021_Human	Hippo signaling pathway	4/163	9.876838383026912e-05	0.0006123639797476685	0	0	19.16884373488147	176.78912780322844	YAP1;TGFB1;CTNNB1;AFP
KEGG_2021_Human	Inflammatory bowel disease	3/65	0.00012492821606665156	0.0007447643650127304	0	0	35.67741935483871	320.66048420441507	IL6;TGFB1;STAT3
KEGG_2021_Human	Non-small cell lung cancer	3/72	0.0001693722427413636	0.000972322134255976	0	0	32.04669887278583	278.2746781911583	STAT3;AKT1;TP53
KEGG_2021_Human	Chronic myeloid leukemia	3/76	0.0001988401004667768	0.0011007219847268	0	0	30.28462709284627	258.11616658083483	TGFB1;AKT1;TP53
KEGG_2021_Human	Epstein-Barr virus infection	4/202	0.00022531237243306884	0.0011862789154787	0	0	15.362859362859362	129.01764315121972	IL6;STAT3;AKT1;TP53
KEGG_2021_Human	Viral carcinogenesis	4/203	0.00022960237073782708	0.0011862789154787	0	0	15.284885968303051	128.074529077769	PKM;STAT3;CDK1;TP53
KEGG_2021_Human	Lipid and atherosclerosis	4/215	0.0002857927030687722	0.0014289635153438	0	0	14.406853809697411	117.56343982953425	IL6;STAT3;AKT1;TP53
KEGG_2021_Human	Rheumatoid arthritis	3/93	0.0003607851781524913	0.0017475532066761	0	0	24.54320987654321	194.55961688941923	IL6;TGFB1;VEGFA
KEGG_2021_Human	Prostate cancer	3/97	0.000408270562863074	0.0019176344619326	0	0	23.494089834515368	183.33802033627984	CTNNB1;AKT1;TP53
KEGG_2021_Human	Chagas disease	3/102	0.0004730527001071403	0.0021565637799001	0	0	22.301907968574636	170.75018181181642	IL6;TGFB1;AKT1
