Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	9/143	4.15169648855078e-08	5.27265454045949e-06	0	0	14.588650155814337	247.96567487238028	SMAD2;LEFTY1;ZIC3;CTNNB1;FGFR4;FGFR3;ACVR2B;LEFTY2;NODAL
KEGG_2021_Human	Hedgehog signaling pathway	6/56	3.561197059133092e-07	1.917830582874982e-05	0	0	25.340425531914892	376.25461067805344	SHH;GLI1;KIF7;MEGF8;GLI3;GLI2
KEGG_2021_Human	TGF-beta signaling pathway	7/94	4.530308463484209e-07	1.917830582874982e-05	0	0	17.14139166975652	250.38954687735105	SMAD2;LEFTY1;TGFB1;PITX2;LEFTY2;ACVR2B;NODAL
KEGG_2021_Human	Basal cell carcinoma	6/63	7.245226156745013e-07	2.3003593047665416e-05	0	0	22.22060470324748	314.14941769673527	SHH;CTNNB1;GLI1;KIF7;GLI3;GLI2
KEGG_2021_Human	Pathways in cancer	13/531	2.428662062376159e-06	6.168801638435443e-05	0	0	5.59104424621666	72.28197073782168	SMAD2;RALA;TGFB1;ROCK2;KIF7;GLI1;MTOR;GLI3;GLI2;SHH;CTNNB1;FGFR4;FGFR3
KEGG_2021_Human	Amyotrophic lateral sclerosis	10/364	1.4266307517754491e-05	0.0003019701757924701	0	0	6.134965473948525	68.45155162086701	DNAH11;DNAH10;DNAH17;NUP188;DNAH8;DNAH5;DNAH6;DNAH9;DNAI1;MTOR
KEGG_2021_Human	Huntington disease	9/306	2.296712195365504e-05	0.0004166892125877414	0	0	6.527805527805528	69.72640775970387	DNAH11;DNAH10;DNAH17;DNAH8;DNAH5;DNAH6;DNAH9;DNAI1;MTOR
KEGG_2021_Human	Colorectal cancer	5/86	7.140264441003715e-05	0.0011335169800093	0	0	12.877842755035738	122.94702681081284	SMAD2;RALA;TGFB1;CTNNB1;MTOR
KEGG_2021_Human	Cellular senescence	6/156	0.00013327255127012488	0.0016927662048766	0	0	8.404255319148936	74.9921305580852	SMAD2;TGFB1;TSC2;TSC1;GATA4;MTOR
KEGG_2021_Human	Pathways of neurodegeneration	10/475	0.00013328867754934108	0.0016927662048766	0	0	4.6439665471923535	41.43808226528781	DNAH11;DNAH10;DNAH17;DNAH8;DNAH5;DNAH6;CTNNB1;DNAH9;DNAI1;MTOR
KEGG_2021_Human	Longevity regulating pathway	5/102	0.00016033559543799543	0.0017922162164505	0	0	10.744981009224093	93.8922386262267	SESN1;TSC2;TSC1;MTOR;INS
KEGG_2021_Human	Hippo signaling pathway	6/163	0.0001693432645465095	0.0017922162164505	0	0	8.02669738446944	69.70049096231482	YAP1;SMAD2;TGFB1;CTNNB1;AFP;GLI2
KEGG_2021_Human	AMPK signaling pathway	5/120	0.0003417770167199186	0.0033388985479561	0	0	9.05491990846682	72.27050340596548	CRTC2;TSC2;TSC1;MTOR;INS
KEGG_2021_Human	Proteoglycans in cancer	6/205	0.0005774334499230941	0.0048889365426821	0	0	6.319148936170213	47.12137140531573	SMAD2;SHH;TGFB1;ROCK2;CTNNB1;MTOR
KEGG_2021_Human	Pancreatic cancer	4/76	0.0005728566057742373	0.0048889365426821	0	0	11.474537037037036	85.65598609029966	SMAD2;RALA;TGFB1;MTOR
KEGG_2021_Human	Phospholipase D signaling pathway	5/148	0.0008879690496146473	0.0068371180060959	0	0	7.271623113728377	51.094595506302774	RALA;TSC2;TSC1;MTOR;INS
KEGG_2021_Human	Gastric cancer	5/149	0.0009152047724695342	0.0068371180060959	0	0	7.220760233918129	50.51905772998378	SMAD2;SHH;TGFB1;CTNNB1;MTOR
KEGG_2021_Human	PI3K-Akt signaling pathway	7/354	0.002008967637023	0.0141743827723294	0	0	4.241300238604319	26.33904409801257	CRTC2;TSC2;TSC1;FGFR4;FGFR3;MTOR;INS
KEGG_2021_Human	Thyroid hormone signaling pathway	4/121	0.0031967607190708	0.0213678216485263	0	0	7.04522792022792	40.47918311911139	TSC2;CTNNB1;GATA4;MTOR
KEGG_2021_Human	Rap1 signaling pathway	5/210	0.004089677409132	0.0259694515479885	0	0	5.056482670089859	27.807060462325943	RALA;CTNNB1;FGFR4;FGFR3;INS
KEGG_2021_Human	Autophagy	4/137	0.0049739964840798	0.0287135251580974	0	0	6.192669172932331	32.84301689755327	TSC2;TSC1;MTOR;INS
KEGG_2021_Human	Insulin signaling pathway	4/137	0.0049739964840798	0.0287135251580974	0	0	6.192669172932331	32.84301689755327	TSC2;TSC1;MTOR;INS
KEGG_2021_Human	Human cytomegalovirus infection	5/225	0.0054640838820002	0.0301712457832188	0	0	4.708133971291866	24.527300785613836	ROCK2;TSC2;CTNNB1;TSC1;MTOR
KEGG_2021_Human	mTOR signaling pathway	4/154	0.0074843681189679	0.0396047812962055	0	0	5.486111111111111	26.854177504242617	TSC2;TSC1;MTOR;INS
KEGG_2021_Human	cGMP-PKG signaling pathway	4/167	0.0098854863528957	0.0492786594050812	0	0	5.045245398773006	23.29232198482715	ROCK2;NPPA;GATA4;INS
KEGG_2021_Human	Hepatocellular carcinoma	4/168	0.0100885444451347	0.0492786594050812	0	0	5.014227642276423	23.047168851593973	SMAD2;TGFB1;CTNNB1;MTOR
KEGG_2021_Human	Choline metabolism in cancer	3/98	0.0130939766052085	0.0593905367450529	0	0	6.447639717851329	27.954405817650994	TSC2;TSC1;MTOR
KEGG_2021_Human	Prostate cancer	3/97	0.0127385466637258	0.0593905367450529	0	0	6.516560649265189	28.432553772777887	CTNNB1;MTOR;INS
KEGG_2021_Human	HIF-1 signaling pathway	3/109	0.0173780716412013	0.068969221826018	0	0	5.775335537833106	23.404813614286443	NPPA;MTOR;INS
KEGG_2021_Human	Insulin resistance	3/108	0.0169600753440739	0.068969221826018	0	0	5.830633284241531	23.77086922419914	CRTC2;MTOR;INS
KEGG_2021_Human	Cytokine-cytokine receptor interaction	5/295	0.0163078190094559	0.068969221826018	0	0	3.558983666061706	14.64917036589173	TGFB1;GDF1;CXCR6;ACVR2B;NODAL
KEGG_2021_Human	Th17 cell differentiation	3/107	0.0165478094013241	0.068969221826018	0	0	5.886994448850119	24.14551684724853	SMAD2;TGFB1;MTOR
KEGG_2021_Human	Diabetic cardiomyopathy	4/203	0.0189765687901938	0.0730310374652916	0	0	4.125	16.35376991501514	SMAD2;TGFB1;MTOR;INS
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0222080432575084	0.0829535733442225	0	0	9.20964749536178	35.063897787087264	MTOR;INS
KEGG_2021_Human	cAMP signaling pathway	4/216	0.0232120303934507	0.083286917728402	0	0	3.869496855345912	14.561243961361502	ROCK2;NPPA;GLI1;GLI3
KEGG_2021_Human	Regulation of actin cytoskeleton	4/218	0.0239106376325993	0.083286917728402	0	0	3.832943925233645	14.310034852449212	ROCK2;FGFR4;FGFR3;INS
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	0.0242646925665423	0.083286917728402	0	0	3.814922480620155	14.186677991556174	SMAD2;CRTC2;TGFB1;CRTC1
KEGG_2021_Human	Thermogenesis	4/232	0.0291582650142166	0.0949512732514234	0	0	3.595029239766082	12.708489019482474	NPPA;TSC2;TSC1;MTOR
KEGG_2021_Human	Ras signaling pathway	4/232	0.0291582650142166	0.0949512732514234	0	0	3.595029239766082	12.708489019482474	RALA;FGFR4;FGFR3;INS
KEGG_2021_Human	Regulation of lipolysis in adipocytes	2/55	0.0309556684055239	0.0982842471875385	0	0	7.642279553330766	26.55844340345009	NPPA;INS
KEGG_2021_Human	Endocytosis	4/252	0.0377569145088387	0.1169543449420126	0	0	3.301747311827957	10.818461177683751	SMAD2;GRK5;FGFR4;FGFR3
KEGG_2021_Human	Inflammatory bowel disease	2/65	0.0419931324107679	0.1269792337182746	0	0	6.425979915775834	20.371957610722255	SMAD2;TGFB1
KEGG_2021_Human	Central carbon metabolism in cancer	2/70	0.0479847867745847	0.1417225097760992	0	0	5.951980792316927	18.075399411278084	FGFR3;MTOR
KEGG_2021_Human	p53 signaling pathway	2/73	0.0517203452860749	0.1492837238938982	0	0	5.699626329405001	16.881746303056282	SESN1;TSC2
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	2/77	0.0568570608364096	0.1604632605827562	0	0	5.394557823129252	15.467356382357153	GJA1;CTNNB1
KEGG_2021_Human	MAPK signaling pathway	4/294	0.0600853658811422	0.1658878579761969	0	0	2.817528735632184	7.922859708223387	TGFB1;FGFR4;FGFR3;INS
KEGG_2021_Human	Chemokine signaling pathway	3/192	0.0717418991703997	0.1938557700987396	0	0	3.2254950090001637	8.498148268482408	GRK5;ROCK2;CXCR6
KEGG_2021_Human	Human papillomavirus infection	4/331	0.0844574160858518	0.2234602467271498	0	0	2.4940112130479104	6.163968224425985	TSC2;CTNNB1;TSC1;MTOR
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	2/100	0.0894369333512961	0.2318059292982574	0	0	4.123698458975427	9.95552171579456	SMAD2;TGFB1
KEGG_2021_Human	Chagas disease	2/102	0.0924846891098034	0.2349111103389007	0	0	4.040816326530612	9.62002061056518	SMAD2;TGFB1
KEGG_2021_Human	Leukocyte transendothelial migration	2/114	0.1113729080000625	0.2769764579767318	0	0	3.6056851311953353	7.914014366919983	ROCK2;CTNNB1
KEGG_2021_Human	Vitamin digestion and absorption	1/24	0.113407683581024	0.2769764579767318	0	0	8.729468599033817	19.002011610155247	LMBRD1
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	0.1222622476286691	0.2929680273366223	0	0	8.030303030303031	16.876380218002918	INS
KEGG_2021_Human	Cell cycle	2/124	0.1278086254209237	0.2976917676392148	0	0	3.308464369354299	6.806243198091332	SMAD2;TGFB1
KEGG_2021_Human	Salmonella infection	3/249	0.128921631654778	0.2976917676392148	0	0	2.470958008549158	5.061882426430637	RALA;ROCK2;CTNNB1
KEGG_2021_Human	Relaxin signaling pathway	2/129	0.1362302303723226	0.3089507010229461	0	0	3.177406395629118	6.333870360024791	SMAD2;TGFB1
KEGG_2021_Human	FoxO signaling pathway	2/131	0.1396332156913081	0.3111126033823883	0	0	3.127827875336181	6.157867909881721	TGFB1;INS
KEGG_2021_Human	Vascular smooth muscle contraction	2/133	0.1430547538373086	0.3132405816782447	0	0	3.07976320299112	5.988685251990531	ROCK2;NPPA
KEGG_2021_Human	Apelin signaling pathway	2/137	0.1499507080843318	0.3227752529950872	0	0	2.9879062736205593	5.669398730173793	SMAD2;MTOR
KEGG_2021_Human	Fluid shear stress and atherosclerosis	2/139	0.1534237633251	0.324746965704795	0	0	2.943989274541934	5.518659484645247	CTNNB1;ACVR2B
KEGG_2021_Human	Thyroid cancer	1/37	0.1694200671801256	0.3310207466442454	0	0	5.57351290684624	9.895070145641316	CTNNB1
KEGG_2021_Human	African trypanosomiasis	1/37	0.1694200671801256	0.3310207466442454	0	0	5.57351290684624	9.895070145641316	NPPA
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	0.1694200671801256	0.3310207466442454	0	0	5.57351290684624	9.895070145641316	INS
KEGG_2021_Human	Breast cancer	2/147	0.1674678305136682	0.3310207466442454	0	0	2.780436312456017	4.968539602428729	CTNNB1;MTOR
KEGG_2021_Human	Mucin type O-glycan biosynthesis	1/36	0.165238740567014	0.3310207466442454	0	0	5.733044733044733	10.321566994169176	GALNT11
KEGG_2021_Human	Oxytocin signaling pathway	2/154	0.1799323214637967	0.3393977069776562	0	0	2.651450053705693	4.547699495381422	ROCK2;NPPA
KEGG_2021_Human	Cushing syndrome	2/155	0.1817247564919734	0.3393977069776562	0	0	2.633986928104575	4.49163798449718	WDR5;CTNNB1
KEGG_2021_Human	Non-alcoholic fatty liver disease	2/155	0.1817247564919734	0.3393977069776562	0	0	2.633986928104575	4.49163798449718	TGFB1;INS
KEGG_2021_Human	Bladder cancer	1/41	0.1859390303366049	0.3422356065615771	0	0	5.015151515151516	8.43717221072756	FGFR3
KEGG_2021_Human	Type I diabetes mellitus	1/43	0.1940761190078197	0.3521095301999015	0	0	4.775853775853776	7.830035336967146	INS
KEGG_2021_Human	Wnt signaling pathway	2/166	0.2016063949356786	0.3573604637078499	0	0	2.4559482329517173	3.933048881238282	ROCK2;CTNNB1
KEGG_2021_Human	MicroRNAs in cancer	3/310	0.2025980581650802	0.3573604637078499	0	0	1.9738406259444576	3.1512982848471274	ZEB2;FGFR3;MTOR
KEGG_2021_Human	Tight junction	2/169	0.2070740009736848	0.3602520290912051	0	0	2.4114627887082976	3.7972799500547754	ROCK2;GATA4
KEGG_2021_Human	Other types of O-glycan biosynthesis	1/47	0.2101094941683413	0.3605933210726938	0	0	4.359683794466403	6.801658146757973	GALNT11
KEGG_2021_Human	Intestinal immune network for IgA production	1/48	0.2140682440880332	0.3624888933224029	0	0	4.266709649688373	6.576964036635908	TGFB1
KEGG_2021_Human	Malaria	1/50	0.2219269115603851	0.3708515495811699	0	0	4.092145949288806	6.1603458876211565	TGFB1
KEGG_2021_Human	Ovarian steroidogenesis	1/51	0.2258270216564654	0.3724679448100144	0	0	4.01010101010101	5.966974015935645	INS
KEGG_2021_Human	Axon guidance	2/182	0.2309319721381435	0.3760046213018491	0	0	2.235827664399093	3.276900805609977	SHH;ROCK2
KEGG_2021_Human	Endometrial cancer	1/58	0.2525911479606718	0.4009884473875664	0	0	3.5163919900762006	4.8384959983786695	CTNNB1
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	2/193	0.2512596651458569	0.4009884473875664	0	0	2.105887381130463	2.908795592655987	CTNNB1;MTOR
KEGG_2021_Human	Notch signaling pathway	1/59	0.256339055642632	0.4019143218100527	0	0	3.4555903866248694	4.703937185372145	NUMB
KEGG_2021_Human	Focal adhesion	2/201	0.2660805999708533	0.4121004414182728	0	0	2.020408163265306	2.6749315277587793	ROCK2;CTNNB1
KEGG_2021_Human	Alzheimer disease	3/369	0.2809389933414449	0.4274348331936215	0	0	1.6506675680243366	2.095716825168888	CTNNB1;MTOR;INS
KEGG_2021_Human	Acute myeloid leukemia	1/67	0.2856600898087258	0.4274348331936215	0	0	3.0355065809611266	3.8033460819667058	MTOR
KEGG_2021_Human	Adipocytokine signaling pathway	1/69	0.2928096888806698	0.4274348331936215	0	0	2.9459298871063577	3.6182865561027495	MTOR
KEGG_2021_Human	Renal cell carcinoma	1/69	0.2928096888806698	0.4274348331936215	0	0	2.9459298871063577	3.6182865561027495	TGFB1
KEGG_2021_Human	Renin secretion	1/69	0.2928096888806698	0.4274348331936215	0	0	2.9459298871063577	3.6182865561027495	NPPA
KEGG_2021_Human	Prolactin signaling pathway	1/70	0.2963578762035246	0.4276982986119049	0	0	2.9030888596105986	3.530700422312052	INS
KEGG_2021_Human	Adherens junction	1/71	0.2998884383134025	0.427930692874181	0	0	2.8614718614718613	3.446198601550195	CTNNB1
KEGG_2021_Human	Glioma	1/75	0.3138361616484454	0.4379540452253292	0	0	2.7062517062517064	3.1362323637249645	MTOR
KEGG_2021_Human	Chronic myeloid leukemia	1/76	0.3172798893506643	0.4379540452253292	0	0	2.67003367003367	3.0651211233087037	TGFB1
KEGG_2021_Human	Bacterial invasion of epithelial cells	1/77	0.3207065055587057	0.4379540452253292	0	0	2.6347687400318978	2.996335121708695	CTNNB1
KEGG_2021_Human	Leishmaniasis	1/77	0.3207065055587057	0.4379540452253292	0	0	2.6347687400318978	2.996335121708695	TGFB1
KEGG_2021_Human	Calcium signaling pathway	2/240	0.3379769099553644	0.4566283783439497	0	0	1.6859886811867604	1.8289229230858013	FGFR4;FGFR3
KEGG_2021_Human	Insulin secretion	1/86	0.3507897886854045	0.4592814759076946	0	0	2.354723707664884	2.46673350535558	INS
KEGG_2021_Human	ErbB signaling pathway	1/85	0.3475134368660721	0.4592814759076946	0	0	2.382876382876383	2.5185858334956643	MTOR
KEGG_2021_Human	Shigellosis	2/246	0.3488933393220386	0.4592814759076946	0	0	1.6440281030444963	1.7311435435085258	ROCK2;MTOR
KEGG_2021_Human	Gap junction	1/88	0.3572937084833981	0.4613857505775023	0	0	2.3003599210495764	2.367523811703655	GJA1
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.3605214364245345	0.4613857505775023	0	0	2.2741046831955924	2.32005037808893	MTOR
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	0.3637331156781473	0.4613857505775023	0	0	2.2484394506866416	2.2739252396942655	TGFB1
KEGG_2021_Human	Morphine addiction	1/91	0.3669288252624231	0.4613857505775023	0	0	2.22334455667789	2.2290972080359737	GRK5
KEGG_2021_Human	Rheumatoid arthritis	1/93	0.3732726494349856	0.4647610439043448	0	0	2.1747913921826965	2.1431398321634836	TGFB1
KEGG_2021_Human	Dilated cardiomyopathy	1/96	0.3826705658807354	0.4718365229791592	0	0	2.105794790005316	2.022786046627892	TGFB1
KEGG_2021_Human	Aldosterone synthesis and secretion	1/98	0.3888581963975129	0.4748556821392706	0	0	2.062168072477351	1.947801335478516	NPPA
KEGG_2021_Human	Progesterone-mediated oocyte maturation	1/100	0.394984420817951	0.4760124297589579	0	0	2.020304050607081	1.8766785261005496	INS
KEGG_2021_Human	Melanogenesis	1/101	0.3980246944821334	0.4760124297589579	0	0	2.0	1.8424824583699575	CTNNB1
KEGG_2021_Human	Amoebiasis	1/102	0.4010498423953424	0.4760124297589579	0	0	1.98009800980098	1.8091552855878603	TGFB1
