Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Cytokine-cytokine receptor interaction	12/295	3.7152878357222853e-16	3.38091193050728e-14	0	0	64.23049741777658	2282.0392622735903	CXCL10;CD4;TGFB1;TSLP;CCL20;IL7;IL2RA;CXCR4;CCR7;CCL19;IL7R;CCR5
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	7/100	2.8175782545196892e-11	1.2819981058064586e-09	0	0	83.13859020310633	2019.6490479869533	CXCL10;CCL20;IL2RA;CXCR4;CCR7;CCL19;CCR5
KEGG_2021_Human	Hematopoietic cell lineage	6/99	2.0705437432777655e-09	6.280649354609221e-08	0	0	67.51103565365025	1349.913847483334	CD4;IL7;CD8A;IL2RA;CD38;IL7R
KEGG_2021_Human	Chemokine signaling pathway	6/192	1.101220089356743e-07	2.4777845131756342e-06	0	0	33.597623089983024	538.2902622155867	CXCL10;CCL20;CXCR4;CCR7;CCL19;CCR5
KEGG_2021_Human	Primary immunodeficiency	4/38	1.3614200621844148e-07	2.4777845131756342e-06	0	0	111.71428571428572	1766.1545220131868	CD4;PTPRC;CD8A;IL7R
KEGG_2021_Human	Cell adhesion molecules	5/148	9.776244361598689e-07	1.4827303948424674e-05	0	0	34.67132867132867	479.786708903718	OCLN;CD4;PTPRC;CD8A;HLA-A
KEGG_2021_Human	Th17 cell differentiation	4/107	8.982020660543204e-06	0.00011676626858706164	0	0	36.74895977808599	427.0334111775602	CD4;TGFB1;IL2RA;FOXP3
KEGG_2021_Human	JAK-STAT signaling pathway	4/162	4.594460868629414e-05	0.0005226199238065959	0	0	23.890295358649787	238.6180390242169	TSLP;IL7;IL2RA;IL7R
KEGG_2021_Human	Antigen processing and presentation	3/78	0.00012337097957997183	0.0011861381271937	0	0	36.18181818181818	325.6477481634197	CD4;CD8A;HLA-A
KEGG_2021_Human	Human immunodeficiency virus 1 infection	4/212	0.00013034484914216856	0.0011861381271937	0	0	18.10164835164835	161.92516254908534	CD4;CXCR4;HLA-A;CCR5
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	0.0001476951737236713	0.001221841891714	0	0	17.50609080841639	154.41002391370128	CD4;TGFB1;IL2RA;HLA-A
KEGG_2021_Human	Endocytosis	4/252	0.00025275892833723966	0.0019167552065574	0	0	15.151305683563749	125.49939186912432	IL2RA;CXCR4;HLA-A;CCR5
KEGG_2021_Human	T cell receptor signaling pathway	3/104	0.00028905457376309315	0.0020233820163416	0	0	26.832583258325833	218.65590492277084	CD4;PTPRC;CD8A
KEGG_2021_Human	Pathways in cancer	5/531	0.0004428653420961927	0.0028786247236252	0	0	9.243821292775666	71.38305093159148	TGFB1;IL7;IL2RA;CXCR4;IL7R
KEGG_2021_Human	Osteoclast differentiation	3/127	0.0005192358906225087	0.0031500310697765	0	0	21.830278592375368	165.10572105107244	TGFB1;FCGR2A;LILRA2
KEGG_2021_Human	Yersinia infection	3/137	0.0006475851090030031	0.0036831403074545	0	0	20.190976933514246	148.24740897404638	CD4;FCGR2A;CD8A
KEGG_2021_Human	Intestinal immune network for IgA production	2/48	0.0016334656939331	0.0087438457734068	0	0	37.67296786389414	241.74936848764207	TGFB1;CXCR4
KEGG_2021_Human	Human cytomegalovirus infection	3/225	0.0026914650889742	0.0136068512831476	0	0	12.133292383292384	71.80081537399941	CXCR4;HLA-A;CCR5
KEGG_2021_Human	Inflammatory bowel disease	2/65	0.0029731771572566	0.0142399537531764	0	0	27.483781918564528	159.90405525943066	TGFB1;FOXP3
KEGG_2021_Human	Leishmaniasis	2/77	0.0041443015963463	0.0188565722633758	0	0	23.07246376811594	126.57602069899022	TGFB1;FCGR2A
KEGG_2021_Human	Rheumatoid arthritis	2/93	0.005985699144896	0.0241789368032235	0	0	19.00047778308648	97.25170595790462	TGFB1;CCL20
KEGG_2021_Human	IL-17 signaling pathway	2/94	0.0061111598513641	0.0241789368032235	0	0	18.793005671077506	95.79995291250644	CXCL10;CCL20
KEGG_2021_Human	Th1 and Th2 cell differentiation	2/92	0.0058614439271818	0.0241789368032235	0	0	19.21256038647343	98.7402509334194	CD4;IL2RA
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	2/97	0.0064947453371533	0.0246259094033729	0	0	18.19679633867277	91.652929385015	FCGR2A;PTPRC
KEGG_2021_Human	TNF signaling pathway	2/112	0.0085722422040996	0.0298918364930339	0	0	15.703557312252965	74.73677741296086	CXCL10;CCL20
KEGG_2021_Human	Toxoplasmosis	2/112	0.0085722422040996	0.0298918364930339	0	0	15.703557312252965	74.73677741296086	TGFB1;CCR5
