Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Pathways in cancer	29/531	2.0080807388295296e-22	3.534222100339972e-20	0	0	15.783121036978844	788.5198758484694	ALK;RET;CDKN1A;PTEN;PIK3CD;GLI1;RELA;EGFR;GLI2;SHH;CCND1;MYC;SUFU;ERBB2;AKT1;JUN;CDKN2A;PTCH1;STAT3;FOS;MMP9;NFKB1;BMP2;CDK6;APC;SMO;MDM2;CTNNB1;TP53
KEGG_2021_Human	MicroRNAs in cancer	21/310	3.41141872405961e-18	3.0020484771724563e-16	0	0	18.038237484122465	725.4871503779076	HDAC4;HDAC5;CDKN1A;CDKN2A;STAT3;TNC;PTEN;PIK3CD;BMI1;MMP9;EGFR;NFKB1;CDK6;APC;CCND1;MYC;ERBB2;MDM2;EZR;TP53;MIR128-1
KEGG_2021_Human	Proteoglycans in cancer	18/205	1.0751634228390929e-17	6.307625413989343e-16	0	0	23.140341724272854	904.1272579397926	CDKN1A;PTCH1;STAT3;GAB1;PIK3CD;MMP9;EGFR;SHH;CCND1;SMO;MYC;ERBB2;MDM2;AKT1;FLNA;CTNNB1;EZR;TP53
KEGG_2021_Human	Non-small cell lung cancer	12/72	1.4819475890129514e-15	6.329356494138671e-14	0	0	45.09090909090909	1539.6479945377746	ALK;RET;CDKN1A;CDK6;CCND1;CDKN2A;ERBB2;STAT3;PIK3CD;AKT1;TP53;EGFR
KEGG_2021_Human	Prostate cancer	13/97	1.7981126403803038e-15	6.329356494138671e-14	0	0	35.250136836343735	1196.8140140390717	CDKN1A;PTEN;PIK3CD;MMP9;NFKB1;EGFR;RELA;CCND1;ERBB2;MDM2;AKT1;CTNNB1;TP53
KEGG_2021_Human	Pancreatic cancer	12/76	2.944056152480336e-15	8.635898047275653e-14	0	0	42.26420454545455	1414.1175178169124	CDKN1A;CDK6;CCND1;CDKN2A;ERBB2;STAT3;PIK3CD;AKT1;TP53;EGFR;RELA;NFKB1
KEGG_2021_Human	Endometrial cancer	11/58	5.197388874236078e-15	1.3067720598079286e-13	0	0	52.20726751135549	1717.129398781989	CDKN1A;CCND1;APC;MYC;ERBB2;PTEN;PIK3CD;AKT1;CTNNB1;TP53;EGFR
KEGG_2021_Human	Basal cell carcinoma	11/63	1.3771919308061118e-14	3.0298222477734464e-13	0	0	47.175453759723425	1505.6586088883332	CDKN1A;SHH;BMP2;SMO;APC;SUFU;PTCH1;CTNNB1;GLI1;TP53;GLI2
KEGG_2021_Human	Breast cancer	14/147	1.839596207391095e-14	3.5974325833425866e-13	0	0	24.194614443084458	765.1944869087787	JUN;CDKN1A;PTEN;PIK3CD;FOS;EGFR;CDK6;APC;CCND1;MYC;ERBB2;AKT1;CTNNB1;TP53
KEGG_2021_Human	Chronic myeloid leukemia	11/76	1.2145510164078476e-13	1.943281626252556e-12	0	0	37.715643906655146	1121.6342741462915	CDKN1A;CDK6;CCND1;CDKN2A;MYC;MDM2;PIK3CD;AKT1;TP53;RELA;NFKB1
KEGG_2021_Human	Hepatocellular carcinoma	14/168	1.1897393052112872e-13	1.943281626252556e-12	0	0	20.873150105708245	621.1822753210836	CDKN1A;CDKN2A;GAB1;PTEN;PIK3CD;EGFR;SMARCA4;CDK6;APC;CCND1;MYC;AKT1;CTNNB1;TP53
KEGG_2021_Human	Bladder cancer	9/41	4.147701523242061e-13	6.083295567421689e-12	0	0	61.40521978021978	1750.727406729702	CDKN1A;CCND1;CDKN2A;MYC;ERBB2;MDM2;MMP9;TP53;EGFR
KEGG_2021_Human	Colorectal cancer	11/86	4.980176264307825e-13	6.742392480909056e-12	0	0	32.670411985018724	925.4920347591363	CDKN1A;JUN;CCND1;APC;MYC;PIK3CD;AKT1;CTNNB1;FOS;TP53;EGFR
KEGG_2021_Human	Viral carcinogenesis	14/203	1.6117342532963784e-12	2.0261802041440184e-11	0	0	16.977605512489234	461.0049823649644	HDAC4;HDAC5;JUN;CDKN1A;CDKN2A;STAT3;PIK3CD;HDAC9;RELA;NFKB1;CDK6;CCND1;MDM2;TP53
KEGG_2021_Human	Melanoma	10/72	2.5554130870817125e-12	2.998351355509209e-11	0	0	35.551971326164875	948.9819171641844	CDKN1A;CDK6;CCND1;CDKN2A;PTEN;MDM2;PIK3CD;AKT1;TP53;EGFR
KEGG_2021_Human	Glioma	10/75	3.9021184368312554e-12	4.292330280514381e-11	0	0	33.9059829059829	890.6932695310954	CDKN1A;CDK6;CCND1;CDKN2A;PTEN;MDM2;PIK3CD;AKT1;TP53;EGFR
KEGG_2021_Human	Human cytomegalovirus infection	14/225	6.518282655894781e-12	6.706888606712839e-11	0	0	15.190455196737574	391.2515947316761	CDKN1A;CDKN2A;STAT3;PIK3CD;RELA;EGFR;NFKB1;CDK6;CCND1;MYC;MDM2;AKT1;CTNNB1;TP53
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	12/143	6.8593178932290395e-12	6.706888606712839e-11	0	0	20.578417765440665	528.9767298439135	APC;MYC;ID2;ID1;STAT3;ID4;AKT1;ID3;CTNNB1;PIK3CD;BMI1;POU5F1
KEGG_2021_Human	Gastric cancer	12/149	1.1178143652058777e-11	1.0354490961907078e-10	0	0	19.67120106171201	496.0498712906981	SHH;CDKN1A;APC;CCND1;MYC;ERBB2;GAB1;AKT1;CTNNB1;PIK3CD;TP53;EGFR
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	13/193	1.4307420533039767e-11	1.2590530069074995e-10	0	0	16.37037037037037	408.7721227899286	JUN;CDKN1A;STAT3;PIK3CD;FOS;RELA;NFKB1;CDK6;CCND1;MYC;AKT1;CTNNB1;TP53
KEGG_2021_Human	Cellular senescence	12/156	1.9244693227588216e-11	1.6128885752645362e-10	0	0	18.708333333333332	461.6054087746064	CDKN1A;CDK6;CCND1;CDKN2A;MYC;MDM2;PTEN;AKT1;PIK3CD;TP53;RELA;NFKB1
KEGG_2021_Human	Hepatitis C	12/157	2.075245424036942e-11	1.6601963392295536e-10	0	0	18.578369905956112	456.99736798601646	CDKN1A;CDK6;CCND1;MYC;STAT3;AKT1;CTNNB1;PIK3CD;TP53;RELA;EGFR;NFKB1
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	10/89	2.2601484244631075e-11	1.6975882636766038e-10	0	0	27.877637130801688	683.3646733532225	ALK;JUN;STAT3;PTEN;PIK3CD;AKT1;FOS;EGFR;RELA;NFKB1
KEGG_2021_Human	PI3K-Akt signaling pathway	16/354	2.3148930868317324e-11	1.6975882636766038e-10	0	0	11.023950408565794	269.96632100405867	NGFR;CDKN1A;TNC;PTEN;PIK3CD;PRL;RELA;EGFR;NFKB1;CDK6;CCND1;MYC;ERBB2;MDM2;AKT1;TP53
KEGG_2021_Human	Small cell lung cancer	10/92	3.165738709207475e-11	2.2286800512820623e-10	0	0	26.853658536585368	649.2153805913923	CDKN1A;CDK6;CCND1;MYC;PTEN;PIK3CD;AKT1;TP53;RELA;NFKB1
KEGG_2021_Human	Central carbon metabolism in cancer	9/70	6.835870152117425e-11	4.6273582568179484e-10	0	0	32.16555575571969	752.8751118627418	RET;MYC;ERBB2;PTEN;PIK3CD;AKT1;SIRT6;TP53;EGFR
