gene_id	gene_symbol	count	tfidf	rank_tfidf
5265	SERPINA1	4021	3.2315294607219993	1
1991	ELANE	228	0.19575424274531975	2
146	ADRA1D	162	0.19304065001797985	3
6622	SNCA	249	0.18051648216175317	4
10423	CDIPT	79	0.10104030186945213	5
3576	CXCL8	105	0.05772668863033309	6
5292	PIM1	53	0.05447411664622514	7
2006	ELN	70	0.05397388152810085	8
2244	FGB	86	0.05234722652815827	9
3077	HFE	46	0.04682724207616721	10
246778	IL27	41	0.040682405077455665	11
7124	TNF	103	0.03991825239422351	12
5008	OSM	39	0.03916757617114833	13
1401	CRP	79	0.034920115599712	14
1080	CFTR	41	0.03257865884248677	15
1277	COL1A1	32	0.027193573863457395	16
1511	CTSG	30	0.026772386407901562	17
5657	PRTN3	30	0.026493842245319837	18
597	BCL2A1	30	0.025970468011247225	19
26503	SLC17A5	41	0.02594180360181888	20
