Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Autophagy	7/137	1.903853379202808e-10	1.9419304467868642e-08	0	0	62.860633484162896	1406.944875888942	PRKAA1;PRKAA2;TSC2;TSC1;SMCR8;MTOR;RAB7A
KEGG_2021_Human	mTOR signaling pathway	7/154	4.3380858839803906e-10	2.2124238008299996e-08	0	0	55.54341736694678	1197.4281931747591	FLCN;PRKAA1;PRKAA2;TSC2;TSC1;FNIP1;MTOR
KEGG_2021_Human	Longevity regulating pathway	6/102	1.8941808402511992e-09	6.440214856854076e-08	0	0	69.02777777777777	1386.3869784684994	PRKAA1;PRKAA2;TSC2;TSC1;PRKAB1;MTOR
KEGG_2021_Human	AMPK signaling pathway	6/120	5.0672777540631906e-09	1.0430671324194629e-07	0	0	58.07602339181287	1109.2788834631722	PRKAA1;PRKAA2;TSC2;TSC1;PRKAB1;MTOR
KEGG_2021_Human	PI3K-Akt signaling pathway	8/354	5.113074178526778e-09	1.0430671324194629e-07	0	0	28.36705202312139	541.5685812249288	HSP90AA1;PRKAA1;PRKAA2;TSC2;VEGFD;TSC1;MTOR;EGFR
KEGG_2021_Human	Thermogenesis	7/232	7.552957491523221e-09	1.2840027735589477e-07	0	0	36.14562091503268	675.9710629637682	PRKAA1;PRKAA2;TSC2;TSC1;PRKAB1;SDHB;MTOR
KEGG_2021_Human	Insulin signaling pathway	6/137	1.1252111411346821e-08	1.6395933770819654e-07	0	0	50.49618320610687	924.2169995953842	PRKAA1;PRKAA2;TSC2;TSC1;PRKAB1;MTOR
KEGG_2021_Human	Mitophagy	4/68	1.2334667346738818e-06	1.4827684717788017e-05	0	0	62.225	846.6135543347607	TFE3;TFEB;MITF;RAB7A
KEGG_2021_Human	Adipocytokine signaling pathway	4/69	1.308325122157766e-06	1.4827684717788017e-05	0	0	61.26461538461538	829.9372109010708	PRKAA1;PRKAA2;PRKAB1;MTOR
KEGG_2021_Human	Choline metabolism in cancer	4/98	5.341349225495847e-06	5.448176210005764e-05	0	0	42.30212765957447	513.5491950019301	TSC2;TSC1;MTOR;EGFR
KEGG_2021_Human	Circadian rhythm	3/31	6.675090990537933e-06	6.18962982758972e-05	0	0	101.77551020408164	1212.8717540971234	PRKAA1;PRKAA2;PRKAB1
KEGG_2021_Human	Insulin resistance	4/108	7.861108287799768e-06	6.681942044629803e-05	0	0	38.215384615384615	449.1676933459857	PRKAA1;PRKAA2;PRKAB1;MTOR
KEGG_2021_Human	FoxO signaling pathway	4/131	1.6873143227248183e-05	0.00013238927762917804	0	0	31.258267716535432	343.5217153915819	PRKAA1;PRKAA2;PRKAB1;EGFR
KEGG_2021_Human	Apelin signaling pathway	4/137	2.012762563315192e-05	0.000146644129612964	0	0	29.839097744360902	322.6626150767574	PRKAA1;PRKAA2;PRKAB1;MTOR
KEGG_2021_Human	Phospholipase D signaling pathway	4/148	2.7262620747636403e-05	0.000185160068701413	0	0	27.544444444444444	289.4919457720603	TSC2;TSC1;MTOR;EGFR
KEGG_2021_Human	Pathways in cancer	6/531	3.0489010873070804e-05	0.000185160068701413	0	0	12.349841269841267	128.41543084661004	HSP90AA1;VEGFD;MITF;VHL;MTOR;EGFR
KEGG_2021_Human	Oxytocin signaling pathway	4/154	3.185758493147914e-05	0.000185160068701413	0	0	26.434666666666665	273.71075236988213	PRKAA1;PRKAA2;PRKAB1;EGFR
KEGG_2021_Human	Non-alcoholic fatty liver disease	4/155	3.267530624142582e-05	0.000185160068701413	0	0	26.258278145695364	271.2188908754295	PRKAA1;PRKAA2;PRKAB1;SDHB
KEGG_2021_Human	Renal cell carcinoma	3/69	7.551342104020782e-05	0.0004053878392684841	0	0	43.095238095238095	409.02553050588386	FLCN;TFE3;VHL
KEGG_2021_Human	Human cytomegalovirus infection	4/225	0.0001388537720102983	0.0007081542372525213	0	0	17.877828054298643	158.79246309616622	TSC2;TSC1;MTOR;EGFR
KEGG_2021_Human	Hypertrophic cardiomyopathy	3/90	0.0001665446137518253	0.0008089309810802942	0	0	32.658456486042695	284.13664897442095	PRKAA1;PRKAA2;PRKAB1
KEGG_2021_Human	Prostate cancer	3/97	0.0002078692558571044	0.0009637574589738476	0	0	30.21580547112462	256.18776614331455	HSP90AA1;MTOR;EGFR
KEGG_2021_Human	Glucagon signaling pathway	3/107	0.00027764264975151684	0.0012312847945502	0	0	27.296703296703296	223.53749942844928	PRKAA1;PRKAA2;PRKAB1
KEGG_2021_Human	HIF-1 signaling pathway	3/109	0.00029319598760714423	0.0012460829473303	0	0	26.778975741239893	217.83811112140424	VHL;MTOR;EGFR
KEGG_2021_Human	Human papillomavirus infection	4/331	0.0006025114044968272	0.0023636985868721	0	0	12.017737003058103	89.10435687562422	TSC2;TSC1;MTOR;EGFR
KEGG_2021_Human	Fluid shear stress and atherosclerosis	3/139	0.0005974363645658097	0.0023636985868721	0	0	20.840336134453786	154.69495547033554	HSP90AA1;PRKAA1;PRKAA2
KEGG_2021_Human	Cellular senescence	3/156	0.0008353133639175971	0.0031556282636887	0	0	18.50887021475257	131.1853863748443	TSC2;TSC1;MTOR
KEGG_2021_Human	Tight junction	3/169	0.0010528022899881	0.0038352083420995	0	0	17.048192771084338	116.88752106615304	PRKAA1;PRKAA2;PRKAB1
KEGG_2021_Human	Chemical carcinogenesis	3/239	0.0028331852767616	0.0099649964906789	0	0	11.94915254237288	70.09795476016679	HSP90AA1;MTOR;EGFR
KEGG_2021_Human	Central carbon metabolism in cancer	2/70	0.0031709078149766	0.0107810865709205	0	0	26.614973262032084	153.13556586345413	MTOR;EGFR
