Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lysosome	26/128	4.805953854539656e-39	7.497288013081863e-37	0	0	103.12084833933574	9098.451763754474	ASAH1;IDUA;HEXB;HEXA;GBA;CLN3;LAMP1;GM2A;SMPD1;PSAP;NEU1;IDS;AGA;CTSD;CTSB;CTSA;ARSA;MANBA;MCOLN1;GALNS;GALC;NPC1;NPC2;GLB1;PPT1;GLA
KEGG_2021_Human	Sphingolipid metabolism	11/49	2.4926100154803884e-17	1.9442358120747028e-15	0	0	89.94942434210526	3438.821921269923	GALC;ARSA;NEU3;UGCG;ASAH1;GLB1;SMPD1;GBA;NEU1;PSAP;GLA
KEGG_2021_Human	Other glycan degradation	8/18	1.1294978067448141e-15	5.873388595073035e-14	0	0	237.7910447761194	8184.055167961929	NEU3;MANBA;GLB1;HEXB;GBA;HEXA;NEU1;AGA
KEGG_2021_Human	Glycosaminoglycan degradation	6/19	5.9168913346084e-11	2.307587620497276e-09	0	0	133.19063545150502	3136.722685635913	GALNS;IDUA;GLB1;HEXB;HEXA;IDS
KEGG_2021_Human	Pathways of neurodegeneration	11/475	1.5039373103817429e-06	4.6922844083910375e-05	0	0	7.208748653017241	96.6507498102374	APP;UCHL1;UBC;EIF2AK3;HTT;NEFL;MAPT;SQSTM1;TUBB4A;MTOR;SNCA
KEGG_2021_Human	Alzheimer disease	9/369	9.65253646835034e-06	0.00025096594817710884	0	0	7.410984848484849	85.58420096115735	APP;MME;INSR;EIF2AK3;MAPT;APOE;TUBB4A;MTOR;SNCA
KEGG_2021_Human	Autophagy	6/137	1.2644286732694455e-05	0.00028178696147147645	0	0	13.13906405575838	148.1863729718539	LAMP1;EIF2AK3;SQSTM1;CTSD;MTOR;CTSB
KEGG_2021_Human	Glycosphingolipid biosynthesis	4/45	2.418434585528308e-05	0.0004715947441780201	0	0	27.322569563723807	290.4335865502139	GLB1;HEXB;HEXA;GLA
KEGG_2021_Human	Hematopoietic cell lineage	5/99	3.520968634339151e-05	0.0006103012299521195	0	0	15.069148936170214	154.52190627874575	CSF2;MME;ITGA3;CD8A;CD34
KEGG_2021_Human	Mitophagy	4/68	0.00012385182270682852	0.0019320884342265	0	0	17.483274647887324	157.2869636183865	UBC;TFEB;EIF2AK3;SQSTM1
KEGG_2021_Human	Galactose metabolism	3/31	0.000211099099822834	0.0029937690520329	0	0	29.608630952380953	250.58325820160184	GLB1;SI;GLA
KEGG_2021_Human	Parkinson disease	6/249	0.0003444566941324162	0.0044779370237214	0	0	7.043120415101091	56.15861772165311	UCHL1;UBC;EIF2AK3;MAPT;TUBB4A;SNCA
KEGG_2021_Human	Insulin resistance	4/108	0.000727928928680822	0.0087351471441698	0	0	10.73726977248104	77.5800719509095	INSR;OGA;PRKAB1;MTOR
KEGG_2021_Human	Cholesterol metabolism	3/50	0.0008746267241459595	0.0097458406404835	0	0	17.622340425531913	124.09147007242574	NPC1;NPC2;APOE
KEGG_2021_Human	Apoptosis	4/142	0.0020038062782709	0.0208395852940178	0	0	8.077975096958562	50.18609055629967	NTRK1;EIF2AK3;CTSD;CTSB
KEGG_2021_Human	Renin-angiotensin system	2/23	0.0033358476303402	0.0325245143958173	0	0	25.967384213959555	148.09273146071038	CTSA;MME
KEGG_2021_Human	Hypertrophic cardiomyopathy	3/90	0.0047099372662997	0.0432206007966326	0	0	9.50095785440613	50.9068988190426	ITGA3;PRKAB1;SGCG
KEGG_2021_Human	Transcriptional misregulation in cancer	4/192	0.0058862963565823	0.0510145684237132	0	0	5.914593946658676	30.372198646331196	NTRK1;HHEX;CSF2;ID2
KEGG_2021_Human	Longevity regulating pathway	3/102	0.0066668684311598	0.0547384986979441	0	0	8.344276094276093	41.80987176868925	INSR;PRKAB1;MTOR
KEGG_2021_Human	Various types of N-glycan biosynthesis	2/39	0.0093995218483096	0.071961419033691	0	0	14.72639763050722	68.72951822340079	HEXB;HEXA
KEGG_2021_Human	Sphingolipid signaling pathway	3/119	0.0101617555988165	0.071961419033691	0	0	7.115301724137931	32.65300231220924	ASAH1;SMPD1;CTSD
KEGG_2021_Human	AMPK signaling pathway	3/120	0.0103946556253806	0.071961419033691	0	0	7.054131054131054	32.21243189185437	INSR;PRKAB1;MTOR
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	0.0106096963959929	0.071961419033691	0	0	4.0065493246009005	18.21372091074413	NTRK1;ITGA3;INSR;THBS1;MTOR
KEGG_2021_Human	Shigellosis	4/246	0.0137383578737349	0.075319336598081	0	0	4.58223722500291	19.64663313664885	CSF2;UBC;SQSTM1;MTOR
KEGG_2021_Human	FoxO signaling pathway	3/131	0.0131620091125108	0.075319336598081	0	0	6.4443359375	27.906685719681	HOMER2;INSR;PRKAB1
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	2/48	0.0140016715470791	0.075319336598081	0	0	11.839785586658726	50.53905491345373	HEXB;HEXA
KEGG_2021_Human	Calcium signaling pathway	4/240	0.0126481516711913	0.075319336598081	0	0	4.70016710432084	20.54087796762404	NTRK1;HRH1;OXTR;MCOLN1
KEGG_2021_Human	Amyotrophic lateral sclerosis	5/364	0.0118599592758804	0.075319336598081	0	0	3.892956625547155	17.263656085673215	EIF2AK3;NEFL;SQSTM1;TUBB4A;MTOR
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0129092711987599	0.075319336598081	0	0	12.37920298879203	53.84717511186808	INSR;MTOR
KEGG_2021_Human	Insulin signaling pathway	3/137	0.0148321144964323	0.077126995381448	0	0	6.1539179104477615	25.913905552735145	INSR;PRKAB1;MTOR
KEGG_2021_Human	Phagosome	3/152	0.0195110752702578	0.0970690875171284	0	0	5.530201342281879	21.771147395579874	LAMP1;TUBB4A;THBS1
KEGG_2021_Human	Oxytocin signaling pathway	3/154	0.0201896897424683	0.0970690875171284	0	0	5.456401766004415	21.294061939029515	KCNJ4;OXTR;PRKAB1
