Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	13/89	1.0898481490607337e-17	2.038016038743572e-15	0	0	54.76167232597623	2138.876370978059	ALK;CD274;HIF1A;EGFR;MTOR;CD4;PIK3CA;IFNG;CD28;AKT1;KRAS;PDCD1;CD247
KEGG_2021_Human	Pathways in cancer	21/531	3.0210867542904373e-16	2.8247161152615583e-14	0	0	14.80446623093682	529.0486281480453	ALK;RB1;NTRK1;TGFB1;IFNA1;IL15;BRAF;HIF1A;IL2;EGFR;MTOR;VEGFA;PIK3CA;IFNG;ERBB2;BCL2;AKT1;IL12B;KRAS;TP53;NFE2L2
KEGG_2021_Human	Pancreatic cancer	11/76	4.5261729620394005e-15	2.8213144796712257e-13	0	0	52.51442307692308	1734.493609104132	RB1;TGFB1;PIK3CA;ERBB2;AKT1;BRAF;KRAS;TP53;EGFR;MTOR;VEGFA
KEGG_2021_Human	T cell receptor signaling pathway	11/104	1.6233677296721914e-13	7.589244136217494e-12	0	0	36.651881720430104	1079.3650535636634	CD4;PIK3CA;IFNG;CD8A;CD28;AKT1;KRAS;PDCD1;CD247;TNF;IL2
KEGG_2021_Human	Proteoglycans in cancer	13/205	6.814102499072005e-13	2.5484743346529297e-11	0	0	21.549815188172044	603.7097078792784	TGFB1;BRAF;TNF;HIF1A;EGFR;MTOR;VEGFA;PIK3CA;ERBB2;AKT1;IL12B;KRAS;TP53
KEGG_2021_Human	Prostate cancer	10/97	2.860322791266029e-12	8.914672699445789e-11	0	0	35.08045977011494	932.4416598286824	RB1;PIK3CA;ERBB2;BCL2;AKT1;BRAF;KRAS;TP53;EGFR;MTOR
KEGG_2021_Human	Central carbon metabolism in cancer	9/70	4.834768312734943e-12	1.2915738206877634e-10	0	0	44.4053651266766	1156.990132452014	NTRK1;PIK3CA;ERBB2;AKT1;KRAS;TP53;HIF1A;EGFR;MTOR
KEGG_2021_Human	Non-small cell lung cancer	9/72	6.289990701453665e-12	1.4702853264647943e-10	0	0	42.99134199134199	1108.835337619534	ALK;RB1;PIK3CA;ERBB2;AKT1;BRAF;KRAS;TP53;EGFR
KEGG_2021_Human	Gastric cancer	11/149	8.793073506095402e-12	1.8270052729331558e-10	0	0	24.644134963768117	627.3671437061815	RB1;TGFB1;PIK3CA;ERBB2;BCL2;AKT1;BRAF;KRAS;TP53;EGFR;MTOR
KEGG_2021_Human	JAK-STAT signaling pathway	11/162	2.190723924615339e-11	4.096653739030683e-10	0	0	22.50765728476821	552.4325313864744	CSF3;PIK3CA;IFNG;IFNA1;IL15;BCL2;AKT1;IL12B;IL2;EGFR;MTOR
KEGG_2021_Human	Colorectal cancer	9/86	3.25973017885458e-11	5.541541304052786e-10	0	0	35.149940968122785	848.758299246427	TGFB1;PIK3CA;BCL2;AKT1;BRAF;KRAS;TP53;EGFR;MTOR
KEGG_2021_Human	PI3K-Akt signaling pathway	14/354	4.84668586887784e-11	7.552752145667966e-10	0	0	13.220347155255546	313.98510738761246	NTRK1;CSF3;IFNA1;IL2;EGFR;MTOR;VEGFA;PIK3CA;CD19;ERBB2;BCL2;AKT1;KRAS;TP53
KEGG_2021_Human	Bladder cancer	7/41	1.5889860746675242e-10	2.285695353560208e-09	0	0	60.22361591695502	1358.8106794653788	RB1;ERBB2;BRAF;KRAS;TP53;EGFR;VEGFA
KEGG_2021_Human	HIF-1 signaling pathway	9/109	2.8221210491178147e-10	3.769547401321653e-09	0	0	27.03409090909091	594.435382187305	PIK3CA;IFNG;ERBB2;BCL2;AKT1;HIF1A;EGFR;MTOR;VEGFA
KEGG_2021_Human	Hepatitis C	10/157	3.562413977192886e-10	4.2950147707588125e-09	0	0	20.699110413396127	450.3176860762254	RB1;PIK3CA;IFNG;IFNA1;AKT1;BRAF;KRAS;TP53;TNF;EGFR
KEGG_2021_Human	Glioma	8/75	3.6748789482428344e-10	4.2950147707588125e-09	0	0	35.38961906883493	768.8157893103536	RB1;PIK3CA;AKT1;BRAF;KRAS;TP53;EGFR;MTOR
KEGG_2021_Human	Hepatitis B	10/162	4.846794672644524e-10	5.331474139908978e-09	0	0	20.01315789473684	429.23287110029327	RB1;TGFB1;PIK3CA;IFNA1;BCL2;AKT1;BRAF;KRAS;TP53;TNF
KEGG_2021_Human	Hepatocellular carcinoma	10/168	6.920597734028598e-10	7.189732090351934e-09	0	0	19.247322297955208	405.9519877883374	RB1;TGFB1;PIK3CA;AKT1;BRAF;KRAS;TP53;EGFR;MTOR;NFE2L2
KEGG_2021_Human	Human cytomegalovirus infection	11/225	7.448477421434781e-10	7.330869883201602e-09	0	0	15.830972546728972	332.73286847562457	RB1;PIK3CA;IFNA1;CXCR2;AKT1;KRAS;TP53;TNF;EGFR;MTOR;VEGFA
KEGG_2021_Human	Cytokine-cytokine receptor interaction	12/295	9.68026596102638e-10	9.051048673559665e-09	0	0	13.220259128386337	274.39654614713425	CD4;CSF3;TGFB1;IFNG;IFNA1;IL15;TNFRSF9;CXCR2;TNFRSF17;IL12B;TNF;IL2
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	9/131	1.4656047337715459e-09	1.3050861200727576e-08	0	0	22.134500745156483	450.2378329997669	FCGR3A;KLRK1;PIK3CA;IFNG;IFNA1;BRAF;KRAS;CD247;TNF
KEGG_2021_Human	Endometrial cancer	7/58	2.020240104262751e-09	1.7172040886233383e-08	0	0	40.114763552479815	803.0995507619193	PIK3CA;ERBB2;AKT1;BRAF;KRAS;TP53;EGFR
KEGG_2021_Human	Epstein-Barr virus infection	10/202	4.139964098015527e-09	3.2257220263704325e-08	0	0	15.811698717948715	305.20655921789603	RB1;PIK3CA;IFNA1;CD19;BCL2;BTK;AKT1;CD247;TP53;TNF
KEGG_2021_Human	Breast cancer	9/147	4.066969059077937e-09	3.2257220263704325e-08	0	0	19.552371541501977	377.75900989308354	RB1;PIK3CA;ERBB2;AKT1;BRAF;KRAS;TP53;EGFR;MTOR
KEGG_2021_Human	Chagas disease	8/102	4.407053792885159e-09	3.296476237078099e-08	0	0	25.190219117180057	484.6613132452141	TGFB1;PIK3CA;IFNG;AKT1;IL12B;CD247;TNF;IL2
KEGG_2021_Human	Renal cell carcinoma	7/69	7.015547500860717e-09	5.0457976256190554e-08	0	0	32.97936432637571	619.1920860149819	TGFB1;PIK3CA;AKT1;BRAF;KRAS;HIF1A;VEGFA
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	10/219	8.989404774861502e-09	6.225995158885558e-08	0	0	14.513065881486934	268.88675285539534	RB1;CD4;TGFB1;PIK3CA;IL15;AKT1;KRAS;TP53;TNF;IL2
KEGG_2021_Human	Melanoma	7/72	9.493724653234408e-09	6.340451821981552e-08	0	0	31.452488687782804	581.0103376915104	RB1;PIK3CA;AKT1;BRAF;KRAS;TP53;EGFR
KEGG_2021_Human	Chronic myeloid leukemia	7/76	1.3922459038940257e-08	8.977585656144233e-08	0	0	29.6231884057971	535.8764440139574	RB1;TGFB1;PIK3CA;AKT1;BRAF;KRAS;TP53
KEGG_2021_Human	Chemical carcinogenesis	10/239	2.0660057913449257e-08	1.2878102766050037e-07	0	0	13.23211286530064	234.1430783181128	RB1;PIK3CA;BCL6;NR1I3;BCL2;AKT1;KRAS;EGFR;MTOR;VEGFA
KEGG_2021_Human	ErbB signaling pathway	7/85	3.060197342296256e-08	1.845990009707742e-07	0	0	26.193250377073905	453.2008917501407	PIK3CA;ERBB2;AKT1;BRAF;KRAS;EGFR;MTOR
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	9/193	4.3662759199057234e-08	2.5515424906949065e-07	0	0	14.630187747035572	247.9344310545588	RB1;PIK3CA;IFNA1;AKT1;KRAS;TP53;HIF1A;MTOR;VEGFA
KEGG_2021_Human	Fluid shear stress and atherosclerosis	8/139	5.065942376563391e-08	2.7862683071098653e-07	0	0	18.041699897459267	303.0670109448061	PIK3CA;IFNG;BCL2;AKT1;TP53;TNF;VEGFA;NFE2L2
KEGG_2021_Human	Measles	8/139	5.065942376563391e-08	2.7862683071098653e-07	0	0	18.041699897459267	303.0670109448061	PIK3CA;IFNA1;CD28;BCL2;AKT1;IL12B;TP53;IL2
KEGG_2021_Human	Apoptosis	8/142	5.98241211878349e-08	3.19631733203575e-07	0	0	17.63510804188015	293.3045932446907	NTRK1;PIK3CA;DIABLO;BCL2;AKT1;KRAS;TP53;TNF
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	7/100	9.490993054424365e-08	4.930043614381545e-07	0	0	21.95192915876028	354.97010315494134	TGFB1;PIK3CA;BCL2;AKT1;KRAS;TNF;VEGFA
KEGG_2021_Human	Human immunodeficiency virus 1 infection	9/212	9.77179596052422e-08	4.938718498967647e-07	0	0	13.248096730855352	213.83992022717567	CD4;PIK3CA;IFNA1;BCL2;AKT1;KRAS;CD247;TNF;MTOR
KEGG_2021_Human	Lipid and atherosclerosis	9/215	1.1017116798797065e-07	5.421581161513293e-07	0	0	13.053177405119152	209.1279653740608	PIK3CA;IFNA1;BCL2;AKT1;IL12B;KRAS;TP53;TNF;NFE2L2
KEGG_2021_Human	MAPK signaling pathway	10/294	1.44294149995615e-07	6.918719499789744e-07	0	0	10.6397616468039	167.5912683502586	NTRK1;TGFB1;ERBB2;AKT1;BRAF;KRAS;TP53;TNF;EGFR;VEGFA
KEGG_2021_Human	Th17 cell differentiation	7/107	1.514164709117068e-07	7.078720015122292e-07	0	0	20.408088235294116	320.4729383406657	CD4;TGFB1;IFNG;CD247;HIF1A;IL2;MTOR
