gene_id	gene_symbol	count	tfidf	rank_tfidf
2632	GBE1	742	2.0241776962147546	1
10616	RBCK1	163	0.43801672699363686	2
686	BTD	141	0.3737945694783301	3
55072	RNF31	110	0.29241558848417537	4
2992	GYG1	85	0.24155841550848842	5
2538	G6PC	78	0.15479764487143044	6
2548	GAA	65	0.15292998484873688	7
8517	IKBKG	70	0.14114925002401227	8
3553	IL1B	128	0.1361843687187647	9
81858	SHARPIN	45	0.12297181306129498	10
48	ACO1	46	0.11003655910536608	11
5256	PHKA2	38	0.10185026179111425	12
6514	SLC2A2	46	0.09967813111681	13
5261	PHKG2	31	0.09260529539316337	14
4790	NFKB1	87	0.08659216564338329	15
7124	TNF	104	0.08512605911254746	16
51727	CMPK1	55	0.0836002682970398	17
3759	KCNJ2	33	0.07509964206387157	18
2660	MSTN	35	0.0740307576907709	19
178	AGL	27	0.07289157529315415	20
2542	SLC37A4	21	0.058769174923816746	21
3479	IGF1	44	0.05793931487570862	22
2998	GYS2	20	0.05776395542711899	23
51085	MLXIPL	24	0.05714496216580382	24
2997	GYS1	21	0.05671780407546239	25
5837	PYGM	21	0.055895719928844186	26
26503	SLC17A5	40	0.05345289058520481	27
51135	IRAK4	20	0.045646539500889545	28
4792	NFKBIA	27	0.043914932101341245	29
493856	CISD2	15	0.041953850930352955	30
2244	FGB	32	0.04113770862241532	31
10468	FST	17	0.03891064531368626	32
378884	NHLRC1	13	0.03695232126703445	33
4615	MYD88	21	0.03555266945763129	34
2110	ETFDH	13	0.0352027430869496	35
3569	IL6	39	0.03479762934785428	36
57761	TRIB3	14	0.033776015689085746	37
7957	EPM2A	12	0.033180045040576006	38
3658	IREB2	13	0.031684426034555534	39
958	CD40	18	0.029468903220458604	40
959	CD40LG	17	0.028969213407134476	41
6247	RS1	11	0.028793408252311248	42
5836	PYGL	9	0.02471335988817316	43
6348	CCL3	14	0.02349097764175356	44
3920	LAMP2	11	0.023414446204803863	45
2678	GGT1	14	0.023265882973655814	46
6476	SI	12	0.023125015712649855	47
6351	CCL4	13	0.022667521445849083	48
3630	INS	26	0.022340441036394782	49
55847	CISD1	8	0.022025824870645225	50
6390	SDHB	10	0.02015989945537644	51
1440	CSF3	13	0.020066326271993385	52
79660	PPP1R3B	7	0.019820324116743348	53
8737	RIPK1	10	0.019438128229453157	54
3551	IKBKB	10	0.018776102983832334	55
3576	CXCL8	16	0.018578139660481965	56
157273	LOC157273	5	0.01779957843676901	57
7132	TNFRSF1A	9	0.015589465797840249	58
930	CD19	11	0.015541106792091013	59
51422	PRKAG2	6	0.015412740481617301	60
3554	IL1R1	8	0.015236103192328767	61
56681	SAR1A	6	0.015176878000744104	62
5255	PHKA1	5	0.015014336157758282	63
5257	PHKB	5	0.014967048850170285	64
4598	MVK	6	0.014835175675297785	65
2641	GCG	10	0.014618517800936297	66
5213	PFKM	7	0.014572606679532132	67
3654	IRAK1	7	0.01435372413547254	68
151306	GPBAR1	6	0.014182095933543939	69
5507	PPP1R3C	5	0.014014325442948124	70
338	APOB	9	0.013944663650121654	71
9971	NR1H4	7	0.013931151628529006	72
3981	LIG4	6	0.01370425678489658	73
1401	CRP	14	0.013069877318233251	74
4864	NPC1	6	0.012942852319256778	75
59067	IL21	7	0.012696869791550942	76
2875	GPT	9	0.012602576347711425	77
7984	ARHGEF5	5	0.012225195608342752	78
941	CD80	7	0.011468154459766601	79
929	CD14	8	0.011329293816114775	80
51128	SAR1B	4	0.010960508748558796	81
3988	LIPA	5	0.010913066837607661	82
3627	CXCL10	7	0.010752511749441201	83
2027	ENO3	4	0.010670127719860258	84
229	ALDOB	4	0.010592361855847226	85
3586	IL10	9	0.010271546482694538	86
64080	RBKS	4	0.010194412202156281	87
6367	CCL22	5	0.010087940120206241	88
2266	FGG	4	0.009519931287972199	89
102724197	LOC102724197	5	0.009213953092038289	90
8908	GYG2	3	0.009103113618416881	91
4843	NOS2	6	0.008880303047494017	92
90268	OTULIN	3	0.008508955918040328	93
203859	ANO5	3	0.008469549912798842	94
2109	ETFB	3	0.008466052236908638	95
5599	MAPK8	6	0.00820737851313199	96
3458	IFNG	8	0.008183945747085801	97
51119	SBDS	3	0.008166360063610035	98
10427	SEC24B	3	0.008141739910108489	99
7128	TNFAIP3	4	0.008077250505286541	100
