Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	9/43	1.9835141923704027e-21	1.9835141923704027e-20	0	0	880.1911764705883	41958.20008717291	ALAD;ALAS2;ALAS1;FECH;UROD;UROS;HMBS;CPOX;PPOX
KEGG_2021_Human	Glycine, serine and threonine metabolism	3/40	3.3160919751159305e-06	1.6580459875579654e-05	0	0	134.78378378378378	1700.5297436473936	ALAS2;ALAS1;CBS
KEGG_2021_Human	Vitamin B6 metabolism	1/6	0.0044920683932145	0.0149735613107151	0	0	285.42857142857144	1542.8675927558304	PDXP
KEGG_2021_Human	ABC transporters	1/45	0.0332348399957845	0.0737265571872126	0	0	32.371753246753244	110.19851603861096	ABCB6
KEGG_2021_Human	Cysteine and methionine metabolism	1/50	0.0368632785936063	0.0737265571872126	0	0	29.06122448979592	95.91771596133704	CBS
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	1/66	0.0483890551226402	0.0806484252044004	0	0	21.89010989010989	66.29379556401673	QRSL1
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.0870345765895788	0.119559497518577	0	0	11.824404761904765	28.868690726427467	GATA4
KEGG_2021_Human	Cellular senescence	1/156	0.1108591350543099	0.119559497518577	0	0	9.138248847926269	20.099532075567456	GATA4
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	0.1182261724139303	0.119559497518577	0	0	8.527969018932874	18.208542288702866	GATA4
KEGG_2021_Human	Tight junction	1/169	0.119559497518577	0.119559497518577	0	0	8.425595238095237	17.895468391665823	GATA4
