Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Glycosaminoglycan biosynthesis	15/53	3.278437793757262e-24	5.573344249387345e-22	0	0	113.71853546910756	6149.292870315585	CHPF;B3GAT3;XYLT2;XYLT1;B3GALT6;EXT1;EXT2;EXTL2;EXTL1;CHSY1;DSE;CHST14;B4GALT7;EXTL3;CHST3
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	10/100	1.2526280227249296e-11	1.06473381931619e-09	0	0	29.76876876876877	747.2911257586462	COL1A1;IL1A;COL3A1;TGFB1;COL1A2;SMAD3;AKT1;PIK3CD;TNF;TGFBR2
KEGG_2021_Human	Proteoglycans in cancer	12/205	5.763361450577623e-11	3.265904821993986e-09	0	0	17.03195164075993	401.56087838826767	COL1A1;TGFB1;COL1A2;SDC2;IHH;AKT1;FLNA;PIK3CD;FLNB;FLNC;TNF;DCN
KEGG_2021_Human	TGF-beta signaling pathway	8/94	5.7196995969330445e-09	2.430872328696544e-07	0	0	24.27172582619339	460.6615686602063	BMP2;TGFB1;SMAD3;SMURF2;BMP8A;TNF;DCN;TGFBR2
KEGG_2021_Human	Diabetic cardiomyopathy	10/203	1.3360517648173367e-08	4.542576000378946e-07	0	0	13.80969051953508	250.38297298456428	COL1A1;COL3A1;TGFB1;COL1A2;SMAD3;AKT1;PIK3CD;TNNI3;GAPDH;TGFBR2
KEGG_2021_Human	Focal adhesion	9/201	1.678952502948363e-07	4.7570320916870276e-06	0	0	12.3275	192.30808236748092	COL1A1;COL1A2;COL2A1;AKT1;FLNA;PIK3CD;FLNB;FLNC;PAK2
KEGG_2021_Human	MAPK signaling pathway	10/294	4.278066366639152e-07	1.0389589747552224e-05	0	0	9.341454130186523	136.98863711124156	IL1A;TGFB1;NF1;AKT1;FLNA;FLNB;FLNC;TNF;PAK2;TGFBR2
KEGG_2021_Human	Osteoclast differentiation	7/127	1.064121597702583e-06	2.2331857830924672e-05	0	0	14.996969696969696	206.25873649911256	IL1A;TGFB1;AKT1;PIK3CD;TNFSF11;TNF;TGFBR2
KEGG_2021_Human	Relaxin signaling pathway	7/129	1.1822748263430708e-06	2.2331857830924672e-05	0	0	14.74962742175857	201.3039498330701	COL1A1;COL3A1;TGFB1;COL1A2;AKT1;PIK3CD;TGFBR2
KEGG_2021_Human	Protein digestion and absorption	6/103	4.7300156932982425e-06	7.310024253279103e-05	0	0	15.716891356066611	192.71395273914703	COL1A1;COL3A1;COL1A2;COL2A1;COL7A1;COL5A2
