Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Steroid biosynthesis	5/20	4.125948781479833e-08	7.67426473355249e-06	0	0	69.7719298245614	1186.3589670673543	EBP;NSDHL;DHCR7;LBR;TM7SF2
KEGG_2021_Human	Peroxisome	7/82	1.766842084358286e-07	1.6431631384532062e-05	0	0	19.89605734767025	309.3618425221664	GNPAT;PEX7;PHYH;SCP2;AGPS;PEX5;FAR1
KEGG_2021_Human	Phagosome	8/152	9.53361316468868e-07	5.910840162106981e-05	0	0	11.929951690821255	165.38816367737533	DYNC2H1;COMP;SEC61A1;TUBA1B;IGH;HLA-A;CALR;MPO
KEGG_2021_Human	PI3K-Akt signaling pathway	10/354	1.1210891606665392e-05	0.0005213064597099408	0	0	6.316537467700258	71.99984054936388	COMP;GH1;CSF3;COL1A2;AKT1;IGH;TP53;FGFR3;EREG;FGFR1
KEGG_2021_Human	Apoptosis	6/142	7.941236298710942e-05	0.0029541399031204	0	0	9.275969962453066	87.57310128326219	TUBA1B;LMNA;AKT1;TP53;LMNB2;LMNB1
KEGG_2021_Human	IL-17 signaling pathway	5/94	0.00010904721332769338	0.0033804636131584	0	0	11.715552927261976	106.88953725388168	CSF3;IL5;SRSF1;LCN2;S100A9
KEGG_2021_Human	Hematopoietic cell lineage	5/99	0.00013931753527179623	0.003701865937222	0	0	11.089585666293392	98.46171200623029	CSF3;IL5;CD5;IGH;CD34
KEGG_2021_Human	Central carbon metabolism in cancer	4/70	0.0004188784573037018	0.009738924132311	0	0	12.521464646464649	97.3910724894486	AKT1;TP53;FGFR3;FGFR1
KEGG_2021_Human	Epstein-Barr virus infection	6/202	0.0005343384137035765	0.0107402621685695	0	0	6.41684759009987	48.34761744232718	PSMD2;AKT1;IGH;HLA-A;CALR;TP53
KEGG_2021_Human	Proteoglycans in cancer	6/205	0.0005774334499230941	0.0107402621685695	0	0	6.319148936170213	47.12137140531573	COL1A2;FZD2;AKT1;TP53;HSPG2;FGFR1
KEGG_2021_Human	Primary immunodeficiency	3/38	0.0009010656627178086	0.013966517772126	0	0	17.55375552282769	123.08574753825548	CD79A;ZAP70;IGH
KEGG_2021_Human	Allograft rejection	3/38	0.0009010656627178086	0.013966517772126	0	0	17.55375552282769	123.08574753825548	IL5;HLA-A;IGH
KEGG_2021_Human	Protein processing in endoplasmic reticulum	5/171	0.0016863777310248	0.0241281736900481	0	0	6.256816740646798	39.9508535939048	SEC61A1;CALR;P4HB;ATF6;CKAP4
KEGG_2021_Human	Autoimmune thyroid disease	3/53	0.0023702048008991	0.0314898637833743	0	0	12.278350515463918	74.219914290735	IL5;HLA-A;IGH
KEGG_2021_Human	Fc epsilon RI signaling pathway	3/68	0.0048040547103092	0.0595702784078346	0	0	9.437747819191118	50.38148186551567	IL5;AKT1;IGH
KEGG_2021_Human	Melanoma	3/72	0.0056354324907242	0.0623788180011224	0	0	8.888839085611833	46.03246549484361	AKT1;TP53;FGFR1
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	4/143	0.0057826822040575	0.0623788180011224	0	0	5.923561151079137	30.52344512779197	FZD2;AKT1;FGFR3;FGFR1
KEGG_2021_Human	Breast cancer	4/147	0.0063679085370421	0.0623788180011224	0	0	5.756701631701632	29.10867080707759	FZD2;AKT1;TP53;FGFR1
KEGG_2021_Human	Human papillomavirus infection	6/331	0.0063720297958135	0.0623788180011224	0	0	3.844517184942717	19.43725304154584	COMP;COL1A2;FZD2;AKT1;HLA-A;TP53
KEGG_2021_Human	B cell receptor signaling pathway	3/81	0.007805783179295	0.0725937835674443	0	0	7.859635210150674	38.141948154855065	CD79A;AKT1;IGH
KEGG_2021_Human	Asthma	2/31	0.0104724512850622	0.0756301122696497	0	0	13.983814215341308	63.75230908786907	IL5;IGH
KEGG_2021_Human	Alzheimer disease	6/369	0.0105719511774779	0.0756301122696497	0	0	3.4353789344118164	15.62943132408919	TUBA1B;FZD2;PSMD2;AKT1;ATF6;RTN4
KEGG_2021_Human	Amyotrophic lateral sclerosis	6/364	0.0099300150371709	0.0756301122696497	0	0	3.484250564602401	16.070037062922427	TUBA1B;PSMD2;DNAH14;NUP153;TP53;ATF6
KEGG_2021_Human	Colorectal cancer	3/86	0.0091967042793181	0.0756301122696497	0	0	7.384300086945721	34.62431918243145	AKT1;TP53;EREG
KEGG_2021_Human	JAK-STAT signaling pathway	4/162	0.0089100918494989	0.0756301122696497	0	0	5.206223628691983	24.576346870058785	GH1;CSF3;IL5;AKT1
KEGG_2021_Human	ECM-receptor interaction	3/88	0.0097909960306668	0.0756301122696497	0	0	7.209824135839903	33.35475235562723	COMP;COL1A2;HSPG2
KEGG_2021_Human	Dilated cardiomyopathy	3/96	0.0123887403730049	0.08462034569475	0	0	6.58696375124709	28.92314213052681	LMNA;IGH;EMD
KEGG_2021_Human	Prostate cancer	3/97	0.0127385466637258	0.08462034569475	0	0	6.516560649265189	28.432553772777887	AKT1;TP53;FGFR1
KEGG_2021_Human	Longevity regulating pathway	3/102	0.0145721785315227	0.092071939764196	0	0	6.185879412683536	26.15786422245009	EHMT2;AKT1;TP53
KEGG_2021_Human	Neutrophil extracellular trap formation	4/189	0.014993672320653	0.092071939764196	0	0	4.440315315315315	18.64988829841458	AKT1;IGH;MPO;H4C6
KEGG_2021_Human	T cell receptor signaling pathway	3/104	0.0153453232940326	0.092071939764196	0	0	6.06277431866898	25.323871983150248	ZAP70;IL5;AKT1
KEGG_2021_Human	MAPK signaling pathway	5/294	0.0160935082886768	0.093543516927934	0	0	3.571480604625751	14.747855220536442	AKT1;TP53;FGFR3;EREG;FGFR1
KEGG_2021_Human	Bladder cancer	2/41	0.0178804597481127	0.1007807731257263	0	0	10.392987964416536	41.82186992516352	FGFR3;TP53
KEGG_2021_Human	Platelet activation	3/124	0.0243385983169026	0.1257494246373302	0	0	5.055550822186248	18.78486863700217	COL1A2;AKT1;PRKG2
KEGG_2021_Human	Intestinal immune network for IgA production	2/48	0.0240483300532171	0.1257494246373302	0	0	8.808340727595386	32.83476119194659	IL5;IGH
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	0.0242646925665423	0.1257494246373302	0	0	3.814922480620155	14.186677991556174	AKT1;HLA-A;CALR;TP53
KEGG_2021_Human	Vibrio cholerae infection	2/50	0.025948961945953	0.1261742713281098	0	0	8.44047619047619	30.82144266223132	SEC61A1;KDELR2
KEGG_2021_Human	Malaria	2/50	0.025948961945953	0.1261742713281098	0	0	8.44047619047619	30.82144266223132	COMP;CSF3
KEGG_2021_Human	Human cytomegalovirus infection	4/225	0.0264558956010552	0.1261742713281098	0	0	3.710218702865762	13.476539274667145	AKT1;HLA-A;CALR;TP53
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	3/131	0.0280307213331602	0.1303428541991952	0	0	4.777384020618556	17.076540281059767	ZAP70;IGH;HLA-A
KEGG_2021_Human	Ras signaling pathway	4/232	0.0291582650142166	0.1322789583571779	0	0	3.595029239766082	12.708489019482474	ZAP70;AKT1;FGFR3;FGFR1
KEGG_2021_Human	Yersinia infection	3/137	0.0314194441411021	0.1359073630289536	0	0	4.562086474842284	15.786317107275496	ZAP70;AKT1;IGH
KEGG_2021_Human	Regulation of lipolysis in adipocytes	2/55	0.0309556684055239	0.1359073630289536	0	0	7.642279553330766	26.55844340345009	AKT1;PRKG2
KEGG_2021_Human	Endometrial cancer	2/58	0.0341280219187038	0.1442684562927024	0	0	7.231778425655976	24.426318589638807	AKT1;TP53
KEGG_2021_Human	Parkinson disease	4/249	0.0363836622743811	0.1471165474572802	0	0	3.342687074829932	11.07644636839962	TUBA1B;PSMD2;TP53;ATF6
KEGG_2021_Human	Viral myocarditis	2/60	0.0363103684614095	0.1471165474572802	0	0	6.9817030260380015	23.148897224333663	HLA-A;IGH
KEGG_2021_Human	Gastric cancer	3/149	0.038811618827442	0.1506068452690313	0	0	4.184578449371558	13.595844448680904	FZD2;AKT1;TP53
KEGG_2021_Human	Herpes simplex virus 1 infection	6/498	0.0388662826500726	0.1506068452690313	0	0	2.51790347690711	8.17721427137112	SRSF1;AKT1;HLA-A;CALR;TP53;SRPK1
KEGG_2021_Human	Basal cell carcinoma	2/63	0.0396819029137973	0.1506292641217615	0	0	6.637336901973904	21.417757229084128	FZD2;TP53
KEGG_2021_Human	Cellular senescence	3/156	0.0434970843589142	0.1617608307595727	0	0	3.9917121487770366	12.514262555258686	AKT1;HLA-A;TP53
KEGG_2021_Human	Acute myeloid leukemia	2/67	0.0443537761760118	0.1617608307595727	0	0	6.227629513343799	19.402537395096388	AKT1;MPO
KEGG_2021_Human	Hepatitis B	3/162	0.0477283097674535	0.1707204926297378	0	0	3.839914413538222	11.681904980352178	AKT1;TP53;HSPG2
KEGG_2021_Human	Pathways in cancer	6/531	0.0503035852229371	0.1738196964541784	0	0	2.3556231003039514	7.0425567443902235	FZD2;IL5;AKT1;TP53;FGFR3;FGFR1
KEGG_2021_Human	Non-small cell lung cancer	2/72	0.0504637828415356	0.1738196964541784	0	0	5.78134110787172	17.265971584773993	AKT1;TP53
KEGG_2021_Human	Hepatocellular carcinoma	3/168	0.0521548749739569	0.1763783044573816	0	0	3.6991565135895033	10.92559793276955	FZD2;AKT1;TP53
KEGG_2021_Human	Pancreatic cancer	2/76	0.0555565913641185	0.1781642412711388	0	0	5.467733039161611	15.803679213614178	AKT1;TP53
KEGG_2021_Human	Glioma	2/75	0.0542668897312265	0.1781642412711388	0	0	5.542913055633212	16.15116734069409	AKT1;TP53
KEGG_2021_Human	Chronic myeloid leukemia	2/76	0.0555565913641185	0.1781642412711388	0	0	5.467733039161611	15.803679213614178	AKT1;TP53
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	2/77	0.0568570608364096	0.1792442934842746	0	0	5.394557823129252	15.467356382357153	LMNA;EMD
KEGG_2021_Human	Antigen processing and presentation	2/78	0.058168160710821	0.1803212982035452	0	0	5.323308270676692	15.141709290687697	HLA-A;CALR
KEGG_2021_Human	Huntington disease	4/306	0.0675180374166116	0.202896568958298	0	0	2.703918322295806	7.288034629823736	TUBA1B;PSMD2;DNAH14;TP53
