Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lysosome	27/128	3.0418036098453816e-37	5.079812028441786e-35	0	0	73.51485148514851	6181.363799293962	ASAH1;IDUA;HEXA;GBA;CLN3;LAMP1;GM2A;SMPD1;LAMP2;PSAP;NEU1;CTSD;CTSB;CTSA;ARSA;M6PR;NAGA;MCOLN1;IGF2R;GALNS;GALC;NPC1;NPC2;GLB1;PPT1;TPP1;GLA
KEGG_2021_Human	Sphingolipid metabolism	14/49	1.1919350203324474e-21	9.952657419775936e-20	0	0	93.4870588235294	4504.085792869576	ARSA;ASAH1;CERK;GBA;GBA2;GALC;NEU3;UGCG;SGPL1;GLB1;SMPD1;NEU1;PSAP;GLA
KEGG_2021_Human	Other glycan degradation	7/18	1.7857286497063878e-12	9.940556150032223e-11	0	0	137.57905138339922	3721.6776886738553	NEU3;GLB1;GBA;HEXA;NEU1;HEXD;GBA2
KEGG_2021_Human	Glycosaminoglycan degradation	4/19	2.0676451094097657e-06	8.632418331785772e-05	0	0	55.82035087719298	730.6381673145381	GALNS;IDUA;GLB1;HEXA
KEGG_2021_Human	Glycosphingolipid biosynthesis	5/45	2.802529884837727e-06	9.360449815358008e-05	0	0	26.41090425531915	337.6630944599387	GLB1;HEXA;NAGA;A4GALT;GLA
KEGG_2021_Human	Autophagy	7/137	5.345160072153953e-06	0.00014877362200828504	0	0	11.57165551839465	140.4720184586848	LAMP1;LAMP2;EIF2AK3;SQSTM1;CTSD;MTOR;CTSB
KEGG_2021_Human	Protein processing in endoplasmic reticulum	7/171	2.270691279692929e-05	0.0005417220624410273	0	0	9.156879639448569	97.9130594265376	HSPA5;OS9;DDIT3;SEL1L;EIF2AK3;SYVN1;CALR
KEGG_2021_Human	Pathways of neurodegeneration	10/475	0.0001225129637877825	0.0025574581190699	0	0	4.696387580041078	42.30174229411457	APP;HSPA5;DDIT3;UBC;EIF2AK3;NEFL;MAPT;SQSTM1;MTOR;SNCA
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	5/100	0.00013931753527179623	0.0025851142655988	0	0	11.089585666293392	98.46171200623029	CXCL10;CCL22;CXCL8;CCL11;CCL18
KEGG_2021_Human	Cortisol synthesis and secretion	4/65	0.0003033879983785877	0.0050665795729224	0	0	13.694564279551336	110.9327912273597	NR5A1;STAR;CYP11A1;NR0B1
KEGG_2021_Human	Mitophagy	4/68	0.0003608200837259857	0.0054779049074763	0	0	13.050657894736842	103.45427616282636	UBC;TFEB;EIF2AK3;SQSTM1
KEGG_2021_Human	Galactose metabolism	3/31	0.0004781709116554196	0.0066545451872045	0	0	22.1796875	169.57573972762742	GLB1;SI;GLA
KEGG_2021_Human	Antigen processing and presentation	4/78	0.0006085734176102123	0.0078178277493004	0	0	11.281365576102418	83.53166429522867	HSPA5;CD8A;CALR;CTSB
KEGG_2021_Human	Non-alcoholic fatty liver disease	5/155	0.0010437302746146	0.0121808481843257	0	0	7.003900709219858	48.081457453919974	CXCL8;INSR;DDIT3;EIF2AK3;PRKAB1
KEGG_2021_Human	Bladder cancer	3/41	0.0010940881602687	0.0121808481843257	0	0	16.33470394736842	111.36729983754054	CXCL8;EGF;VEGFA
KEGG_2021_Human	Parkinson disease	6/249	0.0014968125590678	0.0156229810852706	0	0	5.219168989778309	33.94765355113347	HSPA5;DDIT3;UBC;EIF2AK3;MAPT;SNCA
KEGG_2021_Human	Cholesterol metabolism	3/50	0.0019479426217578	0.0176353714791224	0	0	13.200797872340424	82.3859356912581	NPC1;STAR;NPC2
KEGG_2021_Human	Insulin resistance	4/108	0.0020421750764857	0.0176353714791224	0	0	8.01497975708502	49.64269931934712	INSR;OGA;PRKAB1;MTOR
KEGG_2021_Human	Ovarian steroidogenesis	3/51	0.0020623100148981	0.0176353714791224	0	0	12.925130208333334	79.92808181101285	STAR;CYP11A1;INSR
KEGG_2021_Human	HIF-1 signaling pathway	4/109	0.0021120205364218	0.0176353714791224	0	0	7.938245614035088	48.90046769377766	EGF;INSR;MTOR;VEGFA
KEGG_2021_Human	Alzheimer disease	7/369	0.0023943289322192	0.0190406157943147	0	0	4.106803987509008	24.783134057809825	APP;INSR;DDIT3;EIF2AK3;MAPT;MTOR;SNCA
KEGG_2021_Human	Chemokine signaling pathway	5/192	0.0026711566104017	0.0202765069971407	0	0	5.607577653885539	33.226264238576356	CXCL10;CCL22;CXCL8;CCL11;CCL18
KEGG_2021_Human	Sphingolipid signaling pathway	4/119	0.0029035076317479	0.0210819901957351	0	0	7.244302059496568	42.32002271650338	ASAH1;SGPL1;SMPD1;CTSD
KEGG_2021_Human	Apoptosis	4/142	0.0054460006072845	0.0378950875590216	0	0	6.029900839054157	31.43311193902496	DDIT3;EIF2AK3;CTSD;CTSB
KEGG_2021_Human	Phospholipase D signaling pathway	4/148	0.0062948424748958	0.0409069304698821	0	0	5.776900584795322	29.27747448140842	CXCL8;EGF;INSR;MTOR
KEGG_2021_Human	Pancreatic cancer	3/76	0.0063687436659696	0.0409069304698821	0	0	8.488013698630137	42.918394000552254	EGF;MTOR;VEGFA
KEGG_2021_Human	Phagosome	4/152	0.0069070521535941	0.0427213966537118	0	0	5.619630156472262	27.958853289883223	LAMP1;LAMP2;M6PR;CALR
KEGG_2021_Human	Amyotrophic lateral sclerosis	6/364	0.0094751462864404	0.0565124796369843	0	0	3.521895837087764	16.408805335550923	HSPA5;DDIT3;EIF2AK3;NEFL;SQSTM1;MTOR
KEGG_2021_Human	IL-17 signaling pathway	3/94	0.0113929073256884	0.0656074318410333	0	0	6.802884615384615	30.441305088902403	CXCL10;CXCL8;CCL11
KEGG_2021_Human	Hematopoietic cell lineage	3/99	0.0130975872688471	0.0729099024632493	0	0	6.446940104166667	27.949595072021538	CD8A;CD1D;CD34
KEGG_2021_Human	Various types of N-glycan biosynthesis	2/39	0.0159566100631577	0.0740209411263149	0	0	11.069378657007524	45.80378393112329	HEXA;HEXD
KEGG_2021_Human	Cytokine-cytokine receptor interaction	5/295	0.0156756024173233	0.0740209411263149	0	0	3.597028613352898	14.947991099096788	CXCL10;CCL22;CXCL8;CCL11;CCL18
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	4/193	0.0155430015762795	0.0740209411263149	0	0	4.391423001949318	18.28652126285448	CXCL8;UBC;MTOR;VEGFA
KEGG_2021_Human	Longevity regulating pathway	3/102	0.0141865718166554	0.0740209411263149	0	0	6.250631313131313	26.59930783049972	INSR;PRKAB1;MTOR
KEGG_2021_Human	Transcriptional misregulation in cancer	4/192	0.0152774801150338	0.0740209411263149	0	0	4.415005599104143	18.460795903535168	HHEX;SPI1;CXCL8;DDIT3
KEGG_2021_Human	MAPK signaling pathway	5/294	0.0154689965707357	0.0740209411263149	0	0	3.609659132739454	15.048371053203388	EGF;INSR;DDIT3;MAPT;VEGFA
KEGG_2021_Human	AMPK signaling pathway	3/120	0.0217780349309063	0.0947764743442999	0	0	5.284188034188034	20.22181288730443	INSR;PRKAB1;MTOR
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0217953851332818	0.0947764743442999	0	0	9.30506091846298	35.60169367402211	INSR;MTOR
KEGG_2021_Human	Lipid and atherosclerosis	4/215	0.0221334281402856	0.0947764743442999	0	0	3.929159391369419	14.972714996061152	CXCL8;HSPA5;DDIT3;EIF2AK3
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	2/48	0.0236029992693329	0.0985425219494648	0	0	8.899596593455849	33.3412839225343	CHIT1;HEXA
KEGG_2021_Human	Human cytomegalovirus infection	4/225	0.025616221841663	0.1043392450623838	0	0	3.7494641581328887	13.740021876020688	CXCL8;CALR;MTOR;VEGFA
KEGG_2021_Human	FoxO signaling pathway	3/131	0.0273171491073899	0.1086181881174789	0	0	4.827392578125	17.37977475951745	EGF;INSR;PRKAB1
KEGG_2021_Human	Yersinia infection	3/137	0.0306260794197187	0.1162398923430233	0	0	4.609841417910448	16.06946170795332	CXCL8;CD8A;SKAP2
KEGG_2021_Human	Insulin signaling pathway	3/137	0.0306260794197187	0.1162398923430233	0	0	4.609841417910448	16.06946170795332	INSR;PRKAB1;MTOR
KEGG_2021_Human	Shigellosis	4/246	0.0339542403350236	0.1260079585766435	0	0	3.4204436711613746	11.57047686897344	CXCL8;UBC;SQSTM1;MTOR
KEGG_2021_Human	Cell adhesion molecules	3/148	0.0372152323082221	0.1351074738146327	0	0	4.257758620689655	14.012441714937989	CD8A;F11R;CD34
KEGG_2021_Human	Cushing syndrome	3/155	0.0417563693517854	0.1454866336423414	0	0	4.060238486842105	12.89492472793214	NR5A1;STAR;CYP11A1
KEGG_2021_Human	Cellular senescence	3/156	0.0424269368932674	0.1454866336423414	0	0	4.033496732026144	12.745735986588135	CXCL8;SQSTM1;MTOR
KEGG_2021_Human	Hepatitis C	3/157	0.0431029269699839	0.1454866336423414	0	0	4.0071022727272725	12.59898820504381	CXCL10;EGF;EIF2AK3
KEGG_2021_Human	Acute myeloid leukemia	2/67	0.0435588723480064	0.1454866336423414	0	0	6.2921490880253765	19.71734182558464	SPI1;MTOR
KEGG_2021_Human	RIG-I-like receptor signaling pathway	2/70	0.0471292841769271	0.1457516751397562	0	0	6.013644633110976	18.370846812396564	CXCL10;CXCL8
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	2/70	0.0471292841769271	0.1457516751397562	0	0	6.013644633110976	18.370846812396564	CXCL8;F11R
KEGG_2021_Human	JAK-STAT signaling pathway	3/162	0.0465637617569837	0.1457516751397562	0	0	3.8801100628930816	11.900036373567223	EGF;MTOR;GFAP
KEGG_2021_Human	Adipocytokine signaling pathway	2/69	0.0459274741062558	0.1457516751397562	0	0	6.103708262809663	18.803643851865345	PRKAB1;MTOR
KEGG_2021_Human	Tight junction	3/169	0.0516328779556254	0.1567761930652625	0	0	3.715173192771085	11.010274790068166	CD1D;F11R;PRKAB1
KEGG_2021_Human	Glioma	2/75	0.0533077932959067	0.1589714550074361	0	0	5.600338935178647	16.418361006793056	EGF;MTOR
KEGG_2021_Human	Tuberculosis	3/180	0.060114837440506	0.1761259272379739	0	0	3.4823446327683616	9.790607020398337	LAMP1;LAMP2;CTSD
KEGG_2021_Human	Complement and coagulation cascades	2/85	0.0664576989625929	0.188109080114458	0	0	4.923115140976276	13.347498764512569	SERPINA1;C5AR1
KEGG_2021_Human	ErbB signaling pathway	2/85	0.0664576989625929	0.188109080114458	0	0	4.923115140976276	13.347498764512569	EGF;MTOR
KEGG_2021_Human	Colorectal cancer	2/86	0.0678269748276058	0.1887850799368363	0	0	4.864261168384879	13.088731111004432	EGF;MTOR
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	2/89	0.0719904735411003	0.1970886734649796	0	0	4.695817039933641	12.355734664672122	EGF;MTOR
KEGG_2021_Human	Rheumatoid arthritis	2/93	0.0776671375957321	0.2092001932014074	0	0	4.488501189532117	11.469570552430048	CXCL8;VEGFA
KEGG_2021_Human	Diabetic cardiomyopathy	3/203	0.0797934218925684	0.2115158961279194	0	0	3.07828125	7.782862227823013	INSR;CTSD;MTOR
