Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Endocytosis	2/252	0.0066568632828898	0.1099599780427781	0	0	19.74	98.9389898885836	ITCH;HLA-A
KEGG_2021_Human	Allograft rejection	1/38	0.0188424272009397	0.1099599780427781	0	0	59.91891891891892	237.97662594437213	HLA-A
KEGG_2021_Human	Primary immunodeficiency	1/38	0.0188424272009397	0.1099599780427781	0	0	59.91891891891892	237.97662594437213	CD79A
KEGG_2021_Human	Graft-versus-host disease	1/42	0.0208071402680988	0.1099599780427781	0	0	54.06233062330623	209.3541625168803	HLA-A
KEGG_2021_Human	Type I diabetes mellitus	1/43	0.0212977650246516	0.1099599780427781	0	0	52.77248677248677	203.12938317607103	HLA-A
KEGG_2021_Human	Autoimmune thyroid disease	1/53	0.0261918594705427	0.1099599780427781	0	0	42.6025641025641	155.17160141847094	HLA-A
KEGG_2021_Human	Viral myocarditis	1/60	0.0296046094730556	0.1099599780427781	0	0	37.53483992467043	132.1160756075347	HLA-A
KEGG_2021_Human	Antigen processing and presentation	1/78	0.038330883967986	0.1149153120207502	0	0	28.734487734487736	93.71751271850756	HLA-A
KEGG_2021_Human	B cell receptor signaling pathway	1/81	0.039778377237952	0.1149153120207502	0	0	27.65277777777778	89.16449601956255	CD79A
KEGG_2021_Human	Cellular senescence	1/156	0.0753344527600507	0.1224184857350824	0	0	14.21863799283154	36.76680591747282	HLA-A
KEGG_2021_Human	Non-alcoholic fatty liver disease	1/155	0.0748682748782873	0.1224184857350824	0	0	14.311688311688313	37.09625453392642	ITCH
KEGG_2021_Human	Phagosome	1/152	0.0734684718687947	0.1224184857350824	0	0	14.59823399558499	38.11451335774776	HLA-A
KEGG_2021_Human	Cell adhesion molecules	1/148	0.0715991027195359	0.1224184857350824	0	0	14.998488284202567	39.54610515433267	HLA-A
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	0.0678501777388971	0.1224184857350824	0	0	15.86810551558753	42.692396422608226	ITCH
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	1/131	0.0636163562830486	0.1224184857350824	0	0	16.974358974358974	46.76240127804881	HLA-A
KEGG_2021_Human	TNF signaling pathway	1/112	0.0546214040317676	0.1224184857350824	0	0	19.8988988988989	57.85265494685789	ITCH
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	1/193	0.0924351181411287	0.1264483636846634	0	0	11.457175925925926	27.282380766060548	HLA-A
KEGG_2021_Human	Epstein-Barr virus infection	1/202	0.0965514597102952	0.1264483636846634	0	0	10.939192924267552	25.572323233557647	HLA-A
KEGG_2021_Human	Viral carcinogenesis	1/203	0.0970077921963338	0.1264483636846634	0	0	10.884488448844884	25.39311940245665	HLA-A
KEGG_2021_Human	Human immunodeficiency virus 1 infection	1/212	0.1011054591754641	0.1264483636846634	0	0	10.415481832543444	23.86802605954351	HLA-A
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	1/219	0.1042809551708208	0.1264483636846634	0	0	10.077471967380225	22.78180358653809	HLA-A
KEGG_2021_Human	Human cytomegalovirus infection	1/225	0.1069947692716383	0.1264483636846634	0	0	9.804563492063492	21.912957536249337	HLA-A
KEGG_2021_Human	Cytokine-cytokine receptor interaction	1/295	0.1381136864939522	0.1548235508025233	0	0	7.443688586545729	14.7361074105084	IL31
KEGG_2021_Human	Huntington disease	1/306	0.1429140468946369	0.1548235508025233	0	0	7.171220400728598	13.951694627889625	TGM2
KEGG_2021_Human	Human papillomavirus infection	1/331	0.1537345881008925	0.1598839716249282	0	0	6.619528619528619	12.395250153668211	HLA-A
KEGG_2021_Human	Herpes simplex virus 1 infection	1/498	0.222918002488122	0.222918002488122	0	0	4.357925329756315	6.541033588715679	HLA-A
