Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Th1 and Th2 cell differentiation	8/92	6.733824450494511e-11	1.1447501565840668e-08	0	0	45.04761904761905	1055.073474380631	JUN;CD4;IFNG;IL12B;NFATC1;FOS;IL2;NFKB1
KEGG_2021_Human	T cell receptor signaling pathway	8/104	1.8220300328110183e-10	1.3920676856685072e-08	0	0	39.392857142857146	883.4202611261386	JUN;CD4;IFNG;NFATC1;FOS;TNF;IL2;NFKB1
KEGG_2021_Human	Inflammatory bowel disease	7/65	2.45659003353266e-10	1.3920676856685072e-08	0	0	55.83159582999198	1235.390003595665	JUN;IFNG;IL12B;NFATC1;TNF;IL2;NFKB1
KEGG_2021_Human	Osteoclast differentiation	8/127	9.081744978751711e-10	3.859741615969477e-08	0	0	31.742296918767508	660.8614353848585	JUN;IFNG;NFATC1;FOS;TNF;JUNB;SIRPB1;NFKB1
KEGG_2021_Human	Chagas disease	7/102	6.077512721286986e-09	2.0663543252375753e-07	0	0	34.02325581395349	643.6747598402659	JUN;IFNG;IL12B;FOS;TNF;IL2;NFKB1
KEGG_2021_Human	Th17 cell differentiation	7/107	8.501153281954116e-09	2.408660096553666e-07	0	0	32.31395348837209	600.49226584577	JUN;CD4;IFNG;NFATC1;FOS;IL2;NFKB1
KEGG_2021_Human	Pathways in cancer	11/531	6.097370300213473e-08	8.637941258635751e-07	0	0	10.538954635108482	175.081789686985	JUN;KITLG;HDAC2;IFNG;KIT;BCL2;IL12B;FOS;IL2;NFKB1;NFE2L2
KEGG_2021_Human	Lipid and atherosclerosis	8/215	5.7024922235618206e-08	8.637941258635751e-07	0	0	18.167011732229124	303.02171230658365	JUN;BCL2;IL12B;NFATC1;FOS;TNF;NFKB1;NFE2L2
KEGG_2021_Human	Fluid shear stress and atherosclerosis	7/139	5.236529633636365e-08	8.637941258635751e-07	0	0	24.440803382663848	409.75060026565166	JUN;IFNG;BCL2;FOS;TNF;NFKB1;NFE2L2
KEGG_2021_Human	MAPK signaling pathway	9/294	4.1901643065537794e-08	8.637941258635751e-07	0	0	15.146341463414634	257.3051520687945	JUN;KITLG;KIT;NFATC1;FLNC;FOS;TNF;NFKB1;INS
KEGG_2021_Human	Leishmaniasis	6/77	3.7089737795302146e-08	8.637941258635751e-07	0	0	38.17989756722151	653.2552035411935	JUN;IFNG;IL12B;FOS;TNF;NFKB1
KEGG_2021_Human	Yersinia infection	7/137	4.738417055356742e-08	8.637941258635751e-07	0	0	24.81932021466905	418.5772799289303	JUN;CD4;NFATC1;FOS;TNF;IL2;NFKB1
KEGG_2021_Human	Type I diabetes mellitus	5/43	7.124339773673824e-08	9.316444319419617e-07	0	0	58.22222222222222	958.1726412408932	IFNG;IL12B;TNF;IL2;INS
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	6/89	8.886960008009647e-08	1.079130858115457e-06	0	0	32.64019715224534	529.9493649330144	JUN;CD4;IFNG;NFATC1;FOS;NFKB1
KEGG_2021_Human	C-type lectin receptor signaling pathway	6/104	2.2557680249092858e-07	2.5565370948971905e-06	0	0	27.623376623376625	422.76487208763496	JUN;IL12B;NFATC1;TNF;IL2;NFKB1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	7/212	9.239512475240164e-07	9.816982004942671e-06	0	0	15.67952353942144	217.86081014428268	JUN;CD4;BCL2;NFATC1;FOS;TNF;NFKB1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	7/219	1.1483367272312394e-06	1.1483367272312394e-05	0	0	15.156428258007898	207.29743974271116	JUN;CD4;NFATC1;FOS;TNF;IL2;NFKB1
KEGG_2021_Human	Measles	6/139	1.2495662888514225e-06	1.1500227045078884e-05	0	0	20.318181818181817	276.17923518146023	JUN;BCL2;IL12B;FOS;IL2;NFKB1
KEGG_2021_Human	Pertussis	5/76	1.2853194932735225e-06	1.1500227045078884e-05	0	0	31.109546165884193	421.9855396881322	JUN;IL12B;FOS;TNF;NFKB1
KEGG_2021_Human	Allograft rejection	4/38	2.395747292225211e-06	1.939414474658504e-05	0	0	50.93606138107417	659.2051012520457	IFNG;IL12B;TNF;IL2
KEGG_2021_Human	Non-alcoholic fatty liver disease	6/155	2.3577693232323745e-06	1.939414474658504e-05	0	0	18.121720561317876	234.81753261346168	COX8A;JUN;FOS;TNF;NFKB1;INS
KEGG_2021_Human	Salmonella infection	7/249	2.6968621374320344e-06	2.0839389243792995e-05	0	0	13.257351527964635	170.00460836832391	JUN;BCL2;FLNC;FOS;TNF;GAPDH;NFKB1
KEGG_2021_Human	Hepatitis B	6/162	3.045926351060931e-06	2.2513368681754704e-05	0	0	17.302447552447553	219.77059294082375	JUN;BCL2;NFATC1;FOS;TNF;NFKB1
KEGG_2021_Human	Rheumatoid arthritis	5/93	3.502294834838377e-06	2.4807921746771837e-05	0	0	25.078282828282827	315.0356995323513	JUN;IFNG;PTH;FOS;TNF
KEGG_2021_Human	IL-17 signaling pathway	5/94	3.69212518928444e-06	2.510645128713419e-05	0	0	24.79525593008739	310.17150164101974	JUN;IFNG;FOS;TNF;NFKB1
KEGG_2021_Human	Hematopoietic cell lineage	5/99	4.765968552006924e-06	3.11621020708145e-05	0	0	23.47044917257683	287.60711364808213	KITLG;CD4;KIT;TNF;CD34
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	5/100	5.007413746042903e-06	3.15281606232331e-05	0	0	23.22222222222222	283.4177242058149	JUN;BCL2;NFATC1;TNF;NFKB1
KEGG_2021_Human	Toll-like receptor signaling pathway	5/104	6.070787982586676e-06	3.685835560856197e-05	0	0	22.27946127946128	267.6213822766063	JUN;IL12B;FOS;TNF;NFKB1
KEGG_2021_Human	HIF-1 signaling pathway	5/109	7.640327520435851e-06	4.47881268439343e-05	0	0	21.20299145299145	249.81513134340523	IFNG;BCL2;GAPDH;NFKB1;INS
KEGG_2021_Human	Toxoplasmosis	5/112	8.724181958097535e-06	4.784228815730906e-05	0	0	20.60539979231568	240.04078856930977	IFNG;BCL2;IL12B;TNF;NFKB1
KEGG_2021_Human	TNF signaling pathway	5/112	8.724181958097535e-06	4.784228815730906e-05	0	0	20.60539979231568	240.04078856930977	JUN;FOS;TNF;JUNB;NFKB1
KEGG_2021_Human	Coronavirus disease	6/232	2.3687165734740505e-05	0.00012583806796580892	0	0	11.901045856798069	126.7530075000858	JUN;IL12B;FOS;TNF;IL2;NFKB1
KEGG_2021_Human	Apoptosis	5/142	2.7545755848420587e-05	0.00014190237861307574	0	0	16.068937550689377	168.71841437808396	JUN;BCL2;FOS;TNF;NFKB1
KEGG_2021_Human	B cell receptor signaling pathway	4/81	4.98959147333325e-05	0.0002494795736666625	0	0	22.442687747035578	222.30764650625184	JUN;NFATC1;FOS;NFKB1
KEGG_2021_Human	Tuberculosis	5/180	8.5240167331515e-05	0.0004140236698959299	0	0	12.555555555555555	117.64603000077685	IFNG;BCL2;IL12B;TNF;NFKB1
KEGG_2021_Human	African trypanosomiasis	3/37	0.00010758892051640564	0.000508058791327471	0	0	37.3892365456821	341.6326661301949	IFNG;IL12B;TNF
KEGG_2021_Human	Amoebiasis	4/102	0.0001226260480091412	0.000548590214777737	0	0	17.614906832298136	158.64638771191477	IFNG;IL12B;TNF;NFKB1
KEGG_2021_Human	Longevity regulating pathway	4/102	0.0001226260480091412	0.000548590214777737	0	0	17.614906832298136	158.64638771191477	HDAC2;PPARGC1A;NFKB1;INS
KEGG_2021_Human	Pathogenic Escherichia coli infection	5/197	0.00013028819614507536	0.0005679229062734054	0	0	11.43402777777778	102.28608740263395	JUN;FOS;TNF;GAPDH;NFKB1
KEGG_2021_Human	Epstein-Barr virus infection	5/202	0.00014649395928495722	0.0006225993269610682	0	0	11.141003948110548	98.3586470762866	JUN;HDAC2;BCL2;TNF;NFKB1
KEGG_2021_Human	Insulin resistance	4/108	0.0001529493133786741	0.0006341800798627951	0	0	16.593645484949832	145.78187902919768	TNF;PPARGC1A;NFKB1;INS
KEGG_2021_Human	Graft-versus-host disease	3/42	0.00015756854407171077	0.0006377774402902578	0	0	32.58756137479542	285.32528155294955	IFNG;TNF;IL2
KEGG_2021_Human	cAMP signaling pathway	5/216	0.00020015431168576712	0.0007913077438739631	0	0	10.39441811479726	88.5232503874961	JUN;SST;NFATC1;FOS;NFKB1
KEGG_2021_Human	PI3K-Akt signaling pathway	6/354	0.00024285171941504764	0.0009382907341035932	0	0	7.681034482758621	63.92970709102692	KITLG;KIT;BCL2;IL2;NFKB1;INS
