Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	1/100	0.09488745453043729	0.22241431254774513	11.502164502164502	-6.787517911530769	FN1
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	1/37	0.036076040778369164	0.22241431254774513	31.88095238095238	-16.76466023562787	GPT
KEGG_2021_Human	Amoebiasis	1/102	0.09670187502075875	0.22241431254774513	11.271570014144272	-6.652769494141072	FN1
KEGG_2021_Human	Arginine biosynthesis	1/22	0.021590285284483302	0.22241431254774513	54.755102040816325	-25.464348057443843	GPT
KEGG_2021_Human	Thyroid hormone synthesis	1/75	0.07193663729591204	0.22241431254774513	15.436293436293436	-8.985713496716848	ALB
KEGG_2021_Human	Bacterial invasion of epithelial cells	1/77	0.07379125668656947	0.22241431254774513	15.026315789473685	-8.764784860278331	FN1
KEGG_2021_Human	Small cell lung cancer	1/92	0.08759784266127413	0.22241431254774513	12.525902668759812	-7.377307139509506	FN1
KEGG_2021_Human	Complement and coagulation cascades	1/85	0.0811773452736273	0.22241431254774513	13.581632653061224	-7.971876172545521	FGB
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	1/100	0.09488745453043729	0.22241431254774513	11.502164502164502	-6.787517911530769	CCL14
KEGG_2021_Human	ECM-receptor interaction	1/88	0.08393381142615819	0.22241431254774513	13.108374384236454	-7.706995359433883	FN1
KEGG_2021_Human	Platelet activation	1/124	0.11645144701590278	0.24348938921506944	9.229965156794425	-5.426702093661734	FGB
KEGG_2021_Human	Yersinia infection	1/137	0.1279431645772546	0.24522439877307134	8.334033613445378	-4.86837563420875	FN1
KEGG_2021_Human	Neutrophil extracellular trap formation	1/189	0.17261285157541767	0.2512679047283913	5.98936170212766	-3.341187745503317	FGB
KEGG_2021_Human	Proteoglycans in cancer	1/205	0.18594827796898605	0.2512679047283913	5.508403361344538	-3.0154158479273745	FN1
KEGG_2021_Human	Regulation of actin cytoskeleton	1/218	0.19664444717874102	0.2512679047283913	5.169848584595129	-2.783543256455449	FN1
KEGG_2021_Human	Chemokine signaling pathway	1/192	0.1751277044331879	0.2512679047283913	5.893044128646223	-3.2762931815000083	CCL14
KEGG_2021_Human	Axon guidance	1/182	0.1667187551455053	0.2512679047283913	6.226519337016574	-3.500234603952441	ROBO3
KEGG_2021_Human	Focal adhesion	1/201	0.18263217817530564	0.2512679047283913	5.621428571428571	-3.092358512158949	FN1
KEGG_2021_Human	Coronavirus disease	1/232	0.2080256801878859	0.2518205602274408	4.8478664192949905	-2.56112470936933	FGB
KEGG_2021_Human	Cytokine-cytokine receptor interaction	1/295	0.2575138459357128	0.29614092282606974	3.7784256559766765	-1.810843438967664	CCL14
KEGG_2021_Human	Human papillomavirus infection	1/331	0.28455986727439364	0.3116608070148121	3.3506493506493507	-1.50741392136801	FN1
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	0.3013843755461905	0.3150836653437446	3.123027114528531	-1.3458651959197656	FN1
KEGG_2021_Human	Pathways in cancer	1/531	0.4196927103813881	0.4196927103813881	2.032345013477089	-0.5875483974899622	FN1
