Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Glutamatergic synapse	1/114	0.06861484000787309	0.12990017392893563	17.61061946902655	-9.44368381271045	GRM1
KEGG_2021_Human	Amphetamine addiction	1/69	0.04199540840626143	0.12990017392893563	29.43014705882353	-14.751726641099586	SLC6A3
KEGG_2021_Human	Bacterial invasion of epithelial cells	1/77	0.04677169015442745	0.12990017392893563	26.30592105263158	-13.426835162821854	CAV3
KEGG_2021_Human	Cocaine addiction	1/49	0.029970899524548202	0.12990017392893563	41.796875	-19.59400047946652	SLC6A3
KEGG_2021_Human	Dopaminergic synapse	1/132	0.07909543679346498	0.12990017392893563	15.15648854961832	-8.220263658349346	SLC6A3
KEGG_2021_Human	Fluid shear stress and atherosclerosis	1/139	0.08314565176525078	0.12990017392893563	14.375	-7.819321925482972	CAV3
KEGG_2021_Human	Taste transduction	1/86	0.052122216144068936	0.12990017392893563	23.49411764705882	-12.190684209597553	GRM1
KEGG_2021_Human	FoxO signaling pathway	1/131	0.07851566811856794	0.12990017392893563	15.275	-8.280563628032679	GRM1
KEGG_2021_Human	Estrogen signaling pathway	1/137	0.08198990455627979	0.12990017392893563	14.590073529411764	-7.930247015969623	GRM1
KEGG_2021_Human	Synaptic vesicle cycle	1/78	0.04736738338642693	0.12990017392893563	25.961038961038962	-13.277553199662167	SLC6A3
KEGG_2021_Human	Long-term depression	1/60	0.03659922629923441	0.12990017392893563	33.95762711864407	-16.592493772508902	GRM1
KEGG_2021_Human	Long-term potentiation	1/67	0.040798351675155366	0.12990017392893563	30.329545454545453	-15.124489217327593	GRM1
KEGG_2021_Human	Pathways of neurodegeneration	2/475	0.03064015288656952	0.12990017392893563	10.711768851303734	-11.306341470648276	GRM1;SLC6A3
KEGG_2021_Human	Phospholipase D signaling pathway	1/148	0.08833211827167624	0.12990017392893563	13.479591836734693	-7.352587958255725	GRM1
KEGG_2021_Human	Retrograde endocannabinoid signaling	1/148	0.08833211827167624	0.12990017392893563	13.479591836734693	-7.352587958255725	GRM1
KEGG_2021_Human	Spinocerebellar ataxia	1/143	0.08545365406088186	0.12990017392893563	13.963028169014084	-7.605580031006091	GRM1
KEGG_2021_Human	Gap junction	1/88	0.0533079525648886	0.12990017392893563	22.948275862068964	-11.945450628228325	GRM1
KEGG_2021_Human	Proteoglycans in cancer	1/205	0.12063736338319359	0.15079670422899197	9.643382352941176	-5.252339955033136	CAV3
KEGG_2021_Human	Focal adhesion	1/201	0.11840065421247306	0.15079670422899197	9.84125	-5.365093138443496	CAV3
KEGG_2021_Human	Alcoholism	1/186	0.10997242324776026	0.15079670422899197	10.659459459459459	-5.825897685611754	SLC6A3
KEGG_2021_Human	Endocytosis	1/252	0.1465803164262817	0.15932643089813225	7.790836653386454	-4.17015030795117	CAV3
KEGG_2021_Human	Parkinson disease	1/249	0.1449429038008333	0.15932643089813225	7.888104838709677	-4.228212921976784	SLC6A3
KEGG_2021_Human	Calcium signaling pathway	1/240	0.14001558037116948	0.15932643089813225	8.194560669456067	-4.410220921671838	GRM1
KEGG_2021_Human	Prion disease	1/273	0.1579721018028358	0.1645542727112873	7.170036764705882	-3.7961825024424605	CAV3
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	0.19402784888270616	0.19402784888270616	5.686029411764705	-2.8779389767853636	GRM1
