Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	2/23	4.637040577627969e-05	0.001066519332854433	383.4761904761905	-186.246465700464	ATP1A2;ATP1A3
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	2/37	0.00012178357154837676	0.001400511072806333	229.68571428571428	-132.28602314557205	ATP1A2;ATP1A3
KEGG_2021_Human	Carbohydrate digestion and absorption	2/47	0.0001973426922609264	0.0014450427444776435	178.42222222222222	-110.87800896074864	ATP1A2;ATP1A3
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	2/53	0.0002513117816482858	0.0014450427444776435	157.31372549019608	-101.33978857887355	ATP1A2;ATP1A3
KEGG_2021_Human	Mineral absorption	2/60	0.0003224281738220407	0.001483169599581387	138.20689655172413	-92.25969334060775	ATP1A2;ATP1A3
KEGG_2021_Human	Pancreatic secretion	2/102	0.0009317993594237983	0.0015608667548907996	79.74	-60.93107506177017	ATP1A2;ATP1A3
KEGG_2021_Human	Protein digestion and absorption	2/103	0.0009500928073248345	0.0015608667548907996	78.94059405940594	-60.45407228286562	ATP1A2;ATP1A3
KEGG_2021_Human	Insulin secretion	2/86	0.0006629384030314289	0.0015608667548907996	95.11904761904762	-69.80749855958096	ATP1A2;ATP1A3
KEGG_2021_Human	Gastric acid secretion	2/76	0.0005177877995376536	0.0015608667548907996	108.10810810810811	-76.9115987563074	ATP1A2;ATP1A3
KEGG_2021_Human	Salivary secretion	2/93	0.0007750352508147666	0.0015608667548907996	87.72527472527473	-65.60842701296949	ATP1A2;ATP1A3
KEGG_2021_Human	Cardiac muscle contraction	2/87	0.0006784242454015812	0.0015608667548907996	93.98823529411764	-69.17300040602291	ATP1A2;ATP1A3
KEGG_2021_Human	Bile secretion	2/90	0.0007259382962487064	0.0015608667548907996	90.75	-67.34081795625563	ATP1A2;ATP1A3
KEGG_2021_Human	Aldosterone synthesis and secretion	2/98	0.000860374504301826	0.0015608667548907996	83.10416666666667	-62.92062807228142	ATP1A2;ATP1A3
KEGG_2021_Human	Thyroid hormone synthesis	2/75	0.0005042454956869307	0.0015608667548907996	109.6027397260274	-77.7085930274548	ATP1A2;ATP1A3
KEGG_2021_Human	Thyroid hormone signaling pathway	2/121	0.0013091645770600502	0.0020073856848254103	66.84873949579831	-53.02356513344619	ATP1A2;ATP1A3
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	2/150	0.002005420791428208	0.0028827923876780493	53.554054054054056	-44.31448489244541	ATP1A2;ATP1A3
KEGG_2021_Human	cGMP-PKG signaling pathway	2/167	0.002480388217089432	0.003355819352532761	47.93333333333333	-40.42737767577279	ATP1A2;ATP1A3
KEGG_2021_Human	cAMP signaling pathway	2/216	0.004121213850928596	0.005265995476186539	36.728971962616825	-32.22708745263649	ATP1A2;ATP1A3
KEGG_2021_Human	Homologous recombination	1/41	0.02015172609614702	0.024394194747967442	66.95	-26.919648022457086	RAD51
KEGG_2021_Human	Fanconi anemia pathway	1/54	0.02647723134733379	0.03044881604943386	50.44654088050314	-21.69071390897478	RAD51
KEGG_2021_Human	Pancreatic cancer	1/76	0.037112102205046564	0.04064658812933671	35.55111111111111	-16.420560139629657	RAD51
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	0.15848711391167333	0.1656910736349312	7.58235294117647	-3.807829362095125	TAC1
KEGG_2021_Human	Pathways in cancer	1/531	0.23816784056440385	0.23816784056440385	4.744654088050314	-2.134077925532528	RAD51
