Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Dilated cardiomyopathy	2/96	0.005911165720442844	0.0532004914839856	21.20744680851064	-28.182173664612183	MYH7;TTN
KEGG_2021_Human	Hypertrophic cardiomyopathy	2/90	0.005212350356610659	0.0532004914839856	22.670454545454547	-29.92662218019896	MYH7;TTN
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	1/48	0.05788809587819119	0.2640390134275434	18.962174940898347	-11.032973182262484	GNE
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.09138288226635771	0.2640390134275434	11.68421052631579	-7.04872976578505	ACTN2
KEGG_2021_Human	Cardiac muscle contraction	1/87	0.10268183855515577	0.2640390134275434	10.31266149870801	-6.225752347944314	MYH7
KEGG_2021_Human	Viral myocarditis	1/60	0.07188046794101291	0.2640390134275434	15.08286252354049	-8.981081638876871	MYH7
KEGG_2021_Human	Mitophagy	1/68	0.0811045146521906	0.2640390134275434	13.26865671641791	-7.96724592924887	MFN2
KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	0.20287322552436027	0.3140082487805303	4.869135802469136	-2.6461154603833723	MFN2
KEGG_2021_Human	Focal adhesion	1/201	0.22284403856827387	0.3140082487805303	4.371111111111111	-2.2907190203417165	FLNC
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	0.1886201000678787	0.3140082487805303	5.289156626506024	-2.942334294710352	MYH7
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.14015875566728583	0.3140082487805303	7.359259259259259	-4.351741094826131	MYH7
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	1/150	0.1710046090025842	0.3140082487805303	5.905294556301268	-3.370661515310376	MYH7
KEGG_2021_Human	Proteoglycans in cancer	1/205	0.22678373523038298	0.3140082487805303	4.283224400871459	-2.2275706216550177	FLNC
KEGG_2021_Human	Parkinson disease	1/249	0.2689494049142217	0.322739285897066	3.503584229390681	-1.6629804039719844	MFN2
KEGG_2021_Human	Salmonella infection	1/249	0.2689494049142217	0.322739285897066	3.503584229390681	-1.6629804039719844	FLNC
KEGG_2021_Human	MAPK signaling pathway	1/294	0.3099217585428667	0.34866197836072504	2.9484262419416005	-1.2588658824557653	FLNC
KEGG_2021_Human	Amyotrophic lateral sclerosis	1/364	0.3695602254440061	0.39129906223482996	2.3584328129782675	-0.8341701676241932	MATR3
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.45466905008847364	1.7801218940459447	-0.4367315309409891	MFN2
