Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Central carbon metabolism in cancer	5/70	1.0300956143193924e-08	1.2464156933264648e-06	123.12307692307692	-308.3116784019305	AKT1;MTOR;PIK3CA;PTEN;RET
KEGG_2021_Human	Autophagy	5/137	3.070399768694536e-07	1.857591860060194e-05	60.121212121212125	-177.50304940933535	AKT1;AMBRA1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Glioma	4/75	1.3800270600312918e-06	5.56610914212621e-05	75.08920187793427	-173.9277482736146	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Diabetic cardiomyopathy	5/203	2.170445025276202e-06	6.565596201460511e-05	39.74747474747475	-125.18223834284193	AKT1;MTOR;PIK3CA;PTEN;SDHD
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	4/89	2.7491085630604124e-06	6.652842722606198e-05	62.61176470588235	-150.9687540546772	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Prostate cancer	4/97	3.882535399026648e-06	7.829779721370407e-05	57.168458781362006	-140.4227070470985	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Insulin resistance	4/108	5.9656924897832925e-06	0.00010312125589482549	51.05128205128205	-128.12895940589095	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Breast cancer	4/147	2.0304341193526998e-05	0.00027298058715741853	36.946386946386944	-97.65028859286629	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Spinocerebellar ataxia	4/143	1.820556871612203e-05	0.00027298058715741853	38.02877697841727	-100.11084528203472	AKT1;AMBRA1;MTOR;PIK3CA
KEGG_2021_Human	mTOR signaling pathway	4/154	2.4400135505395987e-05	0.0002824216749185469	35.19111111111111	-93.61108375071908	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Cellular senescence	4/156	2.5674697719867903e-05	0.0002824216749185469	34.719298245614034	-92.51470316480022	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Hepatocellular carcinoma	4/168	3.4380880466544094e-05	0.0003466738780376529	32.13008130081301	-86.4138745753221	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Alzheimer disease	5/369	4.0340680197942286e-05	0.000351577544075338	21.164835164835164	-69.66216524591873	AKT1;AMBRA1;MTOR;PIK3CA;SDHD
KEGG_2021_Human	Endometrial cancer	3/58	4.0678393529377954e-05	0.000351577544075338	62.43896103896104	-110.94009813873689	AKT1;PIK3CA;PTEN
KEGG_2021_Human	Acute myeloid leukemia	3/67	6.278481738010982e-05	0.0005064641935328859	53.598214285714285	-98.46843432757142	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Non-small cell lung cancer	3/72	7.791014338658423e-05	0.0005545369029280406	49.683229813664596	-92.7008152698569	AKT1;PIK3CA;RET
KEGG_2021_Human	Melanoma	3/72	7.791014338658423e-05	0.0005545369029280406	49.683229813664596	-92.7008152698569	AKT1;PIK3CA;PTEN
KEGG_2021_Human	Pancreatic cancer	3/76	9.159620399517935e-05	0.0006157300379675944	46.93737769080235	-88.55605413655218	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Colorectal cancer	3/86	0.0001324740846980751	0.0008014682124233544	41.230636833046475	-79.65388581050792	AKT1;MTOR;PIK3CA
KEGG_2021_Human	ErbB signaling pathway	3/85	0.00012793645194335274	0.0008014682124233544	41.73867595818815	-80.46318508481777	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Small cell lung cancer	3/92	0.00016192103282048912	0.0009329735700609134	38.42215088282504	-75.11644417571499	AKT1;PIK3CA;PTEN
KEGG_2021_Human	Choline metabolism in cancer	3/98	0.0001953427473376157	0.0010743851103568864	35.96842105263158	-71.05939608138371	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Longevity regulating pathway	3/102	0.00021994493140062025	0.0011571015956293499	34.497835497835496	-68.58379435140506	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Pathways in cancer	5/531	0.00023006625856898829	0.0011599173869519825	14.338403041825096	-46.44758767649085	AKT1;MTOR;PIK3CA;PTEN;RET
KEGG_2021_Human	HIF-1 signaling pathway	3/109	0.00026769368967035696	0.0012956374580045276	32.19137466307278	-64.6303441766756	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Sphingolipid signaling pathway	3/119	0.0003468783323520502	0.0014997496997805368	29.379310344827587	-59.68521503911596	AKT1;PIK3CA;PTEN
KEGG_2021_Human	Growth hormone synthesis, secretion and action	3/119	0.0003468783323520502	0.0014997496997805368	29.379310344827587	-59.68521503911596	AKT1;MTOR;PIK3CA
KEGG_2021_Human	MicroRNAs in cancer	4/310	0.00037183876854062896	0.0014997496997805368	16.910675381263616	-47.03626387241228	DICER1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	AMPK signaling pathway	3/120	0.0003555398588827732	0.0014997496997805368	29.124542124542124	-59.230009444204136	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Thyroid hormone signaling pathway	3/121	0.00036434044298052937	0.0014997496997805368	28.87409200968523	-58.78131250266827	AKT1;MTOR;PIK3CA
KEGG_2021_Human	FoxO signaling pathway	3/131	0.0004602084037564585	0.0017962973178881122	26.584821428571427	-54.62268457986884	AKT1;PIK3CA;PTEN
KEGG_2021_Human	Human papillomavirus infection	4/331	0.0004777466484480537	0.0018064795144442029	15.781855249745158	-43.81753827074924	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Insulin signaling pathway	3/137	0.0005248515914701949	0.0019244558353907148	25.375266524520256	-52.38188378130509	AKT1;MTOR;PIK3CA
KEGG_2021_Human	PI3K-Akt signaling pathway	4/354	0.0006170414755932672	0.0021959417219642743	14.700952380952382	-40.688114366493096	AKT1;MTOR;PIK3CA;PTEN
KEGG_2021_Human	Phospholipase D signaling pathway	3/148	0.0006580280370873506	0.00225567211858335	23.417733990147784	-48.687210890592894	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Gastric cancer	3/149	0.0006711090600743852	0.00225567211858335	23.25440313111546	-48.37496566440217	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Non-alcoholic fatty liver disease	3/155	0.0007531180482518497	0.002462899563201995	22.31954887218045	-46.57552582678881	AKT1;PIK3CA;SDHD
KEGG_2021_Human	JAK-STAT signaling pathway	3/162	0.000856615716023289	0.0027276447799688937	21.318059299191376	-44.62403509135876	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Neutrophil extracellular trap formation	3/189	0.0013399484035926713	0.004157275816274698	18.161290322580644	-38.30003183551744	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0013867643520264008	0.00417000976720303	45.59090909090909	-53.767249912981214	MTOR;PIK3CA
KEGG_2021_Human	Carbohydrate digestion and absorption	2/47	0.001447441406797746	0.00417000976720303	44.57222222222222	-52.81565568615274	AKT1;PIK3CA
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	3/193	0.0014235649100074823	0.00417000976720303	17.769924812030077	-37.496518500419114	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Focal adhesion	3/201	0.0016005928499043844	0.004503993833451872	17.034632034632036	-35.97452728368245	AKT1;PIK3CA;PTEN
KEGG_2021_Human	Proteoglycans in cancer	3/205	0.0016941022902244062	0.004658781298117117	16.68882602545969	-35.25303962280841	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Human immunodeficiency virus 1 infection	3/212	0.0018659404176712966	0.005017306456405042	16.115516062884485	-34.04865723073064	AKT1;MTOR;PIK3CA
KEGG_2021_Human	Regulation of lipolysis in adipocytes	2/55	0.0019779052882580696	0.005202750866939705	37.806603773584904	-46.277866103498205	AKT1;PIK3CA
