Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	GnRH secretion	3/64	5.4712305971300705e-05	0.00038298614179910494	56.25526932084309	-102.29382199022506	GNRH1;KISS1;KISS1R
KEGG_2021_Human	Neuroactive ligand-receptor interaction	5/341	2.7535451074158504e-05	0.00038298614179910494	23.011904761904763	-75.63732548678061	GNRH1;KISS1;KISS1R;LEP;LHCGR
KEGG_2021_Human	cAMP signaling pathway	2/216	0.027803609837697526	0.12975017924258847	9.175233644859814	-12.174459052502558	AMH;LHCGR
KEGG_2021_Human	Adipocytokine signaling pathway	1/69	0.08225170002715665	0.16679519253770156	13.071895424836601	-7.854937277937848	LEP
KEGG_2021_Human	Cytokine-cytokine receptor interaction	2/295	0.04928069612200721	0.16679519253770156	6.6339590443686	-8.300944532041967	AMH;LEP
KEGG_2021_Human	Ovarian steroidogenesis	1/51	0.0614038724928517	0.16679519253770156	17.817777777777778	-10.44262436810124	LHCGR
KEGG_2021_Human	Prolactin signaling pathway	1/70	0.08339759626885078	0.16679519253770156	12.880837359098228	-7.74542097629872	LHCGR
KEGG_2021_Human	GnRH signaling pathway	1/93	0.1094003568916107	0.17191330754815742	9.632850241545894	-5.8073541800756905	GNRH1
KEGG_2021_Human	TGF-beta signaling pathway	1/94	0.11051569770952978	0.17191330754815742	9.528076463560334	-5.7422174156532195	AMH
KEGG_2021_Human	AMPK signaling pathway	1/120	0.13907692219429554	0.19470769107201374	7.4220354808590105	-4.393179099544486	LEP
KEGG_2021_Human	Hippo signaling pathway	1/163	0.1845058664849509	0.19869862544533173	5.422496570644719	-3.0356632226338247	AMH
KEGG_2021_Human	JAK-STAT signaling pathway	1/162	0.18347437883820783	0.19869862544533173	5.456866804692892	-3.0596637281364782	LEP
KEGG_2021_Human	Non-alcoholic fatty liver disease	1/155	0.17622102470306392	0.19869862544533173	5.70995670995671	-3.235678410841787	LEP
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.2604969587424048	3.6397024639702464	-1.7619943041292825	LHCGR
