Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Nitrogen metabolism	1/17	0.020858141730383632	0.2085814173038363	55.916666666666664	-26.157848827787358	CA8
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	0.04489527895199197	0.22447639475995984	24.790123456790123	-13.876145105511855	NR3C2
KEGG_2021_Human	Hippo signaling pathway	1/163	0.1845058664849509	0.2810110499278712	5.422496570644719	-3.0356632226338247	AFP
KEGG_2021_Human	Lipid and atherosclerosis	1/215	0.23655445762047492	0.2810110499278712	4.077881619937695	-2.079575623138921	VLDLR
KEGG_2021_Human	NF-kappa B signaling pathway	1/104	0.12160016340314761	0.2810110499278712	8.592233009708737	-5.152341092635986	UBE2I
KEGG_2021_Human	RNA transport	1/186	0.20790875456503763	0.2810110499278712	4.734534534534535	-2.5504914662503393	UBE2I
KEGG_2021_Human	Spinocerebellar ataxia	1/143	0.163651680714637	0.2810110499278712	6.2018779342723	-3.57415842622014	VLDLR
KEGG_2021_Human	Thermogenesis	1/232	0.25290994493508406	0.2810110499278712	3.7696007696007694	-1.8563524399324505	KDM1A
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	0.16048249753809815	0.2810110499278712	6.338129496402877	-3.6670604531534	UBE2I
KEGG_2021_Human	MicroRNAs in cancer	1/310	0.3239838755949599	0.3239838755949599	2.7900035958288387	-1.143955577607994	UBE2I
