Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	RNA transport	3/186	0.0012793378097468555	0.020469404955949688	18.466042154566743	-38.92261887651171	FMR1;FXR1;FXR2
KEGG_2021_Human	Gap junction	1/88	0.10380474953181053	0.270255571757918	10.192848020434228	-6.152535327455873	GRM5
KEGG_2021_Human	Glutamatergic synapse	1/114	0.13256015588280526	0.270255571757918	7.822025565388397	-4.655477238055189	GRM5
KEGG_2021_Human	Long-term potentiation	1/67	0.07995603885498047	0.270255571757918	13.47138047138047	-8.082458738692866	GRM5
KEGG_2021_Human	Morphine addiction	1/91	0.10716589839154317	0.270255571757918	9.849382716049382	-5.941411487992241	PDE4D
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	1/106	0.12380207979004104	0.270255571757918	8.426455026455027	-5.046288872333345	PDE4D
KEGG_2021_Human	Phospholipase D signaling pathway	1/148	0.16890973234869874	0.270255571757918	5.987150415721844	-3.427000500776257	GRM5
KEGG_2021_Human	Protein digestion and absorption	1/103	0.12049733874954198	0.270255571757918	8.677559912854031	-5.2067399522157665	ELN
KEGG_2021_Human	Purine metabolism	1/129	0.1487694756391342	0.270255571757918	6.892361111111111	-4.041189892105298	PDE4D
KEGG_2021_Human	Retrograde endocannabinoid signaling	1/148	0.16890973234869874	0.270255571757918	5.987150415721844	-3.427000500776257	GRM5
KEGG_2021_Human	cAMP signaling pathway	1/216	0.23752539179620868	0.34549147897630356	4.058397932816537	-2.065502377074288	PDE4D
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.3473292783232064	3.6397024639702464	-1.7619943041292825	GRM5
KEGG_2021_Human	Huntington disease	1/306	0.32049274018188956	0.39445260330078713	2.8280510018214935	-1.1715156192121785	GRM5
KEGG_2021_Human	Alzheimer disease	1/369	0.3736370340305108	0.39854616963254486	2.32487922705314	-0.8103995559567543	GRM5
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	0.3504975915199974	0.39854616963254486	2.5254901960784313	-0.9533164047874388	GRM5
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.45466905008847364	1.7801218940459447	-0.4367315309409891	GRM5
