Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	8/106	2.9633519137675356e-14	6.223039018911825e-13	325.3061224489796	-503.76366310849033	CASR;CYP24A1;CYP27B1;FGF23;PTH;PTHLH;SLC34A1;SLC34A3
KEGG_2021_Human	Steroid biosynthesis	2/20	0.00025898674669125955	0.0027193608402582255	111.80555555555556	-103.86062594433501	CYP24A1;CYP27B1
KEGG_2021_Human	Mineral absorption	2/60	0.0023497251222600107	0.016448075855820078	34.525862068965516	-42.95708800176444	SLC34A1;SLC34A3
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	1/53	0.06374115884515756	0.3346410839370772	17.128205128205128	-10.081098986019231	PTH
KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	0.20287322552436027	0.34190225834940635	4.869135802469136	-2.6461154603833723	CASR
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.34190225834940635	3.6397024639702464	-1.7619943041292825	FGF23
KEGG_2021_Human	Cushing syndrome	1/155	0.17622102470306392	0.34190225834940635	5.70995670995671	-3.235678410841787	MEN1
KEGG_2021_Human	Gastric cancer	1/149	0.16995776547310146	0.34190225834940635	5.945945945945946	-3.3986573195730956	FGF23
KEGG_2021_Human	Melanoma	1/72	0.0856855265026792	0.34190225834940635	12.514866979655713	-7.534346814915346	FGF23
KEGG_2021_Human	Tuberculosis	1/180	0.20186266926868635	0.34190225834940635	4.896958410924891	-2.6658400097237527	CYP27B1
KEGG_2021_Human	Rap1 signaling pathway	1/210	0.23168307497366095	0.34190225834940635	4.178096757044125	-2.1518791496475385	FGF23
KEGG_2021_Human	Ras signaling pathway	1/232	0.25290994493508406	0.34190225834940635	3.7696007696007694	-1.8563524399324505	FGF23
KEGG_2021_Human	Regulation of actin cytoskeleton	1/218	0.2394639268571876	0.34190225834940635	4.019969278033794	-2.037730229066884	FGF23
KEGG_2021_Human	Rheumatoid arthritis	1/93	0.1094003568916107	0.34190225834940635	9.632850241545894	-5.8073541800756905	PTH
KEGG_2021_Human	Breast cancer	1/147	0.16786050842791683	0.34190225834940635	6.0289193302891935	-3.455697502915966	FGF23
KEGG_2021_Human	Transcriptional misregulation in cancer	1/192	0.21391358807496763	0.34190225834940635	4.5823152995927865	-2.441961042053517	MEN1
KEGG_2021_Human	MicroRNAs in cancer	1/310	0.3239838755949599	0.3779811881941199	2.7900035958288387	-1.143955577607994	CYP24A1
KEGG_2021_Human	MAPK signaling pathway	1/294	0.3099217585428667	0.3779811881941199	2.9484262419416005	-1.2588658824557653	FGF23
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	0.3504975915199974	0.3794016313335273	2.5254901960784313	-0.9533164047874388	PTH
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	0.36133488698431165	0.3794016313335273	2.4283915643689014	-0.883914601009246	FGF23
KEGG_2021_Human	Pathways in cancer	1/531	0.4935522426966286	0.4935522426966286	1.580293501048218	-0.3089273055464	FGF23
