Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0013867643520264008	0.011787496992224407	45.59090909090909	-53.767249912981214	ABCC8;KCNJ11
KEGG_2021_Human	Nicotine addiction	2/40	0.0010492500396798417	0.011787496992224407	52.828947368421055	-60.309801434582354	CHRNA4;GABRG2
KEGG_2021_Human	Insulin secretion	2/86	0.00476943508022695	0.027026798787952715	23.761904761904763	-31.205674037146366	ABCC8;KCNJ11
KEGG_2021_Human	Cholinergic synapse	2/113	0.008111349626545349	0.034473235912817736	17.92117117117117	-24.127023560492017	CHRNA4;KCNJ18
KEGG_2021_Human	SNARE interactions in vesicular transport	1/33	0.040130782413471976	0.1364446602058047	27.90277777777778	-15.299431750604054	STX1B
KEGG_2021_Human	Morphine addiction	1/91	0.10716589839154317	0.15181835605468613	9.849382716049382	-5.941411487992241	GABRG2
KEGG_2021_Human	GnRH secretion	1/64	0.07650285602324569	0.15181835605468613	14.11816578483245	-8.446736055993485	KCNJ11
KEGG_2021_Human	GABAergic synapse	1/89	0.10492639565254669	0.15181835605468613	10.075757575757576	-6.080768259179883	GABRG2
KEGG_2021_Human	ABC transporters	1/45	0.05436047130022726	0.15181835605468613	20.262626262626263	-11.690056551619103	ABCC8
KEGG_2021_Human	Taste transduction	1/86	0.10155766145487406	0.15181835605468613	10.435294117647059	-6.300464747037211	SCN9A
KEGG_2021_Human	Neuroactive ligand-receptor interaction	2/341	0.06390297287134222	0.15181835605468613	5.699852507374631	-6.82883638517627	CHRNA4;GABRG2
KEGG_2021_Human	Synaptic vesicle cycle	1/78	0.09251851170984433	0.15181835605468613	11.531024531024531	-6.958150954500108	STX1B
KEGG_2021_Human	Dopaminergic synapse	1/132	0.1519784338028618	0.18612886811110316	6.73197625106022	-3.9335418472006	SCN1A
KEGG_2021_Human	Oxytocin signaling pathway	1/154	0.17518011116339122	0.18612886811110316	5.74800290486565	-3.2620286219941206	KCNJ18
KEGG_2021_Human	Retrograde endocannabinoid signaling	1/148	0.16890973234869874	0.18612886811110316	5.987150415721844	-3.427000500776257	GABRG2
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	1/150	0.1710046090025842	0.18612886811110316	5.905294556301268	-3.370661515310376	SCN1B
KEGG_2021_Human	Chemical carcinogenesis	1/239	0.2595523897792453	0.2595523897792453	3.6554621848739495	-1.7734497985532327	CHRNA4
