Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	1/100	0.11718138394436346	0.25074831774555073	8.94388327721661	-5.375723879218761	STAT3
KEGG_2021_Human	HIF-1 signaling pathway	1/109	0.1270956407872156	0.25074831774555073	8.189300411522634	-4.893732148578802	STAT3
KEGG_2021_Human	Growth hormone synthesis, secretion and action	1/119	0.13799386385009413	0.25074831774555073	7.4858757062146895	-4.435243302362896	STAT3
KEGG_2021_Human	FoxO signaling pathway	1/131	0.1509099928727911	0.25074831774555073	6.7846153846153845	-3.968927686510734	STAT3
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	1/97	0.11385418156418702	0.25074831774555073	9.226851851851851	-5.553951626329874	WAS
KEGG_2021_Human	Yersinia infection	1/137	0.15730251033809037	0.25074831774555073	6.480392156862745	-3.763669230249352	WAS
KEGG_2021_Human	Citrate cycle (TCA cycle)	1/30	0.03654338399736008	0.25074831774555073	30.800766283524904	-16.574318247175444	PC
KEGG_2021_Human	Hepatitis B	1/162	0.18347437883820783	0.25074831774555073	5.456866804692892	-3.0596637281364782	STAT3
KEGG_2021_Human	Chemokine signaling pathway	2/192	0.0223068963273402	0.25074831774555073	10.365789473684211	-13.920708621090329	STAT3;WAS
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	1/48	0.05788809587819119	0.25074831774555073	18.962174940898347	-11.032973182262484	PGM3
KEGG_2021_Human	Adherens junction	1/71	0.08454220466511847	0.25074831774555073	12.695238095238095	-7.638591016595616	WAS
KEGG_2021_Human	Acute myeloid leukemia	1/67	0.07995603885498047	0.25074831774555073	13.47138047138047	-8.082458738692866	STAT3
KEGG_2021_Human	Choline metabolism in cancer	1/98	0.11496450084552494	0.25074831774555073	9.130584192439862	-5.49346810373269	WAS
KEGG_2021_Human	JAK-STAT signaling pathway	1/162	0.18347437883820783	0.25074831774555073	5.456866804692892	-3.0596637281364782	STAT3
KEGG_2021_Human	Hepatitis C	1/157	0.17829930575122027	0.25074831774555073	5.635327635327635	-3.183908163692195	STAT3
KEGG_2021_Human	Adipocytokine signaling pathway	1/69	0.08225170002715665	0.25074831774555073	13.071895424836601	-7.854937277937848	STAT3
KEGG_2021_Human	Insulin resistance	1/108	0.12599902727061665	0.25074831774555073	8.2668743509865	-4.943743954376122	STAT3
KEGG_2021_Human	Toxoplasmosis	1/112	0.13037805537365837	0.25074831774555073	7.964964964964965	-4.748494648054986	STAT3
KEGG_2021_Human	Inflammatory bowel disease	1/65	0.07765521083230079	0.25074831774555073	13.895833333333334	-8.322075559905016	STAT3
