Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Pyrimidine metabolism	2/56	0.0020498057872034344	0.03689650416966182	37.101851851851855	-45.573390952538496	RRM2B;TK2
KEGG_2021_Human	Drug metabolism	2/108	0.007430876215757518	0.06282790439486831	18.778301886792452	-25.204052222837845	RRM2B;TK2
KEGG_2021_Human	Purine metabolism	2/129	0.010471317399144716	0.06282790439486831	15.631889763779528	-21.1770620526928	DGUOK;RRM2B
KEGG_2021_Human	Nitrogen metabolism	1/17	0.020858141730383632	0.09386163778672635	55.916666666666664	-26.157848827787358	CA2
KEGG_2021_Human	Collecting duct acid secretion	1/27	0.03294392335593595	0.09883177006780784	34.36752136752137	-18.084430415617646	CA2
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	1/23	0.028125816737661832	0.09883177006780784	40.63636363636363	-20.601670877696893	CA2
KEGG_2021_Human	p53 signaling pathway	1/73	0.0868275630671275	0.15880625414900068	12.339506172839506	-7.43259286356604	RRM2B
KEGG_2021_Human	Gastric acid secretion	1/76	0.09024597396088518	0.15880625414900068	11.841481481481482	-7.141387005986298	CA2
KEGG_2021_Human	Glutathione metabolism	1/57	0.06840002327828267	0.15880625414900068	15.896825396825397	-9.424000900813787	RRM2B
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	1/66	0.07880627134542659	0.15880625414900068	13.68034188034188	-8.200693724608003	TRNL1
KEGG_2021_Human	Peroxisome	1/82	0.09704826642438931	0.15880625414900068	10.956104252400548	-6.615247747466243	MPV17
KEGG_2021_Human	Bile secretion	1/90	0.10604677818396174	0.15907016727594261	9.961298377028713	-6.010407578745034	CA2
KEGG_2021_Human	Pancreatic secretion	1/102	0.11939326812281527	0.1653137558623596	8.764576457645765	-5.262086311101535	CA2
KEGG_2021_Human	TNF signaling pathway	1/112	0.13037805537365837	0.16762892833756077	7.964964964964965	-4.748494648054986	DNM1L
KEGG_2021_Human	mTOR signaling pathway	1/154	0.17518011116339122	0.19098303534302005	5.74800290486565	-3.2620286219941206	MAPKAP1
KEGG_2021_Human	Spinocerebellar ataxia	1/143	0.163651680714637	0.19098303534302005	6.2018779342723	-3.57415842622014	OPA1
KEGG_2021_Human	Necroptosis	1/159	0.18037286671285227	0.19098303534302005	5.562587904360056	-3.1333425612983894	DNM1L
KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	0.20287322552436027	0.20287322552436027	4.869135802469136	-2.6461154603833723	DNM1L
