Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Growth hormone synthesis, secretion and action	6/119	1.8026532893354827e-09	9.55406243347806e-08	105.59734513274336	-308.64732996592954	GH1;GHR;GHRH;GHRHR;IGF1;SST
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	3.3006559621061475e-05	0.00043733691497906455	22.117478510028654	-72.75889105971214	GH1;GHR;IGF1;IGF1R;INS
KEGG_2021_Human	Ovarian steroidogenesis	3/51	2.757985187763942e-05	0.00043733691497906455	71.60714285714286	-123.16641336232652	IGF1;IGF1R;INS
KEGG_2021_Human	Neuroactive ligand-receptor interaction	5/341	2.7535451074158504e-05	0.00043733691497906455	23.011904761904763	-75.63732548678061	GH1;GHR;GHRH;GHRHR;SST
KEGG_2021_Human	Longevity regulating pathway	3/102	0.00021994493140062025	0.0016652973377475533	34.497835497835496	-68.58379435140506	IGF1;IGF1R;INS
KEGG_2021_Human	Prostate cancer	3/97	0.00018948670381727933	0.0016652973377475533	36.35562310030395	-71.7056117119453	IGF1;IGF1R;INS
KEGG_2021_Human	Progesterone-mediated oocyte maturation	3/100	0.00020740615092509237	0.0016652973377475533	35.2179675994109	-69.8003308229761	IGF1;IGF1R;INS
KEGG_2021_Human	HIF-1 signaling pathway	3/109	0.00026769368967035696	0.001773470694066115	32.19137466307278	-64.6303441766756	IGF1;IGF1R;INS
KEGG_2021_Human	AMPK signaling pathway	3/120	0.0003555398588827732	0.0020937347245318866	29.124542124542124	-59.230009444204136	IGF1;IGF1R;INS
KEGG_2021_Human	Oocyte meiosis	3/129	0.00043986806704120836	0.002217367763553845	27.01360544217687	-55.40965280021221	IGF1;IGF1R;INS
KEGG_2021_Human	FoxO signaling pathway	3/131	0.0004602084037564585	0.002217367763553845	26.584821428571427	-54.62268457986884	IGF1;IGF1R;INS
KEGG_2021_Human	mTOR signaling pathway	3/154	0.0007390260491982426	0.0032640317172922383	22.47019867549669	-46.86692877135684	IGF1;IGF1R;INS
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	2/37	0.0008976760152685225	0.003659756062248592	57.378571428571426	-64.24352876962546	IGF1;INS
KEGG_2021_Human	Rap1 signaling pathway	3/210	0.001815768220475436	0.006873979691799865	16.27536231884058	-34.3854987417392	IGF1;IGF1R;INS
KEGG_2021_Human	Long-term depression	2/60	0.0023497251222600107	0.008004370053052596	34.525862068965516	-42.95708800176444	IGF1;IGF1R
KEGG_2021_Human	Ras signaling pathway	3/232	0.0024164136009215383	0.008004370053052596	14.670617592014972	-30.966105875434415	IGF1;IGF1R;INS
KEGG_2021_Human	Melanoma	2/72	0.003366354198306209	0.010495104265307593	28.564285714285713	-36.6281144505518	IGF1;IGF1R
KEGG_2021_Human	Glioma	2/75	0.003647545225114028	0.010739994273946861	27.38013698630137	-35.32028634874201	IGF1;IGF1R
KEGG_2021_Human	MAPK signaling pathway	3/294	0.0047334851717591615	0.013203932321222925	11.45360824742268	-23.841254126382374	IGF1;IGF1R;INS
