Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	5/106	8.46517468861041e-08	3.386069875444164e-06	78.88118811881188	-220.43384540422477	FGF23;KL;PTH;SLC34A1;SLC34A3
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	2/53	0.0018378173017361363	0.031329668296800145	39.299019607843135	-47.75438384041307	KL;PTH
KEGG_2021_Human	Mineral absorption	2/60	0.0023497251222600107	0.031329668296800145	34.525862068965516	-42.95708800176444	SLC34A1;SLC34A3
KEGG_2021_Human	Rheumatoid arthritis	2/93	0.005556617161068888	0.05556617161068888	21.914835164835164	-29.03004575134454	IL1A;PTH
KEGG_2021_Human	Type I diabetes mellitus	1/43	0.052002121863896134	0.20623105167016276	21.232804232804234	-12.171283962486152	IL1A
KEGG_2021_Human	Ascorbate and aldarate metabolism	1/30	0.03654338399736008	0.20623105167016276	30.800766283524904	-16.574318247175444	KL
KEGG_2021_Human	Pentose and glucuronate interconversions	1/34	0.0413239076062458	0.20623105167016276	27.053872053872055	-14.917083251918774	KL
KEGG_2021_Human	Other types of O-glycan biosynthesis	1/47	0.05671353920929476	0.20623105167016276	19.3768115942029	-11.24402387762608	GALNT3
KEGG_2021_Human	Mucin type O-glycan biosynthesis	1/36	0.043706154548296745	0.20623105167016276	25.501587301587303	-14.206754592243437	GALNT3
KEGG_2021_Human	Graft-versus-host disease	1/42	0.05082096328161841	0.20623105167016276	21.75338753387534	-12.4264883862275	IL1A
KEGG_2021_Human	MAPK signaling pathway	2/294	0.04897898942595734	0.20623105167016276	6.657534246575342	-8.337786615237395	FGF23;IL1A
KEGG_2021_Human	Glycosaminoglycan biosynthesis	1/53	0.06374115884515756	0.21247052948385856	17.128205128205128	-10.081098986019231	CHSY3
KEGG_2021_Human	Pertussis	1/76	0.09024597396088518	0.22845720566589428	11.841481481481482	-7.141387005986298	IL1A
KEGG_2021_Human	Leishmaniasis	1/77	0.09138288226635771	0.22845720566589428	11.68421052631579	-7.04872976578505	IL1A
KEGG_2021_Human	Melanoma	1/72	0.0856855265026792	0.22845720566589428	12.514866979655713	-7.534346814915346	FGF23
KEGG_2021_Human	Inflammatory bowel disease	1/65	0.07765521083230079	0.22845720566589428	13.895833333333334	-8.322075559905016	IL1A
KEGG_2021_Human	Hematopoietic cell lineage	1/99	0.11607356788707196	0.2513542486796111	9.036281179138323	-5.434068642481248	IL1A
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	1/100	0.11718138394436346	0.2513542486796111	8.94388327721661	-5.375723879218761	IL1A
KEGG_2021_Human	Longevity regulating pathway	1/102	0.11939326812281527	0.2513542486796111	8.764576457645765	-5.262086311101535	KL
KEGG_2021_Human	Gastric cancer	1/149	0.16995776547310146	0.26721906179681815	5.945945945945946	-3.3986573195730956	FGF23
KEGG_2021_Human	Fluid shear stress and atherosclerosis	1/139	0.15942370386618251	0.26721906179681815	6.384863123993559	-3.698840756963446	IL1A
KEGG_2021_Human	Necroptosis	1/159	0.18037286671285227	0.26721906179681815	5.562587904360056	-3.1333425612983894	IL1A
KEGG_2021_Human	Cellular senescence	1/156	0.17726075583432344	0.26721906179681815	5.672401433691756	-3.209640069203435	IL1A
KEGG_2021_Human	Measles	1/139	0.15942370386618251	0.26721906179681815	6.384863123993559	-3.698840756963446	IL1A
KEGG_2021_Human	Osteoclast differentiation	1/127	0.1466241030974613	0.26721906179681815	7.00352733686067	-4.115510268264927	IL1A
KEGG_2021_Human	Breast cancer	1/147	0.16786050842791683	0.26721906179681815	6.0289193302891935	-3.455697502915966	FGF23
KEGG_2021_Human	Non-alcoholic fatty liver disease	1/155	0.17622102470306392	0.26721906179681815	5.70995670995671	-3.235678410841787	IL1A
KEGG_2021_Human	Influenza A	1/172	0.1937366175133076	0.2767665964475823	5.131254061078622	-2.8313674486945275	IL1A
KEGG_2021_Human	Tuberculosis	1/180	0.20186266926868635	0.2784312679568088	4.896958410924891	-2.6658400097237527	IL1A
KEGG_2021_Human	Rap1 signaling pathway	1/210	0.23168307497366095	0.30891076663154793	4.178096757044125	-2.1518791496475385	FGF23
KEGG_2021_Human	Regulation of actin cytoskeleton	1/218	0.2394639268571876	0.30898571207379044	4.019969278033794	-2.037730229066884	FGF23
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.3157538893847331	3.6397024639702464	-1.7619943041292825	FGF23
KEGG_2021_Human	Ras signaling pathway	1/232	0.25290994493508406	0.3157538893847331	3.7696007696007694	-1.8563524399324505	FGF23
KEGG_2021_Human	Prion disease	1/273	0.2910658516731848	0.3424304137331586	3.184640522875817	-1.4307154955453085	IL1A
KEGG_2021_Human	Cytokine-cytokine receptor interaction	1/295	0.310808292768788	0.35520947745004344	2.9380196523053668	-1.2513063817932166	IL1A
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	0.3504975915199974	0.3894417683555526	2.5254901960784313	-0.9533164047874388	PTH
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	0.36133488698431165	0.39063231025330986	2.4283915643689014	-0.883914601009246	FGF23
KEGG_2021_Human	Alzheimer disease	1/369	0.3736370340305108	0.3933021410847482	2.32487922705314	-0.8103995559567543	IL1A
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.46632723085997296	1.7801218940459447	-0.4367315309409891	IL1A
KEGG_2021_Human	Pathways in cancer	1/531	0.4935522426966286	0.4935522426966286	1.580293501048218	-0.3089273055464	FGF23
