Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Legionellosis	3/57	3.859950954844004e-05	0.0011065192737219477	63.6031746031746	-112.5302356283168	IL6;TLR4;TNF
KEGG_2021_Human	Malaria	3/50	2.5974439121209737e-05	0.0011065192737219477	73.13981762917933	-125.1475077148889	IL6;TLR4;TNF
KEGG_2021_Human	Cholesterol metabolism	3/50	2.5974439121209737e-05	0.0011065192737219477	73.13981762917933	-125.1475077148889	APOB;APOC3;APOE
KEGG_2021_Human	Inflammatory bowel disease	3/65	5.7322256772471596e-05	0.0012324285206081393	55.34101382488479	-100.98537671170521	IL6;TLR4;TNF
KEGG_2021_Human	Pertussis	3/76	9.159620399517935e-05	0.001312878923930904	46.93737769080235	-88.55605413655218	IL6;TLR4;TNF
KEGG_2021_Human	Lipid and atherosclerosis	4/215	9.035438443106581e-05	0.001312878923930904	24.824644549763033	-68.34725873383007	APOB;IL6;TLR4;TNF
KEGG_2021_Human	Rheumatoid arthritis	3/93	0.00016720908178540931	0.002003519568713429	37.99047619047619	-74.4091590745228	IL6;TLR4;TNF
KEGG_2021_Human	Chagas disease	3/102	0.00021994493140062025	0.002003519568713429	34.497835497835496	-68.58379435140506	IL6;TLR4;TNF
KEGG_2021_Human	Amoebiasis	3/102	0.00021994493140062025	0.002003519568713429	34.497835497835496	-68.58379435140506	IL6;TLR4;TNF
KEGG_2021_Human	Toll-like receptor signaling pathway	3/104	0.0002329673917108638	0.002003519568713429	33.806223479490804	-67.40758155759835	IL6;TLR4;TNF
KEGG_2021_Human	Yersinia infection	3/137	0.0005248515914701949	0.0041033851696760685	25.375266524520256	-52.38188378130509	IL6;TLR4;TNF
KEGG_2021_Human	Non-alcoholic fatty liver disease	3/155	0.0007531180482518497	0.00539734601247159	22.31954887218045	-46.57552582678881	ADIPOQ;IL6;TNF
KEGG_2021_Human	Hepatitis B	3/162	0.000856615716023289	0.0055142955223637805	21.318059299191376	-44.62403509135876	IL6;TLR4;TNF
KEGG_2021_Human	African trypanosomiasis	2/37	0.0008976760152685225	0.0055142955223637805	57.378571428571426	-64.24352876962546	IL6;TNF
KEGG_2021_Human	Graft-versus-host disease	2/42	0.0011566808072543669	0.0056485767026891376	50.175	-57.95352918467438	IL6;TNF
KEGG_2021_Human	NOD-like receptor signaling pathway	3/181	0.0011822602400977265	0.0056485767026891376	18.996789727126806	-40.00053498134924	IL6;TLR4;TNF
KEGG_2021_Human	Influenza A	3/172	0.001019644326496313	0.0056485767026891376	20.0312764158918	-42.078889135072146	IL6;TLR4;TNF
KEGG_2021_Human	Tuberculosis	3/180	0.0011634285381276748	0.0056485767026891376	19.106537530266344	-40.222430877266724	IL6;TLR4;TNF
KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0013867643520264008	0.0062769333828563405	45.59090909090909	-53.767249912981214	ADIPOQ;TNF
KEGG_2021_Human	Pathogenic Escherichia coli infection	3/197	0.0015104299457678824	0.006494848766801895	17.394698085419734	-36.72187076283526	IL6;TLR4;TNF
KEGG_2021_Human	Coronavirus disease	3/232	0.0024164136009215383	0.009895789032345347	14.670617592014972	-30.966105875434415	IL6;TLR4;TNF
KEGG_2021_Human	Salmonella infection	3/249	0.0029568377027043165	0.011558547383298692	13.627177700348431	-28.69609856443984	IL6;TLR4;TNF
KEGG_2021_Human	Adipocytokine signaling pathway	2/69	0.0030959091544989293	0.011576008142909041	29.854477611940297	-38.032897794694755	ADIPOQ;TNF
