Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Hedgehog signaling pathway	3/56	3.659181673321168e-05	0.0003659181673321168	64.81132075471699	-114.1683735093032	IHH;SHH;SMO
KEGG_2021_Human	Proteoglycans in cancer	3/205	0.0016941022902244062	0.00847051145112203	16.68882602545969	-35.25303962280841	IHH;SHH;SMO
KEGG_2021_Human	Basal cell carcinoma	2/63	0.00258752682682323	0.008625089422744099	32.8155737704918	-41.182346051003734	SHH;SMO
KEGG_2021_Human	Axon guidance	2/182	0.020171001667084437	0.05042750416771109	10.955555555555556	-14.770188549056966	SHH;SMO
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.09138288226635771	0.1730079158863509	11.68421052631579	-7.04872976578505	GJA1
KEGG_2021_Human	Gap junction	1/88	0.10380474953181053	0.1730079158863509	10.192848020434228	-6.152535327455873	GJA1
KEGG_2021_Human	Pathways in cancer	2/531	0.13679480156092927	0.19542114508704184	3.5628544423440456	-3.410136075895621	SHH;SMO
KEGG_2021_Human	Gastric cancer	1/149	0.16995776547310146	0.2124472068413768	5.945945945945946	-3.3986573195730956	SHH
KEGG_2021_Human	Huntington disease	1/306	0.32049274018188956	0.35610304464654396	2.8280510018214935	-1.1715156192121785	IFT57
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.45466905008847364	1.7801218940459447	-0.4367315309409891	IFT57
