Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Valine, leucine and isoleucine degradation	3/48	2.2951026382245348e-05	0.00041311847488041626	76.4095238095238	-129.31796657408287	BCKDHA;DLD;MCCC2
KEGG_2021_Human	Propanoate metabolism	2/34	0.0007576510519363511	0.00340942973371358	62.78125	-68.75549505519805	BCKDHA;DLD
KEGG_2021_Human	Citrate cycle (TCA cycle)	2/30	0.0005890383323778795	0.00340942973371358	71.78571428571429	-75.93290601172647	DLD;PC
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	2/30	0.0005890383323778795	0.00340942973371358	71.78571428571429	-75.93290601172647	DLD;GLUL
KEGG_2021_Human	Pyruvate metabolism	2/47	0.001447441406797746	0.005210789064471885	44.57222222222222	-52.81565568615274	DLD;PC
KEGG_2021_Human	Nitrogen metabolism	1/17	0.020858141730383632	0.0625744251911509	55.916666666666664	-26.157848827787358	GLUL
KEGG_2021_Human	Arginine biosynthesis	1/22	0.026917919418171	0.06921750707529685	42.576719576719576	-21.34946103825324	GLUL
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	1/37	0.04489527895199197	0.09147773390691313	24.790123456790123	-13.876145105511855	GLUL
KEGG_2021_Human	Tryptophan metabolism	1/42	0.05082096328161841	0.09147773390691313	21.75338753387534	-12.4264883862275	DLD
KEGG_2021_Human	Glycine, serine and threonine metabolism	1/40	0.04845467179601247	0.09147773390691313	22.874643874643876	-12.969307291652413	DLD
KEGG_2021_Human	Glycolysis / Gluconeogenesis	1/67	0.07995603885498047	0.11993405828247071	13.47138047138047	-8.082458738692866	DLD
KEGG_2021_Human	Lysine degradation	1/63	0.0753492056247738	0.11993405828247071	14.347670250896057	-8.574814690072902	DLD
KEGG_2021_Human	GABAergic synapse	1/89	0.10492639565254669	0.14528270167275695	10.075757575757576	-6.080768259179883	GLUL
KEGG_2021_Human	Glutamatergic synapse	1/114	0.13256015588280526	0.17043448613503534	7.822025565388397	-4.655477238055189	GLUL
KEGG_2021_Human	Necroptosis	1/159	0.18037286671285227	0.2164474400554227	5.562587904360056	-3.1333425612983894	GLUL
KEGG_2021_Human	Huntington disease	1/306	0.32049274018188956	0.3605543327046258	2.8280510018214935	-1.1715156192121785	DNAI1
KEGG_2021_Human	Amyotrophic lateral sclerosis	1/364	0.3695602254440061	0.39129906223482996	2.3584328129782675	-0.8341701676241932	DNAI1
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.45466905008847364	1.7801218940459447	-0.4367315309409891	DNAI1
