Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Autophagy	3/137	0.0005248515914701949	0.009400425131163924	25.375266524520256	-52.38188378130509	PTEN;TSC1;TSC2
KEGG_2021_Human	mTOR signaling pathway	3/154	0.0007390260491982426	0.009400425131163924	22.47019867549669	-46.86692877135684	PTEN;TSC1;TSC2
KEGG_2021_Human	Cellular senescence	3/156	0.0007673816433603202	0.009400425131163924	22.170868347338935	-46.2873867313738	PTEN;TSC1;TSC2
KEGG_2021_Human	Human papillomavirus infection	4/331	0.0004777466484480537	0.009400425131163924	15.781855249745158	-43.81753827074924	PTEN;TSC1;TSC2;UBE3A
KEGG_2021_Human	p53 signaling pathway	2/73	0.0034588938624005605	0.03389715985152549	28.158450704225352	-36.181927711809635	PTEN;TSC2
KEGG_2021_Human	Serotonergic synapse	2/113	0.008111349626545349	0.04416179241119134	17.92117117117117	-24.127023560492017	HTR2A;TPH2
KEGG_2021_Human	PI3K-Akt signaling pathway	3/354	0.007955391465782094	0.04416179241119134	9.422466422466423	-19.140881053489387	PTEN;TSC1;TSC2
KEGG_2021_Human	Longevity regulating pathway	2/102	0.006650847322673755	0.04416179241119134	19.92	-26.61700675496218	TSC1;TSC2
KEGG_2021_Human	Choline metabolism in cancer	2/98	0.0061532112744065075	0.04416179241119134	20.760416666666668	-27.64199341159925	TSC1;TSC2
KEGG_2021_Human	AMPK signaling pathway	2/120	0.009109920890125906	0.04463861236161694	16.843220338983052	-22.75171510512794	TSC1;TSC2
KEGG_2021_Human	Insulin signaling pathway	2/137	0.011753397776716717	0.052356044641738105	14.690740740740742	-19.931093924152265	TSC1;TSC2
KEGG_2021_Human	Phospholipase D signaling pathway	2/148	0.0136245920729854	0.055633750964690386	13.565068493150685	-18.413416454449223	TSC1;TSC2
KEGG_2021_Human	Human cytomegalovirus infection	2/225	0.029995320515188703	0.10351374822636128	8.794843049327355	-11.607417281005194	TSC1;TSC2
KEGG_2021_Human	Thermogenesis	2/232	0.03174764714886429	0.10351374822636128	8.519565217391305	-11.194266119915625	TSC1;TSC2
KEGG_2021_Human	Folate biosynthesis	1/26	0.03174141642153645	0.10351374822636128	35.74666666666667	-18.6524135039421	TPH2
KEGG_2021_Human	Calcium signaling pathway	2/240	0.03380040758411797	0.10351374822636128	8.224789915966387	-10.74923161741357	CHRNA7;HTR2A
KEGG_2021_Human	Tryptophan metabolism	1/42	0.05082096328161841	0.13834595559996124	21.75338753387534	-12.4264883862275	TPH2
KEGG_2021_Human	Nicotine addiction	1/40	0.04845467179601247	0.13834595559996124	22.874643874643876	-12.969307291652413	CHRNA7
KEGG_2021_Human	Neuroactive ligand-receptor interaction	2/341	0.06390297287134222	0.16480240372082994	5.699852507374631	-6.82883638517627	CHRNA7;HTR2A
KEGG_2021_Human	Endometrial cancer	1/58	0.06956147443988561	0.17042203005327267	15.61598440545809	-9.271975415581295	PTEN
KEGG_2021_Human	Arachidonic acid metabolism	1/61	0.073038012879974	0.17042203005327267	14.829629629629629	-8.841826114974799	CYP4F3
KEGG_2021_Human	Glioma	1/75	0.0891077855134448	0.1746512596063518	12.003003003003004	-7.236197160831004	PTEN
KEGG_2021_Human	Central carbon metabolism in cancer	1/70	0.08339759626885078	0.1746512596063518	12.880837359098228	-7.74542097629872	PTEN
KEGG_2021_Human	Melanoma	1/72	0.0856855265026792	0.1746512596063518	12.514866979655713	-7.534346814915346	PTEN
KEGG_2021_Human	Inositol phosphate metabolism	1/73	0.0868275630671275	0.1746512596063518	12.339506172839506	-7.43259286356604	PTEN
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	1/98	0.11496450084552494	0.1817180819816362	9.130584192439862	-5.49346810373269	HTR2A
KEGG_2021_Human	Prostate cancer	1/97	0.11385418156418702	0.1817180819816362	9.226851851851851	-5.553951626329874	PTEN
KEGG_2021_Human	Phosphatidylinositol signaling system	1/97	0.11385418156418702	0.1817180819816362	9.226851851851851	-5.553951626329874	PTEN
KEGG_2021_Human	Gap junction	1/88	0.10380474953181053	0.1817180819816362	10.192848020434228	-6.152535327455873	HTR2A
KEGG_2021_Human	Small cell lung cancer	1/92	0.10828375753966943	0.1817180819816362	9.739926739926739	-5.8737398650795125	PTEN
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.10492639565254669	0.1817180819816362	10.075757575757576	-6.080768259179883	PTEN
KEGG_2021_Human	Herpes simplex virus 1 infection	2/498	0.12295964829332588	0.18708946473515806	3.816532258064516	-3.814605004177811	TSC1;TSC2
KEGG_2021_Human	Insulin resistance	1/108	0.12599902727061665	0.18708946473515806	8.2668743509865	-4.943743954376122	PTEN
KEGG_2021_Human	Cholinergic synapse	1/113	0.1314697223892576	0.18947107050216538	7.892857142857143	-4.701617375992292	CHRNA7
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.14015875566728583	0.19077163965825014	7.359259259259259	-4.351741094826131	TSC2
KEGG_2021_Human	Sphingolipid signaling pathway	1/119	0.13799386385009413	0.19077163965825014	7.4858757062146895	-4.435243302362896	PTEN
KEGG_2021_Human	FoxO signaling pathway	1/131	0.1509099928727911	0.1998537743450477	6.7846153846153845	-3.968927686510734	PTEN
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	0.16048249753809815	0.20693795735175816	6.338129496402877	-3.6670604531534	UBE3A
KEGG_2021_Human	Breast cancer	1/147	0.16786050842791683	0.210901664435075	6.0289193302891935	-3.455697502915966	PTEN
KEGG_2021_Human	Hepatocellular carcinoma	1/168	0.18964573513289215	0.23231602553779288	5.256819693945443	-2.919648521708157	PTEN
KEGG_2021_Human	Focal adhesion	1/201	0.22284403856827387	0.25618583331640965	4.371111111111111	-2.2907190203417165	PTEN
KEGG_2021_Human	Diabetic cardiomyopathy	1/203	0.22481613944093093	0.25618583331640965	4.326732673267327	-2.2588473265567357	PTEN
KEGG_2021_Human	Viral carcinogenesis	1/203	0.22481613944093093	0.25618583331640965	4.326732673267327	-2.2588473265567357	UBE3A
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	1/219	0.24043153000367978	0.2677532947768252	4.001019367991845	-2.0240281738454993	PTEN
KEGG_2021_Human	Chemical carcinogenesis	1/239	0.2595523897792453	0.28262371331517816	3.6554621848739495	-1.7734497985532327	CHRNA7
KEGG_2021_Human	MicroRNAs in cancer	1/310	0.3239838755949599	0.3451132587859355	2.7900035958288387	-1.143955577607994	PTEN
KEGG_2021_Human	Alzheimer disease	1/369	0.3736370340305108	0.3895364822871283	2.32487922705314	-0.8103995559567543	CHRNA7
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.4641413219653168	1.7801218940459447	-0.4367315309409891	CHRNA7
KEGG_2021_Human	Pathways in cancer	1/531	0.4935522426966286	0.4935522426966286	1.580293501048218	-0.3089273055464	PTEN
