PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
38035154	PMC10683166	0	0	{}	64
37344433	PMC10901717	2	2	{'1401': ('CRP', 1, 9606.0), '5741': ('PTH', 1, 9606.0)}	655
16778601	PMC3110960	25	7	{'1277': ('COL1A1', 7, 9606.0), '1278': ('COL1A2', 10, 9606.0), '1836': ('SLC26A2', 2, 9606.0), '2261': ('FGFR3', 1, 9606.0), '249': ('ALPL', 3, 9606.0), '760': ('CA2', 1, 9606.0), '5251': ('PHEX', 1, 9606.0)}	978
22107750	PMC3270005	51	10	{'60681': ('FKBP10', 32, 9606.0), '1277': ('COL1A1', 1, 9606.0), '1278': ('COL1A2', 1, 9606.0), '10491': ('CRTAP', 2, 9606.0), '64175': ('P3H1', 2, 9606.0), '5479': ('PPIB', 2, 9606.0), '121340': ('SP7', 2, 9606.0), '871': ('SERPINH1', 6, 9606.0), '5176': ('SERPINF1', 2, 9606.0), '213': ('ALB', 1, 9606.0)}	921
22375084	PMC3284715	11	4	{'2261': ('FGFR3', 4, 9606.0), '2318': ('FLNC', 1, 9606.0), '5781': ('PTPN11', 2, 9606.0), '10076': ('PTPRU', 4, 9606.0)}	632
23301918	PMC3786543	41	5	{'64175': ('P3H1', 20, 9606.0), '1277': ('COL1A1', 6, 9606.0), '1278': ('COL1A2', 5, 9606.0), '10491': ('CRTAP', 5, 9606.0), '5479': ('PPIB', 5, 9606.0)}	590
25995811	PMC4431412	6	4	{'1277': ('COL1A1', 2, 9606.0), '1278': ('COL1A2', 2, 9606.0), '5066': ('PAM', 1, 9606.0), '5741': ('PTH', 1, 9606.0)}	333
26401205	PMC4561136	4	4	{'1277': ('COL1A1', 1, 9606.0), '1278': ('COL1A2', 1, 9606.0), '10491': ('CRTAP', 1, 9606.0), '64175': ('P3H1', 1, 9606.0)}	653
26491526	PMC4594985	3	2	{'1277': ('COL1A1', 2, 9606.0), '1278': ('COL1A2', 1, 9606.0)}	155
26834922	PMC4725658	1	1	{'1401': ('CRP', 1, 9606.0)}	642
