PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
23074680	PMC3447232	0	0	{}	30
32141180	PMC7217177	23	10	{'4854': ('NOTCH3', 12, 9606.0), '8085': ('KMT2D', 1, 9606.0), '8481': ('OFD1', 1, 9606.0), '18131': ('Notch3', 3, 10090.0), '5310': ('PKD1', 1, 9606.0), '23193': ('GANAB', 1, 9606.0), '5314': ('PKHD1', 1, 9606.0), '5311': ('PKD2', 1, 9606.0), '51726': ('DNAJB11', 1, 9606.0), '199221': ('DZIP1L', 1, 9606.0)}	13
33042242	PMC7519747	7	3	{'4763': ('NF1', 3, 9606.0), '4854': ('NOTCH3', 3, 9606.0), '5351': ('PLOD1', 1, 9606.0)}	11
33519922	PMC7841456	220	32	{'18131': ('Notch3', 53, 10090.0), '21943': ('Tnfsf11', 13, 10090.0), '4851': ('NOTCH1', 10, 9606.0), '4855': ('NOTCH4', 4, 9606.0), '16449': ('Jag1', 7, 10090.0), '16450': ('Jag2', 2, 10090.0), '13388': ('Dll1', 5, 10090.0), '13389': ('Dll3', 2, 10090.0), '54485': ('Dll4', 3, 10090.0), '13645': ('Egf', 6, 10090.0), '1950': ('EGF', 13, 9606.0), '18128': ('Notch1', 15, 10090.0), '19664': ('Rbpj', 15, 10090.0), '18129': ('Notch2', 15, 10090.0), '4853': ('NOTCH2', 10, 9606.0), '4854': ('NOTCH3', 13, 9606.0), '18132': ('Notch4', 1, 10090.0), '13386': ('Dlk1', 3, 10090.0), '15205': ('Hes1', 2, 10090.0), '227325': ('Dner', 3, 10090.0), '53870': ('Cntn6', 2, 10090.0), '12805': ('Cntn1', 1, 10090.0), '50530': ('Mfap5', 2, 10090.0), '17150': ('Mfap2', 1, 10090.0), '101351': ('Eogt', 1, 0.0), '71832': ('Csl', 4, 10090.0), '18383': ('Tnfrsf11b', 5, 10090.0), '19226': ('Pth', 2, 10090.0), '15213': ('Hey1', 1, 10090.0), '15214': ('Hey2', 1, 10090.0), '56198': ('Heyl', 1, 10090.0), '59287': ('Ncstn', 4, 10090.0)}	0
33860007	PMC8043348	24	5	{'18131': ('Notch3', 20, 10090.0), '18128': ('Notch1', 1, 10090.0), '18132': ('Notch4', 1, 10090.0), '56210': ('Rev1', 1, 10090.0), '19714': ('Rev3l', 1, 10090.0)}	34
35536858	PMC9089911	288	11	{'4854': ('NOTCH3', 58, 9606.0), '18131': ('Notch3', 188, 10090.0), '18128': ('Notch1', 4, 10090.0), '18129': ('Notch2', 10, 10090.0), '18132': ('Notch4', 4, 10090.0), '19664': ('Rbpj', 2, 10090.0), '59287': ('Ncstn', 1, 10090.0), '268373': ('Ppia', 4, 10090.0), '67671': ('Rpl38', 9, 10090.0), '21943': ('Tnfsf11', 5, 10090.0), '16467': ('Atcay', 3, 10090.0)}	26
8574426	None	0	0	{}	32
9188658	None	0	0	{}	9
10198160	None	4	3	{'2332': ('FMR1', 1, 9606.0), '2477': ('FRAXA', 1, 0.0), '2481': ('FRAXE', 2, 0.0)}	37
11178743	None	4	2	{'3251': ('HPRT1', 1, 9606.0), '116716': ('Ihtw1', 3, 0.0)}	38
15666314	None	0	0	{}	16
16912705	None	1	1	{'84295': ('PHF6', 1, 9606.0)}	5
18230893	None	0	0	{}	3
18400577	None	0	0	{}	15
21671395	None	0	0	{}	23
22720776	None	14	4	{'84295': ('PHF6', 11, 9606.0), '1108': ('CHD4', 1, 9606.0), '3065': ('HDAC1', 1, 9606.0), '5928': ('RBBP4', 1, 9606.0)}	36
23696373	None	0	0	{}	18
23962060	None	0	0	{}	6
24311540	None	0	0	{}	19
25821090	None	0	0	{}	2
26754023	None	3	1	{'4854': ('NOTCH3', 3, 9606.0)}	10
27911244	None	0	0	{}	21
28512196	None	1	1	{'4854': ('NOTCH3', 1, 9606.0)}	4
29979900	None	1	1	{'7040': ('TGFB1', 1, 9606.0)}	7
31838470	None	2	1	{'4854': ('NOTCH3', 2, 9606.0)}	8
32060876	None	0	0	{}	17
32399860	None	5	1	{'84295': ('PHF6', 5, 9606.0)}	25
32994169	None	24	5	{'14601': ('Ghrh', 4, 10090.0), '14599': ('Gh', 7, 10090.0), '16000': ('Igf1', 4, 10090.0), '70998': ('Phf6', 7, 10090.0), '216233': ('Socs2', 2, 10090.0)}	24
34121137	None	1	1	{'4854': ('NOTCH3', 1, 9606.0)}	27
34172679	None	1	1	{'4854': ('NOTCH3', 1, 9606.0)}	33
35128567	None	0	0	{}	12
35760307	None	10	4	{'18131': ('Notch3', 5, 10090.0), '13406': ('Dmp1', 1, 10090.0), '21345': ('Tagln', 2, 10090.0), '12562': ('Cdh5', 2, 10090.0)}	22
37704069	None	14	1	{'18131': ('Notch3', 14, 10090.0)}	31
37921375	None	26	8	{'433759': ('Hdac1', 6, 10090.0), '15182': ('Hdac2', 6, 10090.0), '18128': ('Notch1', 6, 10090.0), '3065': ('HDAC1', 2, 0.0), '3066': ('HDAC2', 2, 0.0), '38565': ('HDAC1', 1, 7227.0), '31293': ('N', 2, 7227.0), '4851': ('NOTCH1', 1, 9606.0)}	35
25394726	PMC5589071	6	2	{'4854': ('NOTCH3', 5, 9606.0), '4853': ('NOTCH2', 1, 9606.0)}	28
27336130	PMC7820621	9	1	{'4854': ('NOTCH3', 9, 9606.0)}	1
28790575	PMC5531898	0	0	{}	29
30042232	PMC6130932	9	4	{'4854': ('NOTCH3', 3, 9606.0), '12096': ('Bglap', 1, 10090.0), '21943': ('Tnfsf11', 4, 10090.0), '18383': ('Tnfrsf11b', 1, 10090.0)}	14
31188489	PMC6778702	12	5	{'18131': ('Notch3', 7, 10090.0), '15205': ('Hes1', 1, 10090.0), '15213': ('Hey1', 1, 10090.0), '15214': ('Hey2', 1, 10090.0), '21943': ('Tnfsf11', 2, 10090.0)}	20
