PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37628876	PMC10454024	138	17	{'332396': ('Kcnk18', 18, 10090.0), '1453': ('CSNK1D', 5, 9606.0), '4854': ('NOTCH3', 11, 9606.0), '773': ('CACNA1A', 16, 9606.0), '12286': ('Cacna1a', 1, 10090.0), '12310': ('Calca', 6, 10090.0), '477': ('ATP1A2', 33, 9606.0), '98660': ('Atp1a2', 2, 10090.0), '14788': ('Gpr162', 2, 10090.0), '6323': ('SCN1A', 25, 9606.0), '20265': ('Scn1a', 6, 10090.0), '1956': ('EGFR', 3, 9606.0), '16526': ('Kcnk2', 1, 10090.0), '72258': ('Kcnk10', 1, 10090.0), '796': ('CALCA', 4, 9606.0), '2915': ('GRM5', 1, 9606.0), '112476': ('PRRT2', 3, 9606.0)}	6
21818120	PMC3278723	298	22	{'18627': ('Per2', 64, 10090.0), '12575': ('Cdkn1a', 30, 10090.0), '12443': ('Ccnd1', 3, 10090.0), '12576': ('Cdkn1b', 2, 10090.0), '12753': ('Clock', 32, 10090.0), '16870': ('Lhx2', 91, 10090.0), '18143': ('Npas2', 1, 10090.0), '11865': ('Arntl', 6, 10090.0), '18626': ('Per1', 5, 10090.0), '8864': ('PER2', 26, 9606.0), '12952': ('Cry1', 2, 10090.0), '12953': ('Cry2', 2, 10090.0), '19883': ('Rora', 4, 10090.0), '217166': ('Nr1d1', 15, 10090.0), '19013': ('Ppara', 1, 10090.0), '19016': ('Pparg', 1, 10090.0), '22390': ('Wee1', 1, 10090.0), '22060': ('Trp53-ps', 5, 10090.0), '17869': ('Myc', 2, 10090.0), '18538': ('Pcna', 3, 10090.0), '12566': ('Cdk2', 1, 10090.0), '12567': ('Cdk4', 1, 10090.0)}	37
24765233	PMC3997296	12	4	{'8864': ('PER2', 4, 9606.0), '3060': ('HCRT', 2, 9606.0), '5020': ('OXT', 3, 9606.0), '116': ('ADCYAP1', 3, 9606.0)}	11
26579436	PMC4629216	286	44	{'9575': ('CLOCK', 67, 9606.0), '406': ('ARNTL', 13, 9606.0), '313641': ('Hspg2', 7, 10116.0), '149420': ('PDIK1L', 4, 9606.0), '6095': ('RORA', 6, 9606.0), '217166': ('Nr1d1', 15, 10090.0), '100885779': ('LINC-ROR', 3, 9606.0), '1581': ('CYP7A1', 7, 9606.0), '20186': ('Nr1h4', 4, 10090.0), '26424': ('Nr5a2', 3, 10090.0), '13122': ('Cyp7a1', 11, 10090.0), '18171': ('Nr1i2', 1, 10090.0), '22337': ('Vdr', 1, 10090.0), '227289': ('Gpbar1', 2, 10090.0), '23957': ('Nr0b2', 5, 10090.0), '3630': ('INS', 30, 9606.0), '19883': ('Rora', 2, 10090.0), '2641': ('GCG', 2, 9606.0), '2309': ('FOXO3', 3, 9606.0), '11865': ('Arntl', 4, 10090.0), '20526': ('Slc2a2', 2, 10090.0), '2688': ('GH1', 3, 9606.0), '3952': ('LEP', 8, 9606.0), '24536': ('Lepr', 2, 10116.0), '25608': ('Lep', 5, 10116.0), '25125': ('Stat3', 1, 10116.0), '16846': ('Lep', 31, 10090.0), '16847': ('Lepr', 1, 10090.0), '8864': ('PER2', 4, 9606.0), '8841': ('HDAC3', 4, 9606.0), '23411': ('SIRT1', 5, 9606.0), '9734': ('HDAC9', 1, 9606.0), '12753': ('Clock', 4, 10090.0), '81800': ('St13', 2, 10116.0), '58991': ('Ghrl', 4, 10090.0), '15357': ('Hmgcr', 1, 10090.0), '13170': ('Dbp', 4, 10090.0), '21685': ('Tef', 3, 10090.0), '217082': ('Hlf', 3, 10090.0), '12355': ('Nr1i3', 2, 10090.0), '54486': ('Hpgds', 1, 10090.0), '228005': ('Ppig', 1, 10090.0), '20859': ('Sult2a1', 2, 10090.0), '1806': ('DPYD', 2, 9606.0)}	3
27609640	PMC5016722	355	13	{'5187': ('PER1', 77, 9606.0), '8864': ('PER2', 104, 9606.0), '18626': ('Per1', 67, 10090.0), '18627': ('Per2', 78, 10090.0), '14910': ('Gt(ROSA)26Sor', 12, 10090.0), '12234': ('Btrc', 5, 10090.0), '68350': ('Mul1', 1, 10090.0), '12953': ('Cry2', 1, 10090.0), '12952': ('Cry1', 1, 10090.0), '16878': ('Lif', 3, 10090.0), '21374': ('Tbp', 2, 10090.0), '11461': ('Actb', 3, 10090.0), '18655': ('Pgk1', 1, 10090.0)}	31
28338621	PMC6154583	71	11	{'1432': ('MAPK14', 33, 9606.0), '1452': ('CSNK1A1', 12, 9606.0), '537': ('ATP6AP1', 17, 9606.0), '5601': ('MAPK9', 1, 9606.0), '5602': ('MAPK10', 1, 9606.0), '8767': ('RIPK2', 1, 9606.0), '3932': ('LCK', 2, 9606.0), '80235': ('PIGZ', 1, 9606.0), '673': ('BRAF', 1, 9606.0), '373156': ('GSTK1', 1, 9606.0), '5599': ('MAPK8', 1, 9606.0)}	38
31299902	PMC6734414	160	18	{'24241': ('Calca', 2, 10116.0), '796': ('CALCA', 1, 9606.0), '773': ('CACNA1A', 11, 9606.0), '477': ('ATP1A2', 42, 9606.0), '6323': ('SCN1A', 9, 9606.0), '20512': ('Slc1a3', 2, 10090.0), '20511': ('Slc1a2', 6, 10090.0), '104318': ('Csnk1d', 21, 10090.0), '18627': ('Per2', 1, 10090.0), '12286': ('Cacna1a', 33, 10090.0), '20454': ('St3gal5', 4, 10090.0), '14810': ('Grin1', 3, 10090.0), '12310': ('Calca', 17, 10090.0), '14281': ('Fos', 3, 10090.0), '16176': ('Il1b', 1, 10090.0), '16193': ('Il6', 1, 10090.0), '21926': ('Tnf', 2, 10090.0), '108058': ('Camk2d', 1, 10090.0)}	4
33217322	PMC7878342	1039	32	{'48448': ('CkIIalpha', 64, 7227.0), '33571': ('tim', 384, 7227.0), '38872': ('Clk', 155, 7227.0), '31251': ('per', 194, 7227.0), '21853': ('Timeless', 39, 10090.0), '83508': ('Timeless', 25, 10116.0), '34167': ('emb', 31, 7227.0), '60447': ('Clock', 5, 10116.0), '12753': ('Clock', 3, 10090.0), '40162': ('cyc', 18, 7227.0), '40160': ('Kap-alpha1', 3, 7227.0), '43673': ('dco', 12, 7227.0), '32221': ('CkIalpha', 4, 7227.0), '31248': ('sgg', 7, 7227.0), '49260': ('Pp1-87B', 5, 7227.0), '45959': ('mts', 1, 0.0), '47877': ('tws', 4, 0.0), '42305': ('cry', 4, 7227.0), '33705': ('jet', 4, 7227.0), '43193': ('Pdf', 10, 7227.0), '103573': ('Xpo1', 5, 10090.0), '85252': ('Xpo1', 2, 10116.0), '36927': ('GstS1', 23, 7227.0), '34096': ('Cka', 3, 0.0), '42509': ('Usp8', 2, 7227.0), '41615': ('timeout', 2, 7227.0), '81650': ('Csnk2b', 1, 10116.0), '11865': ('Arntl', 2, 10090.0), '44920': ('Hsp70Ab', 3, 7227.0), '16059': ('Igh-V7183', 14, 10090.0), '35293': ('neb', 9, 7227.0), '15511': ('Hspa1b', 1, 10090.0)}	30
36345502	PMC9636574	301	52	{'12753': ('Clock', 97, 10090.0), '9575': ('CLOCK', 5, 9606.0), '406': ('ARNTL', 7, 9606.0), '1407': ('CRY1', 2, 9606.0), '1408': ('CRY2', 1, 9606.0), '148523': ('CIART', 3, 9606.0), '9734': ('HDAC9', 1, 9606.0), '353187': ('Nr1d2', 6, 10090.0), '100885779': ('LINC-ROR', 3, 9606.0), '1119': ('CHKA', 8, 9606.0), '68350': ('Mul1', 2, 10090.0), '12234': ('Btrc', 1, 10090.0), '18627': ('Per2', 16, 10090.0), '63840': ('Per2', 2, 10116.0), '56637': ('Gsk3b', 6, 10090.0), '11865': ('Arntl', 11, 10090.0), '12568': ('Cdk5', 8, 10090.0), '8864': ('PER2', 1, 9606.0), '12952': ('Cry1', 8, 10090.0), '50789': ('Fbxl3', 9, 10090.0), '30044': ('Opn4', 6, 10090.0), '60447': ('Clock', 3, 10116.0), '14799': ('Gria1', 4, 10090.0), '12424': ('Cck', 7, 10090.0), '18143': ('Npas2', 7, 10090.0), '112077': ('Mop3', 2, 10090.0), '18626': ('Per1', 14, 10090.0), '18628': ('Per3', 1, 10090.0), '8863': ('PER3', 1, 9606.0), '17161': ('Maoa', 3, 10090.0), '12953': ('Cry2', 8, 10090.0), '217166': ('Nr1d1', 8, 10090.0), '19883': ('Rora', 3, 10090.0), '11998': ('Avp', 1, 10090.0), '229599': ('Ciart', 5, 10090.0), '14815': ('Nr3c1', 1, 10090.0), '2932': ('GSK3B', 1, 9606.0), '84027': ('Gsk3b', 2, 10116.0), '26224': ('FBXL3', 1, 9606.0), '21402': ('Skp1a', 1, 10090.0), '26965': ('Cul1', 1, 10090.0), '17311': ('Kitl', 1, 10090.0), '306129': ('Fbxl3', 1, 0.0), '8841': ('HDAC3', 1, 9606.0), '15183': ('Hdac3', 1, 10090.0), '1020': ('CDK5', 8, 9606.0), '140908': ('Cdk5', 2, 10116.0), '116671': ('Cdk5r1', 1, 10116.0), '12569': ('Cdk5r1', 2, 10090.0), '29657': ('Arntl', 4, 10116.0), '111519': ('Igl', 2, 10090.0), '12322': ('Camk2a', 1, 10090.0)}	8
10470086	None	2	1	{'4137': ('MAPT', 2, 9606.0)}	16
