PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37968664	PMC10647178	164	14	{'7276': ('TTR', 19, 9606.0), '6567': ('SLC16A2', 15, 9606.0), '1734': ('DIO2', 36, 9606.0), '1735': ('DIO3', 13, 9606.0), '5228': ('PGF', 13, 9606.0), '947': ('CD34', 7, 9606.0), '7422': ('VEGFA', 16, 9606.0), '7067': ('THRA', 14, 9606.0), '7068': ('THRB', 13, 9606.0), '2335': ('FN1', 1, 9606.0), '9572': ('NR1D1', 2, 9606.0), '101085927': ('TTR', 9, 9685.0), '3091': ('HIF1A', 5, 9606.0), '2321': ('FLT1', 1, 9606.0)}	0
19004874	PMC2602786	268	15	{'79048': ('SECISBP2', 230, 9606.0), '55829': ('SELENOS', 12, 9606.0), '57190': ('SELENON', 1, 9606.0), '60678': ('EEFSEC', 1, 9606.0), '6156': ('RPL30', 2, 9606.0), '54952': ('TRNAU1AP', 1, 9606.0), '1734': ('DIO2', 1, 9606.0), '6414': ('SELENOP', 1, 9606.0), '2597': ('GAPDH', 3, 9606.0), '3308': ('HSPA4', 4, 9606.0), '6607': ('SMN2', 1, 9606.0), '10587': ('TXNRD2', 3, 9606.0), '2879': ('GPX4', 3, 9606.0), '2876': ('GPX1', 3, 9606.0), '8165': ('AKAP1', 2, 9606.0)}	17
29973617	PMC6031622	208	11	{'7253': ('TSHR', 46, 9606.0), '1734': ('DIO2', 102, 9606.0), '79048': ('SECISBP2', 9, 9606.0), '7173': ('TPO', 7, 9606.0), '7038': ('TG', 6, 9606.0), '7200': ('TRH', 5, 9606.0), '22095': ('Tshr', 16, 10090.0), '13371': ('Dio2', 13, 10090.0), '116369': ('SLC26A8', 2, 9606.0), '2597': ('GAPDH', 1, 9606.0), '72472': ('Slc16a10', 1, 10090.0)}	6
2358611	None	0	0	{}	9
7868079	None	3	1	{'8836': ('GGH', 3, 9606.0)}	2
8045996	None	2	2	{'213': ('ALB', 1, 9606.0), '590': ('BCHE', 1, 9606.0)}	15
8333797	None	0	0	{}	4
8427195	None	0	0	{}	1
8719443	None	7	1	{'8836': ('GGH', 7, 9606.0)}	12
16228000	None	10	3	{'79048': ('SECISBP2', 6, 9606.0), '17733': ('TrnI', 1, 10090.0), '1734': ('DIO2', 3, 9606.0)}	7
17901054	None	8	1	{'79048': ('SECISBP2', 8, 9606.0)}	14
20501692	None	12	2	{'79048': ('SECISBP2', 10, 9606.0), '6414': ('SELENOP', 2, 9606.0)}	18
21670677	None	2	2	{'57190': ('SELENON', 1, 9606.0), '79048': ('SECISBP2', 1, 9606.0)}	5
24951271	None	0	0	{}	13
29660205	None	0	0	{}	11
17318265	PMC1797602	10	4	{'20502': ('Slc16a2', 7, 10090.0), '6567': ('SLC16A2', 1, 9606.0), '22044': ('Trh', 1, 10090.0), '64011': ('Nrgn', 1, 10090.0)}	8
29882503	PMC6154453	4	1	{'79048': ('SECISBP2', 4, 9606.0)}	16
32295391	PMC7409586	6	3	{'79048': ('SECISBP2', 2, 9606.0), '51091': ('SEPSECS', 2, 9606.0), '7234': ('TRU-TCA1-1', 2, 9606.0)}	10
32718224	PMC7891200	8	2	{'1733': ('DIO1', 6, 9606.0), '13370': ('Dio1', 2, 10090.0)}	3
34128397	PMC8917882	6	2	{'1733': ('DIO1', 3, 9606.0), '7173': ('TPO', 3, 9606.0)}	19
