PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
38590735	PMC10999791	15	2	{'9342': ('SNAP29', 14, 9606.0), '9622': ('KLK4', 1, 9606.0)}	10
20305790	PMC2841205	437	41	{'9342': ('SNAP29', 150, 9606.0), '100170220': ('SNAR-E', 13, 9606.0), '10938': ('EHD1', 18, 9606.0), '7018': ('TF', 28, 9606.0), '3688': ('ITGB1', 47, 9606.0), '108124': ('Napa', 18, 10090.0), '8775': ('NAPA', 2, 9606.0), '1769': ('DNAH8', 2, 9606.0), '4905': ('NSF', 1, 9606.0), '18195': ('Nsf', 5, 10090.0), '8773': ('SNAP23', 9, 9606.0), '6616': ('SNAP25', 13, 9606.0), '116841': ('SNAP47', 8, 9606.0), '6804': ('STX1A', 2, 9606.0), '6844': ('VAMP2', 1, 9606.0), '116500': ('Snap29', 2, 0.0), '7020': ('TFAP2A', 4, 9606.0), '5864': ('RAB3A', 2, 9606.0), '30846': ('EHD2', 6, 9606.0), '851606': ('EHD3', 1, 0.0), '30844': ('EHD4', 6, 9606.0), '5594': ('MAPK1', 11, 9606.0), '30845': ('EHD3', 6, 9606.0), '2801': ('GOLGA2', 4, 9606.0), '2592': ('GALT', 3, 9606.0), '8411': ('EEA1', 8, 9606.0), '8766': ('RAB11A', 8, 9606.0), '5595': ('MAPK3', 1, 9606.0), '2152': ('F3', 2, 9606.0), '2335': ('FN1', 9, 9606.0), '5747': ('PTK2', 21, 9606.0), '19303': ('Pxn', 5, 10090.0), '14083': ('Ptk2', 5, 10090.0), '20779': ('Src', 2, 10090.0), '100125849': ('Sh3', 1, 10090.0), '12927': ('Bcar1', 4, 10090.0), '12928': ('Crk', 1, 10090.0), '11651': ('Akt1', 1, 10090.0), '22330': ('Vcl', 1, 10090.0), '22319': ('Vamp3', 5, 10090.0), '2597': ('GAPDH', 1, 9606.0)}	12
21816950	PMC3209647	171	15	{'558335': ('abca12', 57, 0.0), '553460': ('snap29', 27, 0.0), '26154': ('ABCA12', 39, 9606.0), '74591': ('Abca12', 14, 10090.0), '9342': ('SNAP29', 16, 9606.0), '424011': ('ABCA12', 3, 0.0), '89845': ('ABCC10', 1, 9606.0), '27421': ('Abcc6', 1, 10090.0), '402117': ('VWC2L', 1, 9606.0), '580': ('BARD1', 1, 9606.0), '57934': ('actb1', 4, 7955.0), '67474': ('Snap29', 2, 10090.0), '393279': ('ap1s1', 3, 0.0), '421456': ('ABCC10', 1, 0.0), '368': ('ABCC6', 1, 9606.0)}	21
30718891	PMC6361908	250	32	{'100170220': ('SNAR-E', 25, 9606.0), '553460': ('snap29', 59, 0.0), '447857': ('gtf2h1', 2, 7955.0), '336526': ('b3gnt5a', 1, 7955.0), '30712': ('snap25a', 6, 7955.0), '9342': ('SNAP29', 50, 9606.0), '55014': ('STX17', 3, 9606.0), '8673': ('VAMP8', 1, 9606.0), '37774': ('Snap29', 20, 7227.0), '8775': ('NAPA', 1, 9606.0), '6616': ('SNAP25', 2, 9606.0), '36080': ('Syb', 1, 7227.0), '317743': ('gapdh', 4, 7955.0), '393159': ('snap23.1', 3, 0.0), '641321': ('snap23.2', 3, 0.0), '30711': ('snap25b', 3, 0.0), '751727': ('snap47', 4, 0.0), '84557': ('MAP1LC3A', 1, 9606.0), '23636': ('NUP62', 3, 9606.0), '836': ('CASP3', 2, 9606.0), '30147': ('isl1', 7, 7955.0), '25012': ('Snap25', 11, 10116.0), '24225': ('Bdnf', 15, 10116.0), '116500': ('Snap29', 5, 0.0), '64444': ('Isl1', 1, 10116.0), '6845': ('VAMP7', 2, 9606.0), '57724': ('EPG5', 5, 9606.0), '58118': ('bdnf', 2, 7955.0), '566928': ('neb', 4, 7955.0), '18226': ('Nup62', 1, 10090.0), '12367': ('Casp3', 2, 10090.0), '17928': ('Myog', 1, 10090.0)}	7
31633066	PMC6789041	239	13	{'67474': ('Snap29', 131, 10090.0), '116500': ('Snap29', 18, 0.0), '9342': ('SNAP29', 62, 9606.0), '111334': ('Cd1', 15, 10090.0), '910': ('CD1B', 3, 9606.0), '268890': ('Lsamp', 1, 10090.0), '17996': ('Neb', 2, 10090.0), '83395': ('Sp6', 1, 10090.0), '11461': ('Actb', 2, 10090.0), '680427': ('Tbr1', 1, 10116.0), '314423': ('Bcl11b', 1, 10116.0), '19699': ('Reln', 1, 10090.0), '212712': ('Satb2', 1, 10090.0)}	2
33718375	PMC7945952	414	49	{'9342': ('SNAP29', 137, 9606.0), '53612': ('Vti1b', 36, 10090.0), '53407': ('STX18', 25, 9606.0), '6811': ('STX5', 14, 9606.0), '9554': ('SEC22B', 23, 9606.0), '416766': ('SNAP29', 5, 0.0), '67474': ('Snap29', 38, 10090.0), '20955': ('Vamp7', 1, 10090.0), '22320': ('Vamp8', 1, 10090.0), '20614': ('Snap25', 2, 10090.0), '100504663': ('Atg14', 2, 10090.0), '10652': ('YKT6', 2, 9606.0), '76899': ('Golga1', 4, 10090.0), '224139': ('Golgb1', 10, 10090.0), '2800': ('GOLGA1', 10, 9606.0), '2804': ('GOLGB1', 6, 9606.0), '2801': ('GOLGA2', 2, 9606.0), '3998': ('LMAN1', 1, 9606.0), '9183': ('ZW10', 4, 9606.0), '9217': ('VAPB', 1, 9606.0), '423063': ('COPB1', 5, 0.0), '8991': ('SELENBP1', 15, 9606.0), '4124': ('MAN2A1', 11, 9606.0), '56389': ('Stx5a', 8, 10090.0), '71116': ('Stx18', 10, 10090.0), '424377': ('SEC22B', 2, 0.0), '20333': ('Sec22b', 6, 10090.0), '67023': ('Use1', 3, 10090.0), '18195': ('Nsf', 6, 10090.0), '4905': ('NSF', 3, 9606.0), '1769': ('DNAH8', 2, 9606.0), '6616': ('SNAP25', 1, 9606.0), '8773': ('SNAP23', 1, 9606.0), '51594': ('NBAS', 1, 9606.0), '60561': ('RINT1', 1, 9606.0), '17158': ('Man2a1', 2, 10090.0), '56246': ('MRAP', 1, 9606.0), '2247': ('FGF2', 1, 9606.0), '1950': ('EGF', 1, 9606.0), '3630': ('INS', 1, 9606.0), '627': ('BDNF', 1, 9606.0), '2335': ('FN1', 1, 9606.0), '37774': ('Snap29', 1, 7227.0), '99412': ('Golga2', 1, 10090.0), '56491': ('Vapb', 1, 10090.0), '70361': ('Lman1', 1, 10090.0), '27277': ('Golga5', 1, 10090.0), '1315': ('COPB1', 1, 9606.0), '22330': ('Vcl', 1, 10090.0)}	9
33977139	PMC8105887	62	8	{'9342': ('SNAP29', 50, 9606.0), '5191': ('PEX7', 1, 9606.0), '64478': ('CSMD1', 1, 9606.0), '5297': ('PI4KA', 4, 9606.0), '3053': ('SERPIND1', 2, 9606.0), '8216': ('LZTR1', 1, 9606.0), '51807': ('TUBA8', 2, 9606.0), '67474': ('Snap29', 1, 10090.0)}	3
34069872	PMC8157373	74	9	{'9342': ('SNAP29', 51, 9606.0), '3949': ('LDLR', 2, 9606.0), '1917': ('EEF1A2', 2, 9606.0), '8673': ('VAMP8', 2, 9606.0), '6469': ('SHH', 5, 9606.0), '5727': ('PTCH1', 7, 9606.0), '6608': ('SMO', 2, 9606.0), '2735': ('GLI1', 1, 9606.0), '728378': ('POTEF', 2, 9606.0)}	5
35359556	PMC8965947	29	14	{'9342': ('SNAP29', 14, 9606.0), '100170220': ('SNAR-E', 3, 9606.0), '67474': ('Snap29', 1, 10090.0), '10383': ('TUBB4B', 1, 9606.0), '9289': ('ADGRG1', 1, 9606.0), '27286': ('SRPX2', 1, 9606.0), '8320': ('EOMES', 1, 9606.0), '5080': ('PAX6', 1, 9606.0), '26128': ('KIFBP', 1, 9606.0), '22930': ('RAB3GAP1', 1, 9606.0), '9516': ('LITAF', 1, 9606.0), '338382': ('RAB7B', 1, 9606.0), '1785': ('DNM2', 1, 9606.0), '79628': ('SH3TC2', 1, 9606.0)}	0
21073448	None	11	2	{'9342': ('SNAP29', 10, 9606.0), '100170220': ('SNAR-E', 1, 9606.0)}	14
