PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37342171	PMC10277486	0	0	{}	54
17173698	PMC1764877	19	2	{'3155': ('HMGCL', 15, 9606.0), '3990': ('LIPC', 4, 9606.0)}	14
23705938	PMC3685558	22	12	{'1401': ('CRP', 1, 9606.0), '5443': ('POMC', 3, 9606.0), '2688': ('GH1', 2, 9606.0), '2641': ('GCG', 3, 9606.0), '3630': ('INS', 2, 9606.0), '3990': ('LIPC', 2, 9606.0), '5091': ('PC', 1, 9606.0), '8836': ('GGH', 1, 9606.0), '1376': ('CPT2', 1, 9606.0), '34': ('ACADM', 1, 9606.0), '3155': ('HMGCL', 4, 9606.0), '3158': ('HMGCS2', 1, 9606.0)}	28
25872961	PMC4432928	36	2	{'3155': ('HMGCL', 34, 9606.0), '5788': ('PTPRC', 2, 9606.0)}	25
28257639	PMC5347826	10	6	{'3155': ('HMGCL', 1, 9606.0), '26503': ('SLC17A5', 2, 9606.0), '2875': ('GPT', 1, 9606.0), '51727': ('CMPK1', 2, 9606.0), '1401': ('CRP', 2, 9606.0), '2155': ('F7', 2, 9606.0)}	34
32059735	PMC7023732	27	2	{'3155': ('HMGCL', 25, 9606.0), '26503': ('SLC17A5', 2, 9606.0)}	4
32685354	PMC7358667	7	2	{'7432': ('VIP', 4, 9606.0), '3155': ('HMGCL', 3, 9606.0)}	11
34573903	PMC8469356	16	1	{'3155': ('HMGCL', 16, 9606.0)}	13
35281663	PMC8898721	87	23	{'56521': ('DNAJC12', 10, 9606.0), '5053': ('PAH', 6, 9606.0), '5092': ('PCBD1', 2, 9606.0), '2639': ('GCDH', 2, 9606.0), '1374': ('CPT1A', 7, 9606.0), '27249': ('MMADHC', 2, 9606.0), '587': ('BCAT2', 5, 9606.0), '2109': ('ETFB', 2, 9606.0), '1376': ('CPT2', 11, 9606.0), '3155': ('HMGCL', 2, 9606.0), '2184': ('FAH', 2, 9606.0), '34': ('ACADM', 3, 9606.0), '4143': ('MAT1A', 6, 9606.0), '3242': ('HPD', 2, 9606.0), '5009': ('OTC', 12, 9606.0), '6519': ('SLC3A1', 2, 9606.0), '593': ('BCKDHA', 2, 9606.0), '326625': ('MMAB', 2, 9606.0), '594': ('BCKDHB', 2, 9606.0), '445': ('ASS1', 2, 9606.0), '23624': ('CBLC', 1, 9606.0), '56922': ('MCCC1', 1, 9606.0), '64087': ('MCCC2', 1, 9606.0)}	0
36771238	PMC9920477	14	3	{'3155': ('HMGCL', 12, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '162417': ('NAGS', 1, 9606.0)}	7
509721	None	1	1	{'3155': ('HMGCL', 1, 9606.0)}	64
719902	None	0	0	{}	31
1377861	None	0	0	{}	63
1691326	None	0	0	{}	67
2225461	None	2	1	{'3155': ('HMGCL', 2, 9606.0)}	42
2246860	None	0	0	{}	73
2302772	None	0	0	{}	23
2424790	None	0	0	{}	52
2515385	None	0	0	{}	2
3099065	None	0	0	{}	18
3099075	None	0	0	{}	5
3767322	None	0	0	{}	45
6157502	None	0	0	{}	56
6489380	None	0	0	{}	22
7055897	None	0	0	{}	61
7075630	None	0	0	{}	16
7479590	None	0	0	{}	21
7807935	None	0	0	{}	49
7957389	None	0	0	{}	15
8127066	None	0	0	{}	40
8566388	None	0	0	{}	50
