PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37065631	PMC10097642	204	38	{'4040': ('LRP6', 89, 9606.0), '1499': ('CTNNB1', 5, 9606.0), '4041': ('LRP5', 55, 9606.0), '50964': ('SOST', 12, 9606.0), '22943': ('DKK1', 4, 9606.0), '139285': ('AMER1', 2, 9606.0), '56172': ('ANKH', 1, 9606.0), '760': ('CA2', 1, 9606.0), '1186': ('CLCN7', 2, 9606.0), '1277': ('COL1A1', 1, 9606.0), '1513': ('CTSK', 1, 9606.0), '1747': ('DLX3', 1, 9606.0), '56975': ('FAM20C', 1, 9606.0), '23592': ('LEMD3', 1, 9606.0), '28962': ('OSTM1', 1, 9606.0), '5745': ('PTH1R', 1, 9606.0), '55315': ('SLC29A3', 1, 9606.0), '6578': ('SLCO2A1', 1, 9606.0), '29887': ('SNX10', 1, 9606.0), '10312': ('TCIRG1', 1, 9606.0), '7040': ('TGFB1', 1, 9606.0), '8792': ('TNFRSF11A', 1, 9606.0), '4982': ('TNFRSF11B', 1, 9606.0), '8600': ('TNFSF11', 1, 9606.0), '7305': ('TYROBP', 1, 9606.0), '250': ('ALPP', 3, 9606.0), '5741': ('PTH', 1, 9606.0), '1950': ('EGF', 2, 9606.0), '3949': ('LDLR', 2, 9606.0), '7471': ('WNT1', 1, 9606.0), '7472': ('WNT2', 1, 9606.0), '7482': ('WNT2B', 1, 9606.0), '7475': ('WNT6', 1, 9606.0), '7478': ('WNT8A', 1, 9606.0), '7483': ('WNT9A', 1, 9606.0), '7484': ('WNT9B', 1, 9606.0), '7480': ('WNT10B', 1, 9606.0), '4035': ('LRP1', 1, 9606.0)}	21
37659026	PMC10474981	136	15	{'4041': ('LRP5', 76, 9606.0), '250': ('ALPP', 17, 9606.0), '50964': ('SOST', 5, 9606.0), '4040': ('LRP6', 7, 9606.0), '4982': ('TNFRSF11B', 1, 9606.0), '8600': ('TNFSF11', 1, 9606.0), '5741': ('PTH', 1, 9606.0), '1401': ('CRP', 1, 9606.0), '1593': ('CYP27A1', 1, 9606.0), '16973': ('Lrp5', 11, 10090.0), '16974': ('Lrp6', 4, 10090.0), '12387': ('Ctnnb1', 3, 10090.0), '74499': ('Sost', 2, 10090.0), '13380': ('Dkk1', 4, 10090.0), '67943': ('Mesd', 2, 10090.0)}	2
18031587	PMC2194708	0	0	{}	17
21079950	PMC3070079	0	0	{}	26
32626632	PMC7328702	2	2	{'5604': ('MAP2K1', 1, 9606.0), '5594': ('MAPK1', 1, 9606.0)}	19
198844	None	0	0	{}	1
471562	None	0	0	{}	14
1002767	None	0	0	{}	6
1776023	None	0	0	{}	7
2028072	None	0	0	{}	38
2781330	None	0	0	{}	28
3276528	None	0	0	{}	37
3568443	None	0	0	{}	10
3823961	None	0	0	{}	13
7048438	None	0	0	{}	27
7669875	None	0	0	{}	29
8030669	None	0	0	{}	11
9645253	None	0	0	{}	36
11386428	None	0	0	{}	31
11462607	None	0	0	{}	8
11701785	None	0	0	{}	4
12788869	None	0	0	{}	15
14564212	None	3	3	{'7040': ('TGFB1', 1, 9606.0), '50964': ('SOST', 1, 9606.0), '4041': ('LRP5', 1, 9606.0)}	30
15824861	None	18	2	{'4041': ('LRP5', 16, 9606.0), '22943': ('DKK1', 2, 9606.0)}	25
17846246	None	0	0	{}	23
18328982	None	4	4	{'8600': ('TNFSF11', 1, 9606.0), '7040': ('TGFB1', 1, 9606.0), '4041': ('LRP5', 1, 9606.0), '50964': ('SOST', 1, 9606.0)}	0
18514293	None	0	0	{}	16
19292305	None	0	0	{}	22
19371457	None	0	0	{}	24
20140965	None	0	0	{}	18
20392246	None	1	1	{'7040': ('TGFB1', 1, 9606.0)}	3
25575356	None	1	1	{'23592': ('LEMD3', 1, 9606.0)}	20
29539499	None	0	0	{}	33
29709743	None	1	1	{'4041': ('LRP5', 1, 9606.0)}	9
34243133	None	0	0	{}	34
12579474	PMC1180253	7	1	{'4041': ('LRP5', 7, 9606.0)}	32
31089205	PMC6906301	13	5	{'84265': ('POLR3GL', 5, 9606.0), '11128': ('POLR3A', 2, 9606.0), '55703': ('POLR3B', 2, 9606.0), '9533': ('POLR1C', 2, 9606.0), '51728': ('POLR3K', 2, 9606.0)}	12
31695177	PMC7080780	13	3	{'6688': ('SPI1', 6, 9606.0), '84265': ('POLR3GL', 6, 9606.0), '11128': ('POLR3A', 1, 9606.0)}	35
