PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37206461	PMC10191546	3	2	{'2678': ('GGT1', 1, 9606.0), '410': ('ARSA', 2, 9606.0)}	76
37144258	PMC10210971	0	0	{}	763
34498441	PMC10228202	0	0	{}	169
37298156	PMC10253118	210	24	{'410': ('ARSA', 167, 9606.0), '6347': ('CCL2', 2, 9606.0), '3557': ('IL1RN', 9, 9606.0), '3576': ('CXCL8', 2, 9606.0), '6351': ('CCL4', 2, 9606.0), '7422': ('VEGFA', 2, 9606.0), '2670': ('GFAP', 2, 9606.0), '11883': ('Arsa', 1, 10090.0), '8988': ('HSPB3', 1, 9606.0), '26503': ('SLC17A5', 4, 9606.0), '947': ('CD34', 1, 9606.0), '347527': ('ARSH', 1, 9606.0), '2875': ('GPT', 1, 9606.0), '1437': ('CSF2', 2, 9606.0), '3458': ('IFNG', 2, 9606.0), '3552': ('IL1A', 2, 9606.0), '3553': ('IL1B', 1, 9606.0), '3558': ('IL2', 1, 9606.0), '3565': ('IL4', 1, 9606.0), '3569': ('IL6', 1, 9606.0), '3586': ('IL10', 1, 9606.0), '3593': ('IL12B', 1, 9606.0), '3606': ('IL18', 1, 9606.0), '7124': ('TNF', 2, 9606.0)}	712
37404680	PMC10315378	62	3	{'5660': ('PSAP', 44, 9606.0), '410': ('ARSA', 13, 9606.0), '19156': ('Psap', 5, 10090.0)}	774
37212343	PMC10351661	73	4	{'410': ('ARSA', 67, 9606.0), '146713': ('RBFOX3', 4, 9606.0), '3105': ('HLA-A', 1, 9606.0), '3106': ('HLA-B', 1, 9606.0)}	26
37458805	PMC10352216	10	1	{'410': ('ARSA', 10, 9606.0)}	83
37480112	PMC10360315	187	7	{'410': ('ARSA', 173, 9606.0), '1514': ('CTSL', 2, 9606.0), '2548': ('GAA', 5, 9606.0), '411': ('ARSB', 2, 9606.0), '3073': ('HEXA', 1, 9606.0), '7399': ('USH2A', 2, 9606.0), '64699': ('TMPRSS3', 2, 9606.0)}	722
37745772	PMC10511329	15	1	{'410': ('ARSA', 15, 9606.0)}	202
37890668	PMC10696257	149	14	{'8560': ('DEGS1', 85, 9606.0), '3995': ('FADS3', 21, 9606.0), '189': ('AGXT', 6, 9606.0), '10087': ('CERT1', 3, 9606.0), '84725': ('PLEKHA8', 2, 9606.0), '80772': ('CPTP', 2, 9606.0), '58970': ('Degs1', 5, 10116.0), '286922': ('Fads3', 3, 10116.0), '2597': ('GAPDH', 1, 9606.0), '33836': ('ifc', 1, 0.0), '79152': ('FA2H', 8, 9606.0), '55331': ('ACER3', 4, 9606.0), '4099': ('MAG', 5, 9606.0), '3630': ('INS', 3, 9606.0)}	844
38248833	PMC10819534	237	11	{'6622': ('SNCA', 71, 9606.0), '3425': ('IDUA', 26, 9606.0), '2548': ('GAA', 18, 9606.0), '2581': ('GALC', 26, 9606.0), '2717': ('GLA', 27, 9606.0), '6609': ('SMPD1', 34, 9606.0), '5788': ('PTPRC', 12, 9606.0), '138050': ('HGSNAT', 9, 9606.0), '410': ('ARSA', 11, 9606.0), '2629': ('GBA', 2, 9606.0), '3073': ('HEXA', 1, 9606.0)}	46
21299873	PMC3041674	44	5	{'410': ('ARSA', 4, 9606.0), '11885': ('asa', 36, 10090.0), '11883': ('Arsa', 2, 10090.0), '16000': ('Igf1', 1, 10090.0), '12389': ('Cav1', 1, 10090.0)}	132
21897802	PMC3166814	4	3	{'2629': ('GBA', 2, 9606.0), '5236': ('PGM1', 1, 9606.0), '7357': ('UGCG', 1, 9606.0)}	804
22216298	PMC3244463	32	6	{'410': ('ARSA', 14, 9606.0), '10724': ('OGA', 6, 9606.0), '2720': ('GLB1', 4, 9606.0), '213': ('ALB', 5, 9606.0), '411': ('ARSB', 2, 9606.0), '442206': ('GPR166P', 1, 9606.0)}	231
19267410	PMC3437469	61	9	{'5660': ('PSAP', 32, 9606.0), '4068': ('SH2D1A', 6, 9606.0), '1401': ('CRP', 1, 9606.0), '2720': ('GLB1', 1, 9606.0), '19156': ('Psap', 10, 10090.0), '410': ('ARSA', 6, 9606.0), '2581': ('GALC', 3, 9606.0), '2717': ('GLA', 1, 9606.0), '20400': ('Sh2d1a', 1, 10090.0)}	662
23349601	PMC3548374	0	0	{}	652
23471028	PMC3653406	47	12	{'6611': ('SMS', 26, 9606.0), '91012': ('CERS5', 1, 9606.0), '10715': ('CERS1', 1, 9606.0), '189': ('AGXT', 2, 9606.0), '108709804': ('rb1.S', 2, 8355.0), '398036': ('ras', 4, 8355.0), '398985': ('mapk1.S', 3, 8355.0), '100036852': ('e2f1.L', 2, 8355.0), '495375': ('dhfr.L', 1, 8355.0), '373752': ('pik3ca.L', 1, 8355.0), '399170': ('akt1.S', 3, 8355.0), '492306': ('cdkn1b.S', 1, 8355.0)}	282
23966770	PMC3743609	127	27	{'410': ('ARSA', 41, 9606.0), '51172': ('NAGPA', 1, 9606.0), '1514': ('CTSL', 1, 9606.0), '22239': ('Ugt8a', 17, 10090.0), '338521': ('Fa2h', 7, 10090.0), '76893': ('Cers2', 8, 10090.0), '17196': ('Mbp', 1, 10090.0), '11883': ('Arsa', 15, 10090.0), '53897': ('Gal3st1', 3, 10090.0), '14387': ('Gaa', 2, 10090.0), '2548': ('GAA', 1, 9606.0), '207': ('AKT1', 2, 9606.0), '56717': ('Mtor', 1, 10090.0), '3630': ('INS', 1, 9606.0), '11651': ('Akt1', 2, 10090.0), '58911': ('Sumf1', 3, 10090.0), '15211': ('Hexa', 2, 10090.0), '79001': ('VKORC1', 1, 9606.0), '9734': ('HDAC9', 3, 9606.0), '3320': ('HSP90AA1', 3, 9606.0), '800': ('CALD1', 1, 9606.0), '3073': ('HEXA', 1, 9606.0), '18145': ('Npc1', 2, 10090.0), '7357': ('UGCG', 1, 9606.0), '5091': ('PC', 1, 9606.0), '5241': ('PGR', 1, 9606.0), '2581': ('GALC', 5, 9606.0)}	636
