PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37033510	PMC10081856	23	16	{'5159': ('PDGFRB', 5, 9606.0), '800': ('CALD1', 2, 9606.0), '947': ('CD34', 2, 9606.0), '1499': ('CTNNB1', 1, 9606.0), '6285': ('S100B', 1, 9606.0), '4582': ('MUC1', 1, 9606.0), '6778': ('STAT6', 1, 9606.0), '1674': ('DES', 1, 9606.0), '943': ('TNFRSF8', 1, 9606.0), '238': ('ALK', 2, 9606.0), '4914': ('NTRK1', 1, 9606.0), '4915': ('NTRK2', 1, 9606.0), '4916': ('NTRK3', 1, 9606.0), '673': ('BRAF', 1, 9606.0), '5894': ('RAF1', 1, 9606.0), '6098': ('ROS1', 1, 9606.0)}	138
37192874	PMC10182396	19	10	{'1674': ('DES', 3, 9606.0), '4656': ('MYOG', 3, 9606.0), '947': ('CD34', 2, 9606.0), '238': ('ALK', 2, 9606.0), '5159': ('PDGFRB', 2, 9606.0), '4854': ('NOTCH3', 1, 9606.0), '7431': ('VIM', 1, 9606.0), '1499': ('CTNNB1', 3, 9606.0), '2120': ('ETV6', 1, 9606.0), '4916': ('NTRK3', 1, 9606.0)}	226
37568122	PMC10416477	26	7	{'5159': ('PDGFRB', 20, 9606.0), '4854': ('NOTCH3', 1, 9606.0), '7980': ('TFPI2', 1, 9606.0), '8834': ('TMEM11', 1, 9606.0), '7431': ('VIM', 1, 9606.0), '947': ('CD34', 1, 9606.0), '5155': ('PDGFB', 1, 9606.0)}	30
38046916	PMC10692447	4	3	{'7431': ('VIM', 1, 9606.0), '1499': ('CTNNB1', 1, 9606.0), '5159': ('PDGFRB', 2, 9606.0)}	201
38374928	PMC10875226	162	24	{'5159': ('PDGFRB', 89, 9606.0), '7294': ('TXK', 13, 9606.0), '4854': ('NOTCH3', 7, 9606.0), '1499': ('CTNNB1', 3, 9606.0), '17345': ('Mki67', 6, 10090.0), '1674': ('DES', 4, 9606.0), '800': ('CALD1', 2, 9606.0), '947': ('CD34', 5, 9606.0), '7431': ('VIM', 2, 9606.0), '58': ('ACTA1', 4, 9606.0), '6271': ('S100A1', 1, 9606.0), '5155': ('PDGFB', 2, 9606.0), '80310': ('PDGFD', 1, 9606.0), '25': ('ABL1', 3, 9606.0), '613': ('BCR', 1, 9606.0), '5156': ('PDGFRA', 6, 9606.0), '12387': ('Ctnnb1', 1, 10090.0), '13346': ('Des', 1, 10090.0), '109624': ('Cald1', 1, 10090.0), '12490': ('Cd34', 1, 10090.0), '4609': ('MYC', 2, 9606.0), '728378': ('POTEF', 3, 9606.0), '2720': ('GLB1', 3, 9606.0), '2322': ('FLT3', 1, 9606.0)}	49
19077316	PMC2621132	5	5	{'7431': ('VIM', 1, 9606.0), '1674': ('DES', 1, 9606.0), '6271': ('S100A1', 1, 9606.0), '947': ('CD34', 1, 9606.0), '6590': ('SLPI', 1, 9606.0)}	87
21941483	PMC3177839	2	2	{'800': ('CALD1', 1, 9606.0), '1674': ('DES', 1, 9606.0)}	278
24179532	PMC3813798	10	3	{'7431': ('VIM', 6, 9606.0), '1674': ('DES', 2, 9606.0), '6271': ('S100A1', 2, 9606.0)}	73
25371730	PMC4218696	4	2	{'7431': ('VIM', 3, 9606.0), '6606': ('SMN1', 1, 9606.0)}	182
26603035	PMC4658745	3	2	{'3559': ('IL2RA', 1, 9606.0), '54474': ('KRT20', 2, 9606.0)}	68
28018804	PMC5177563	20	12	{'2521': ('FUS', 2, 9606.0), '2120': ('ETV6', 5, 9606.0), '5175': ('PECAM1', 1, 9606.0), '947': ('CD34', 2, 9606.0), '6285': ('S100B', 1, 9606.0), '4656': ('MYOG', 1, 9606.0), '4267': ('CD99', 1, 9606.0), '2315': ('MLANA', 1, 9606.0), '4286': ('MITF', 1, 9606.0), '2670': ('GFAP', 1, 9606.0), '1499': ('CTNNB1', 1, 9606.0), '4916': ('NTRK3', 3, 9606.0)}	29
28182064	PMC5259934	7	4	{'7431': ('VIM', 3, 9606.0), '1674': ('DES', 2, 9606.0), '4151': ('MB', 1, 9606.0), '968': ('CD68', 1, 9606.0)}	312
28183292	PMC5301362	57	11	{'5159': ('PDGFRB', 27, 9606.0), '7294': ('TXK', 4, 9606.0), '4683': ('NBN', 4, 9606.0), '238': ('ALK', 8, 9606.0), '6098': ('ROS1', 4, 9606.0), '1956': ('EGFR', 3, 9606.0), '3815': ('KIT', 1, 9606.0), '558': ('AXL', 1, 9606.0), '5156': ('PDGFRA', 1, 9606.0), '5155': ('PDGFB', 1, 9606.0), '4854': ('NOTCH3', 3, 9606.0)}	130
29364448	PMC5786406	11	5	{'7431': ('VIM', 3, 9606.0), '1674': ('DES', 1, 9606.0), '5159': ('PDGFRB', 3, 9606.0), '4854': ('NOTCH3', 1, 9606.0), '2247': ('FGF2', 3, 9606.0)}	1
30200486	PMC6163232	225	25	{'5159': ('PDGFRB', 95, 9606.0), '5979': ('RET', 1, 9606.0), '4854': ('NOTCH3', 3, 9606.0), '5156': ('PDGFRA', 2, 9606.0), '5294': ('PIK3CG', 1, 9606.0), '207': ('AKT1', 18, 9606.0), '4851': ('NOTCH1', 1, 9606.0), '65009': ('NDRG4', 2, 9606.0), '5793': ('PTPRG', 8, 9606.0), '7294': ('TXK', 6, 9606.0), '1956': ('EGFR', 31, 9606.0), '4920': ('ROR2', 1, 9606.0), '558': ('AXL', 1, 9606.0), '3315': ('HSPB1', 1, 9606.0), '6300': ('MAPK12', 1, 9606.0), '5609': ('MAP2K7', 3, 9606.0), '5594': ('MAPK1', 5, 9606.0), '1950': ('EGF', 17, 9606.0), '5154': ('PDGFA', 8, 9606.0), '7039': ('TGFA', 8, 9606.0), '5155': ('PDGFB', 7, 9606.0), '6774': ('STAT3', 1, 9606.0), '6776': ('STAT5A', 1, 9606.0), '208': ('AKT2', 1, 9606.0), '3326': ('HSP90AB1', 2, 9606.0)}	50
30613391	PMC6305242	178	43	{'947': ('CD34', 15, 9606.0), '1956': ('EGFR', 6, 9606.0), '2120': ('ETV6', 4, 9606.0), '4916': ('NTRK3', 4, 9606.0), '5159': ('PDGFRB', 5, 9606.0), '6722': ('SRF', 6, 9606.0), '5970': ('RELA', 4, 9606.0), '1674': ('DES', 5, 9606.0), '4656': ('MYOG', 4, 9606.0), '4267': ('CD99', 1, 9606.0), '6271': ('S100A1', 6, 9606.0), '7265': ('TTC1', 1, 9606.0), '4914': ('NTRK1', 16, 9606.0), '7170': ('TPM3', 9, 9606.0), '4000': ('LMNA', 4, 9606.0), '4088': ('SMAD3', 4, 9606.0), '2078': ('ERG', 1, 9606.0), '2130': ('EWSR1', 4, 9606.0), '27436': ('EML4', 1, 9606.0), '943': ('TNFRSF8', 1, 9606.0), '54880': ('BCOR', 15, 9606.0), '23314': ('SATB2', 2, 9606.0), '7531': ('YWHAE', 2, 9606.0), '729262': ('NUTM2B', 2, 9606.0), '604': ('BCL6', 2, 9606.0), '673': ('BRAF', 4, 9606.0), '10342': ('TFG', 3, 9606.0), '79811': ('SLTM', 3, 9606.0), '800': ('CALD1', 1, 9606.0), '989': ('SEPTIN7', 1, 9606.0), '6663': ('SOX10', 1, 9606.0), '4654': ('MYOD1', 9, 9606.0), '10499': ('NCOA2', 8, 9606.0), '7003': ('TEAD1', 1, 9606.0), '245806': ('VGLL2', 6, 9606.0), '1277': ('COL1A1', 2, 9606.0), '5155': ('PDGFB', 4, 9606.0), '80310': ('PDGFD', 2, 9606.0), '1293': ('COL6A3', 1, 9606.0), '84034': ('EMILIN2', 1, 9606.0), '2335': ('FN1', 2, 9606.0), '1950': ('EGF', 4, 9606.0), '2308': ('FOXO1', 1, 9606.0)}	22
30871614	PMC6419343	10	7	{'1674': ('DES', 1, 9606.0), '800': ('CALD1', 1, 9606.0), '4654': ('MYOD1', 1, 9606.0), '4656': ('MYOG', 1, 9606.0), '947': ('CD34', 1, 9606.0), '5159': ('PDGFRB', 3, 9606.0), '4854': ('NOTCH3', 2, 9606.0)}	94
31645346	PMC6824247	219	17	{'5159': ('PDGFRB', 116, 9606.0), '7294': ('TXK', 7, 9606.0), '18596': ('Pdgfrb', 8, 10090.0), '9321': ('TRIP11', 2, 9606.0), '5155': ('PDGFB', 3, 9606.0), '1277': ('COL1A1', 2, 9606.0), '1499': ('CTNNB1', 1, 9606.0), '1029': ('CDKN2A', 10, 9606.0), '5193': ('PEX12', 44, 9606.0), '12578': ('Cdkn2a', 1, 10090.0), '2322': ('FLT3', 5, 9606.0), '5156': ('PDGFRA', 6, 9606.0), '3815': ('KIT', 8, 9606.0), '4854': ('NOTCH3', 1, 9606.0), '5793': ('PTPRG', 2, 9606.0), '4914': ('NTRK1', 2, 9606.0), '15481': ('Hspa8', 1, 10090.0)}	145
33014229	PMC7522587	11	4	{'5159': ('PDGFRB', 7, 9606.0), '4854': ('NOTCH3', 2, 9606.0), '6271': ('S100A1', 1, 9606.0), '1674': ('DES', 1, 9606.0)}	54
33552804	PMC7858576	1	1	{'909': ('CD1A', 1, 9606.0)}	108
33509954	PMC7927659	230	28	{'4854': ('NOTCH3', 69, 9606.0), '5159': ('PDGFRB', 53, 9606.0), '18596': ('Pdgfrb', 28, 10090.0), '5293': ('PIK3CD', 1, 9606.0), '18591': ('Pdgfb', 2, 10090.0), '5045': ('FURIN', 1, 9606.0), '3516': ('RBPJ', 4, 9606.0), '728378': ('POTEF', 4, 9606.0), '1950': ('EGF', 2, 9606.0), '4851': ('NOTCH1', 3, 9606.0), '4853': ('NOTCH2', 5, 9606.0), '821': ('CANX', 2, 9606.0), '2804': ('GOLGB1', 3, 9606.0), '18131': ('Notch3', 16, 10090.0), '11461': ('Actb', 2, 10090.0), '216238': ('Eea1', 2, 10090.0), '16783': ('Lamp1', 5, 10090.0), '16450': ('Jag2', 4, 10090.0), '3714': ('JAG2', 2, 9606.0), '3280': ('HES1', 4, 9606.0), '23462': ('HEY1', 4, 9606.0), '441478': ('NRARP', 4, 9606.0), '207': ('AKT1', 5, 9606.0), '5706': ('PSMC6', 1, 9606.0), '5595': ('MAPK3', 1, 9606.0), '4288': ('MKI67', 1, 9606.0), '5781': ('PTPN11', 1, 9606.0), '1977': ('EIF4E', 1, 9606.0)}	44
33830670	PMC8093964	246	23	{'1282': ('COL4A1', 48, 9606.0), '2277': ('VEGFD', 80, 9606.0), '6722': ('SRF', 16, 9606.0), '4435': ('CITED1', 3, 9606.0), '130026': ('ICA1L', 5, 9606.0), '23788': ('MTCH2', 5, 9606.0), '23360': ('FNBP4', 5, 9606.0), '2335': ('FN1', 3, 9606.0), '7076': ('TIMP1', 4, 9606.0), '5159': ('PDGFRB', 28, 9606.0), '5045': ('FURIN', 8, 9606.0), '1277': ('COL1A1', 5, 9606.0), '5155': ('PDGFB', 4, 9606.0), '5979': ('RET', 1, 9606.0), '5970': ('RELA', 3, 9606.0), '14205': ('Vegfd', 1, 10090.0), '18596': ('Pdgfrb', 1, 10090.0), '7422': ('VEGFA', 11, 9606.0), '3791': ('KDR', 4, 9606.0), '2324': ('FLT4', 4, 9606.0), '7157': ('TP53', 2, 9606.0), '7424': ('VEGFC', 1, 9606.0), '2735': ('GLI1', 4, 9606.0)}	28
34132909	PMC8208328	67	7	{'5159': ('PDGFRB', 50, 9606.0), '7294': ('TXK', 3, 9606.0), '7490': ('WT1', 4, 9606.0), '6606': ('SMN1', 2, 9606.0), '1674': ('DES', 2, 9606.0), '947': ('CD34', 4, 9606.0), '5793': ('PTPRG', 2, 9606.0)}	19
