PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36984812	PMC10058985	11	8	{'7253': ('TSHR', 3, 9606.0), '3549': ('IHH', 1, 9606.0), '3479': ('IGF1', 1, 9606.0), '649': ('BMP1', 1, 9606.0), '5741': ('PTH', 1, 9606.0), '7124': ('TNF', 2, 9606.0), '4982': ('TNFRSF11B', 1, 9606.0), '7200': ('TRH', 1, 9606.0)}	801
37107680	PMC10137706	106	5	{'249': ('ALPL', 38, 9606.0), '250': ('ALPP', 39, 9606.0), '5741': ('PTH', 10, 9606.0), '632': ('BGLAP', 8, 9606.0), '7694': ('ZNF135', 11, 9606.0)}	838
37197319	PMC10184016	2	2	{'1401': ('CRP', 1, 9606.0), '1471': ('CST3', 1, 9606.0)}	596
37766689	PMC10520463	76	23	{'4524': ('MTHFR', 12, 9606.0), '55636': ('CHD7', 1, 9606.0), '2260': ('FGFR1', 1, 9606.0), '6663': ('SOX10', 1, 9606.0), '3814': ('KISS1', 1, 9606.0), '6866': ('TAC3', 1, 9606.0), '1733': ('DIO1', 1, 9606.0), '1734': ('DIO2', 1, 9606.0), '7173': ('TPO', 1, 9606.0), '7038': ('TG', 1, 9606.0), '268': ('AMH', 2, 9606.0), '6462': ('SHBG', 14, 9606.0), '5617': ('PRL', 1, 9606.0), '1401': ('CRP', 3, 9606.0), '3630': ('INS', 6, 9606.0), '2099': ('ESR1', 11, 9606.0), '2069': ('EREG', 1, 9606.0), '5241': ('PGR', 5, 9606.0), '2064': ('ERBB2', 7, 9606.0), '2100': ('ESR2', 2, 9606.0), '348': ('APOE', 1, 9606.0), '10111': ('RAD50', 1, 9606.0), '3479': ('IGF1', 1, 9606.0)}	813
37712293	PMC10630864	29	5	{'6611': ('SMS', 15, 9606.0), '4953': ('ODC1', 1, 9606.0), '6723': ('SRM', 2, 9606.0), '20603': ('Sms', 8, 10090.0), '18675': ('Phex', 3, 10090.0)}	878
38140307	PMC10746078	16	8	{'2875': ('GPT', 2, 9606.0), '213': ('ALB', 4, 9606.0), '7124': ('TNF', 1, 9606.0), '1950': ('EGF', 1, 9606.0), '3569': ('IL6', 2, 9606.0), '1401': ('CRP', 2, 9606.0), '26503': ('SLC17A5', 2, 9606.0), '250': ('ALPP', 2, 9606.0)}	992
38374961	PMC10875302	31	8	{'5741': ('PTH', 8, 9606.0), '7421': ('VDR', 1, 9606.0), '1277': ('COL1A1', 3, 9606.0), '4041': ('LRP5', 1, 9606.0), '1278': ('COL1A2', 1, 9606.0), '2224': ('FDPS', 1, 9606.0), '8600': ('TNFSF11', 6, 9606.0), '50964': ('SOST', 10, 9606.0)}	9
15670427	PMC1253471	0	0	{}	757
17431606	PMC1950217	10	2	{'5741': ('PTH', 1, 9606.0), '2688': ('GH1', 9, 9606.0)}	56
18208610	PMC2244617	0	0	{}	746
18206223	PMC2258311	9	2	{'3630': ('INS', 7, 9606.0), '5972': ('REN', 2, 9606.0)}	892
19168597	PMC2661578	0	0	{}	245
20011095	PMC2778445	11	5	{'3630': ('INS', 5, 9606.0), '3105': ('HLA-A', 1, 9606.0), '3107': ('HLA-C', 3, 9606.0), '3554': ('IL1R1', 1, 9606.0), '5741': ('PTH', 1, 9606.0)}	679
20663158	PMC2918523	0	0	{}	146
21360219	PMC3186889	6	2	{'5741': ('PTH', 2, 9606.0), '3479': ('IGF1', 4, 9606.0)}	178
