PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
32686688	PMC7371736	260	34	{'1311': ('COMP', 125, 9606.0), '12845': ('Comp', 60, 10090.0), '7276': ('TTR', 1, 9606.0), '79628': ('SH3TC2', 1, 9606.0), '633': ('BGN', 2, 9606.0), '176': ('ACAN', 2, 9606.0), '1289': ('COL5A1', 2, 9606.0), '3570': ('IL6R', 1, 9606.0), '5346': ('PLIN1', 4, 9606.0), '58': ('ACTA1', 8, 9606.0), '947': ('CD34', 3, 9606.0), '51062': ('ATL1', 2, 9606.0), '7057': ('THBS1', 1, 9606.0), '2335': ('FN1', 1, 9606.0), '2662': ('GDF10', 5, 9606.0), '468': ('ATF4', 8, 9606.0), '1649': ('DDIT3', 3, 9606.0), '9451': ('EIF2AK3', 1, 9606.0), '64102': ('TNMD', 3, 9606.0), '64333': ('ARHGAP9', 2, 9606.0), '14268': ('Fn1', 1, 10090.0), '14828': ('Hspa5', 4, 10090.0), '20289': ('Scx', 5, 10090.0), '11475': ('Acta2', 3, 10090.0), '16409': ('Itgam', 1, 10090.0), '14264': ('Fmod', 2, 10090.0), '7042': ('TGFB2', 1, 9606.0), '2331': ('FMOD', 2, 9606.0), '10376': ('TUBA1B', 1, 9606.0), '2597': ('GAPDH', 1, 9606.0), '3684': ('ITGAM', 1, 9606.0), '968': ('CD68', 1, 9606.0), '1991': ('ELANE', 1, 9606.0), '836': ('CASP3', 1, 9606.0)}	0
32747625	PMC7398903	0	0	{}	3
34584331	PMC8443137	45	9	{'7276': ('TTR', 37, 9606.0), '4319': ('MMP10', 1, 9606.0), '4312': ('MMP1', 1, 9606.0), '4314': ('MMP3', 1, 9606.0), '4321': ('MMP12', 1, 9606.0), '1277': ('COL1A1', 1, 9606.0), '1289': ('COL5A1', 1, 9606.0), '1301': ('DFNA37', 1, 9606.0), '373156': ('GSTK1', 1, 9606.0)}	2
211617	None	0	0	{}	11
508137	None	0	0	{}	10
519925	None	0	0	{}	20
1554316	None	0	0	{}	5
3597507	None	0	0	{}	18
4050985	None	0	0	{}	15
4089404	None	0	0	{}	21
7063395	None	0	0	{}	16
8309582	None	5	1	{'7276': ('TTR', 5, 9606.0)}	12
9427229	None	0	0	{}	17
9771681	None	0	0	{}	4
11903093	None	0	0	{}	8
14587446	None	0	0	{}	19
15379235	None	0	0	{}	9
15577306	None	0	0	{}	7
16433699	None	0	0	{}	13
19756731	None	0	0	{}	14
30620043	None	0	0	{}	1
1141922	PMC491932	0	0	{}	6
