PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37507476	PMC10382519	250	32	{'2203': ('FBP1', 148, 9606.0), '397038': ('FBP1', 4, 9823.0), '6584': ('SLC22A5', 1, 9606.0), '788': ('SLC25A20', 1, 9606.0), '1376': ('CPT2', 2, 9606.0), '3030': ('HADHA', 1, 9606.0), '34': ('ACADM', 1, 9606.0), '35': ('ACADS', 1, 9606.0), '4490': ('MT1B', 1, 9606.0), '37': ('ACADVL', 1, 9606.0), '28976': ('ACAD9', 1, 9606.0), '2110': ('ETFDH', 1, 9606.0), '2108': ('ETFA', 1, 9606.0), '2109': ('ETFB', 1, 9606.0), '3158': ('HMGCS2', 1, 9606.0), '3155': ('HMGCL', 1, 9606.0), '5091': ('PC', 1, 9606.0), '5105': ('PCK1', 1, 9606.0), '5106': ('PCK2', 1, 9606.0), '2538': ('G6PC', 1, 9606.0), '5236': ('PGM1', 1, 9606.0), '3308': ('HSPA4', 17, 9606.0), '3320': ('HSP90AA1', 17, 9606.0), '4609': ('MYC', 21, 9606.0), '22926': ('ATF6', 3, 9606.0), '3329': ('HSPD1', 7, 9606.0), '6950': ('TCP1', 7, 9606.0), '2539': ('G6PD', 1, 9606.0), '2821': ('GPI', 1, 9606.0), '728378': ('POTEF', 1, 9606.0), '2069': ('EREG', 2, 9606.0), '50639': ('MBL3P', 1, 9606.0)}	15
20127282	PMC2828550	17	5	{'2538': ('G6PC', 8, 9606.0), '3098': ('HK1', 1, 9606.0), '3630': ('INS', 4, 9606.0), '2641': ('GCG', 2, 9606.0), '6888': ('TALDO1', 2, 9606.0)}	43
27101822	PMC4839065	33	3	{'2203': ('FBP1', 28, 9606.0), '8789': ('FBP2', 3, 9606.0), '84909': ('AOPEP', 2, 9606.0)}	12
28368361	PMC5409695	28	11	{'6652': ('SORD', 1, 9606.0), '3795': ('KHK', 9, 9606.0), '3630': ('INS', 3, 9606.0), '6513': ('CSE', 1, 9606.0), '6518': ('SLC2A5', 3, 9606.0), '6514': ('SLC2A2', 2, 9606.0), '3098': ('HK1', 2, 9606.0), '229': ('ALDOB', 3, 9606.0), '230163': ('Aldob', 1, 10090.0), '2641': ('GCG', 1, 9606.0), '2203': ('FBP1', 2, 9606.0)}	22
28420223	PMC5412439	54	9	{'2203': ('FBP1', 27, 9606.0), '8789': ('FBP2', 2, 9606.0), '3630': ('INS', 7, 9606.0), '5443': ('POMC', 9, 9606.0), '26503': ('SLC17A5', 3, 9606.0), '2688': ('GH1', 2, 9606.0), '6690': ('SPINK1', 1, 9606.0), '728378': ('POTEF', 2, 9606.0), '2875': ('GPT', 1, 9606.0)}	19
28776561	PMC5555143	7	3	{'2203': ('FBP1', 3, 9606.0), '1401': ('CRP', 1, 9606.0), '26503': ('SLC17A5', 3, 9606.0)}	32
29026278	PMC5627230	13	2	{'2203': ('FBP1', 11, 9606.0), '23476': ('BRD4', 2, 9606.0)}	30
29370874	PMC5785792	1	1	{'6713': ('SQLE', 1, 9606.0)}	28
30804231	PMC6400660	0	0	{}	5
32851303	PMC7331360	21	6	{'2203': ('FBP1', 15, 9606.0), '3440': ('IFNA2', 1, 9606.0), '1401': ('CRP', 2, 9606.0), '2688': ('GH1', 1, 9606.0), '3630': ('INS', 1, 9606.0), '8789': ('FBP2', 1, 9606.0)}	21
