PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37305761	PMC10249782	136	17	{'54888': ('NSUN2', 93, 9606.0), '4839': ('NOP2', 2, 9606.0), '4563': ('TRNG', 15, 9606.0), '6125': ('RPL5', 1, 9606.0), '51409': ('HEMK1', 1, 9606.0), '3697': ('ITIH1', 2, 9606.0), '5214': ('PFKP', 1, 9606.0), '10869': ('USP19', 1, 9606.0), '7409': ('VAV1', 1, 9606.0), '8720': ('MBTPS1', 1, 9606.0), '5649': ('RELN', 1, 9606.0), '5373': ('PMM2', 1, 9606.0), '8174': ('MADCAM1', 1, 9606.0), '221078': ('NSUN6', 7, 9606.0), '28114': ('Nsun2', 5, 10090.0), '17733': ('TrnI', 1, 10090.0), '4609': ('MYC', 2, 9606.0)}	7
37508980	PMC10377093	89	21	{'3612': ('IMPA1', 50, 9606.0), '3630': ('INS', 1, 9606.0), '207': ('AKT1', 1, 9606.0), '3613': ('IMPA2', 5, 9606.0), '81857': ('MED25', 3, 9606.0), '55980': ('Impa1', 7, 10090.0), '20203': ('S100b', 1, 10090.0), '628324': ('S100a2', 1, 10090.0), '18508': ('Pax6', 1, 10090.0), '2670': ('GFAP', 1, 9606.0), '10840': ('ALDH1L1', 1, 9606.0), '958': ('CD40', 1, 9606.0), '442206': ('GPR166P', 1, 9606.0), '390992': ('HES3', 2, 9606.0), '388585': ('HES5', 2, 9606.0), '6526': ('SLC5A3', 1, 9606.0), '16440': ('Itpr3', 1, 10090.0), '16439': ('Itpr2', 1, 10090.0), '114663': ('Impa2', 1, 10090.0), '172477': ('ttx-7', 6, 0.0), '53881': ('Slc5a3', 1, 10090.0)}	1
37667433	PMC10476734	36	3	{'81562': ('LMAN2L', 22, 9606.0), '474569': ('LMAN2L', 11, 0.0), '403938': ('LMAN2', 3, 9615.0)}	28
28272772	PMC5571513	199	16	{'7991': ('TUSC3', 149, 9606.0), '1650': ('DDOST', 22, 9606.0), '854252': ('OST3', 4, 559292.0), '553582': ('tusc3', 4, 0.0), '80286': ('Tusc3', 1, 10090.0), '6184': ('RPN1', 1, 9606.0), '6185': ('RPN2', 1, 9606.0), '100128731': ('OST4', 1, 9606.0), '1603': ('DAD1', 1, 9606.0), '3703': ('STT3A', 1, 9606.0), '201595': ('STT3B', 1, 9606.0), '84061': ('MAGT1', 2, 9606.0), '290783': ('Tusc3', 2, 0.0), '5290': ('PIK3CA', 1, 9606.0), '207': ('AKT1', 1, 9606.0), '10020': ('GNE', 7, 9606.0)}	3
29556302	PMC5844021	129	4	{'7991': ('TUSC3', 122, 9606.0), '854252': ('OST3', 5, 559292.0), '728378': ('POTEF', 1, 9606.0), '2185': ('PTK2B', 1, 9606.0)}	36
36420349	PMC9678451	33	4	{'54888': ('NSUN2', 27, 9606.0), '4839': ('NOP2', 1, 9606.0), '283': ('ANG', 1, 9606.0), '4563': ('TRNG', 4, 9606.0)}	9
36703628	PMC9871926	52	7	{'11133': ('KPTN', 42, 9606.0), '2875': ('GPT', 1, 9606.0), '4763': ('NF1', 1, 9606.0), '161742': ('SPRED1', 1, 9606.0), '2706': ('GJB2', 2, 9606.0), '7291': ('TWIST1', 2, 9606.0), '2475': ('MTOR', 3, 9606.0)}	34
142529	None	0	0	{}	33
3085498	None	0	0	{}	12
10213048	None	0	0	{}	37
10411425	None	0	0	{}	35
16311745	None	3	1	{'79648': ('MCPH1', 3, 9606.0)}	29
16902143	None	10	2	{'39048': ('teq', 7, 0.0), '8492': ('PRSS12', 3, 9606.0)}	32
17120046	None	0	0	{}	23
17618476	None	0	0	{}	19
20345473	None	3	3	{'9524': ('TECR', 1, 0.0), '11253': ('TECR', 1, 0.0), '100689014': ('TECR', 1, 0.0)}	22
21063731	None	1	1	{'6487': ('ST3GAL3', 1, 9606.0)}	14
21557185	None	0	0	{}	27
21557188	None	6	2	{'2898': ('GRIK2', 3, 9606.0), '7991': ('TUSC3', 3, 9606.0)}	2
21643797	None	1	1	{'100689013': ('MRT17', 1, 0.0)}	21
21739581	None	4	1	{'7991': ('TUSC3', 4, 9606.0)}	20
23865144	None	0	0	{}	0
26551309	None	0	0	{}	5
26928870	None	13	5	{'81831': ('NETO2', 7, 9606.0), '2897': ('GRIK1', 2, 9606.0), '2891': ('GRIA2', 1, 9606.0), '8083': ('KAR', 2, 0.0), '2898': ('GRIK2', 1, 9606.0)}	4
29031008	None	4	1	{'83696': ('TRAPPC9', 4, 9606.0)}	8
31922598	None	2	1	{'55180': ('LINS1', 2, 9606.0)}	31
34580524	None	6	6	{'51185': ('CRBN', 1, 9606.0), '57545': ('CC2D2A', 1, 9606.0), '8492': ('PRSS12', 1, 9606.0), '2898': ('GRIK2', 1, 9606.0), '7991': ('TUSC3', 1, 9606.0), '54862': ('CC2D1A', 1, 9606.0)}	13
17847003	PMC2227928	5	1	{'2898': ('GRIK2', 5, 9606.0)}	16
18387594	PMC2427291	6	2	{'57545': ('CC2D2A', 5, 9606.0), '54862': ('CC2D1A', 1, 9606.0)}	11
18452889	PMC2651624	12	5	{'7991': ('TUSC3', 6, 9606.0), '8492': ('PRSS12', 2, 9606.0), '51185': ('CRBN', 2, 9606.0), '54862': ('CC2D1A', 1, 9606.0), '2898': ('GRIK2', 1, 9606.0)}	15
19068953	PMC2674770	1	1	{'57545': ('CC2D2A', 1, 9606.0)}	25
