Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Pancreatic secretion	4/102	4.7476288106462685e-06	8.918238639891959e-05	54.21768707482993	-134.5540755438832	ATP2A3;CA2;CTRL;TRPC1
KEGG_2021_Human	Calcium signaling pathway	5/240	4.954577022162199e-06	8.918238639891959e-05	33.33191489361702	-107.0540150568224	ATP2A3;CASQ1;ORAI1;RYR1;STIM1
KEGG_2021_Human	Spinocerebellar ataxia	2/143	0.01275865818396982	0.11482792365572839	14.054964539007091	-19.077689748676264	ATP2A3;RYR1
KEGG_2021_Human	Platelet activation	2/124	0.009704304916610982	0.11482792365572839	16.2827868852459	-22.027132854342252	ORAI1;STIM1
KEGG_2021_Human	Pathways of neurodegeneration	3/475	0.017772166326566263	0.1251488503823018	6.897094430992736	-13.07371705691191	ATP2A3;HTT;RYR1
KEGG_2021_Human	Nitrogen metabolism	1/17	0.020858141730383632	0.1251488503823018	55.916666666666664	-26.157848827787358	CA2
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	1/23	0.028125816737661832	0.12656617531947825	40.63636363636363	-20.601670877696893	CA2
KEGG_2021_Human	cAMP signaling pathway	2/216	0.027803609837697526	0.12656617531947825	9.175233644859814	-12.174459052502558	ATP2A3;ORAI1
KEGG_2021_Human	Collecting duct acid secretion	1/27	0.03294392335593595	0.1317756934237438	34.36752136752137	-18.084430415617646	CA2
KEGG_2021_Human	Primary immunodeficiency	1/38	0.046083072411820386	0.1658990606825534	24.117117117117118	-13.560364723090352	ORAI1
KEGG_2021_Human	Renin secretion	1/69	0.08225170002715665	0.18812372865631352	13.071895424836601	-7.854937277937848	ORAI1
KEGG_2021_Human	Aldosterone synthesis and secretion	1/98	0.11496450084552494	0.18812372865631352	9.130584192439862	-5.49346810373269	ORAI1
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.09138288226635771	0.18812372865631352	11.68421052631579	-7.04872976578505	ATP2A3
KEGG_2021_Human	Bile secretion	1/90	0.10604677818396174	0.18812372865631352	9.961298377028713	-6.010407578745034	CA2
KEGG_2021_Human	Circadian entrainment	1/97	0.11385418156418702	0.18812372865631352	9.226851851851851	-5.553951626329874	RYR1
KEGG_2021_Human	Cardiac muscle contraction	1/87	0.10268183855515577	0.18812372865631352	10.31266149870801	-6.225752347944314	ATP2A3
KEGG_2021_Human	GnRH secretion	1/64	0.07650285602324569	0.18812372865631352	14.11816578483245	-8.446736055993485	TRPC1
KEGG_2021_Human	Cortisol synthesis and secretion	1/65	0.07765521083230079	0.18812372865631352	13.895833333333334	-8.322075559905016	ORAI1
KEGG_2021_Human	Dilated cardiomyopathy	1/96	0.11274260878642009	0.18812372865631352	9.32514619883041	-5.615549699272252	ATP2A3
KEGG_2021_Human	Gastric acid secretion	1/76	0.09024597396088518	0.18812372865631352	11.841481481481482	-7.141387005986298	CA2
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	0.10604677818396174	0.18812372865631352	9.961298377028713	-6.010407578745034	ATP2A3
KEGG_2021_Human	Long-term depression	1/60	0.07188046794101291	0.18812372865631352	15.08286252354049	-8.981081638876871	RYR1
KEGG_2021_Human	Protein digestion and absorption	1/103	0.12049733874954198	0.18860453021667442	8.677559912854031	-5.2067399522157665	CTRL
KEGG_2021_Human	Glutamatergic synapse	1/114	0.13256015588280526	0.19088662447123958	7.822025565388397	-4.655477238055189	TRPC1
KEGG_2021_Human	Serotonergic synapse	1/113	0.1314697223892576	0.19088662447123958	7.892857142857143	-4.701617375992292	TRPC1
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.14015875566728583	0.1940659693854727	7.359259259259259	-4.351741094826131	ATP2A3
KEGG_2021_Human	Apelin signaling pathway	1/137	0.15730251033809037	0.20973668045078717	6.480392156862745	-3.763669230249352	RYR1
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	1/150	0.1710046090025842	0.2114652296436767	5.905294556301268	-3.370661515310376	ATP2A3
KEGG_2021_Human	Oxytocin signaling pathway	1/154	0.17518011116339122	0.2114652296436767	5.74800290486565	-3.2620286219941206	RYR1
KEGG_2021_Human	Cushing syndrome	1/155	0.17622102470306392	0.2114652296436767	5.70995670995671	-3.235678410841787	ORAI1
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	0.1886201000678787	0.21904269685302039	5.289156626506024	-2.942334294710352	ATP2A3
KEGG_2021_Human	Axon guidance	1/182	0.2038826300760579	0.22936795883556513	4.841620626151013	-2.6265948500338347	TRPC1
KEGG_2021_Human	Diabetic cardiomyopathy	1/203	0.22481613944093093	0.24525397029919738	4.326732673267327	-2.2588473265567357	ATP2A3
KEGG_2021_Human	Prion disease	1/273	0.2910658516731848	0.3081873723598427	3.184640522875817	-1.4307154955453085	RYR1
KEGG_2021_Human	Huntington disease	1/306	0.32049274018188956	0.32964967561565783	2.8280510018214935	-1.1715156192121785	HTT
KEGG_2021_Human	Alzheimer disease	1/369	0.3736370340305108	0.3736370340305108	2.32487922705314	-0.8103995559567543	ATP2A3
