Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Oxytocin signaling pathway	4/154	2.4400135505395987e-05	0.0018788104339154909	35.19111111111111	-93.61108375071908	CACNA1S;KCNJ18;KCNJ2;KCNJ5
KEGG_2021_Human	GnRH secretion	3/64	5.4712305971300705e-05	0.002106423779895077	56.25526932084309	-102.29382199022506	CACNA1S;KCNJ5;KCNN4
KEGG_2021_Human	Insulin secretion	3/86	0.0001324740846980751	0.003400168173917261	41.230636833046475	-79.65388581050792	CACNA1S;INS;KCNN4
KEGG_2021_Human	Cholinergic synapse	3/113	0.00029777417443940563	0.005732152857958558	31.005194805194805	-62.561773808196286	CACNA1S;KCNJ18;KCNJ2
KEGG_2021_Human	Type I diabetes mellitus	2/43	0.0012123028259538784	0.01866946351968973	48.94512195121951	-56.84526782917664	HLA-A;INS
KEGG_2021_Human	Renin secretion	2/69	0.0030959091544989293	0.03973083414940293	29.854477611940297	-38.032897794694755	CACNA1S;KCNJ2
KEGG_2021_Human	Aldosterone synthesis and secretion	2/98	0.0061532112744065075	0.06523886789319883	20.760416666666668	-27.64199341159925	CACNA1S;KCNJ5
KEGG_2021_Human	Protein digestion and absorption	2/103	0.006778064196695983	0.06523886789319883	19.72029702970297	-26.371589917244943	KCNE3;KCNN4
KEGG_2021_Human	Serotonergic synapse	2/113	0.008111349626545349	0.06939710236044354	17.92117117117117	-24.127023560492017	CACNA1S;KCNJ5
KEGG_2021_Human	Retrograde endocannabinoid signaling	2/148	0.0136245920729854	0.1049093589619876	13.565068493150685	-18.413416454449223	CACNA1S;KCNJ5
KEGG_2021_Human	cGMP-PKG signaling pathway	2/167	0.01714396328141428	0.12000774296989995	11.974242424242425	-16.21420587418702	CACNA1S;INS
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	0.03174141642153645	0.20367408870485892	35.74666666666667	-18.6524135039421	INS
KEGG_2021_Human	Alzheimer disease	2/369	0.07347088540357372	0.23532893446970524	5.2459128065395095	-6.1057863985118	CACNA1S;INS
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.09138288226635771	0.23532893446970524	11.68421052631579	-7.04872976578505	CACNA1S
KEGG_2021_Human	Autoimmune thyroid disease	1/53	0.06374115884515756	0.23532893446970524	17.128205128205128	-10.081098986019231	HLA-A
KEGG_2021_Human	Autophagy	1/137	0.15730251033809037	0.23532893446970524	6.480392156862745	-3.763669230249352	INS
KEGG_2021_Human	Cardiac muscle contraction	1/87	0.10268183855515577	0.23532893446970524	10.31266149870801	-6.225752347944314	CACNA1S
KEGG_2021_Human	Cell adhesion molecules	1/148	0.16890973234869874	0.23532893446970524	5.987150415721844	-3.427000500776257	HLA-A
KEGG_2021_Human	Cellular senescence	1/156	0.17726075583432344	0.23532893446970524	5.672401433691756	-3.209640069203435	HLA-A
KEGG_2021_Human	Circadian entrainment	1/97	0.11385418156418702	0.23532893446970524	9.226851851851851	-5.553951626329874	KCNJ5
KEGG_2021_Human	HIF-1 signaling pathway	1/109	0.1270956407872156	0.23532893446970524	8.189300411522634	-4.893732148578802	INS
KEGG_2021_Human	Cushing syndrome	1/155	0.17622102470306392	0.23532893446970524	5.70995670995671	-3.235678410841787	CACNA1S
